year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2011,PENNSYLVANIA,PA,2011-05-29,21,12.0,63.0,24.0,1.0,0.0
2011,PENNSYLVANIA,PA,2011-06-05,22,15.0,55.0,25.0,4.0,1.0
2011,PENNSYLVANIA,PA,2011-06-12,23,15.0,57.0,23.0,4.0,1.0
2011,PENNSYLVANIA,PA,2011-06-19,24,13.0,56.0,26.0,4.0,1.0
2011,PENNSYLVANIA,PA,2011-06-26,25,15.0,52.0,28.0,4.0,1.0
2011,PENNSYLVANIA,PA,2011-07-03,26,16.0,63.0,18.0,3.0,0.0
2011,PENNSYLVANIA,PA,2011-07-10,27,17.0,53.0,24.0,5.0,1.0
2011,PENNSYLVANIA,PA,2011-07-17,28,12.0,46.0,31.0,7.0,4.0
2011,PENNSYLVANIA,PA,2011-07-24,29,5.0,23.0,42.0,23.0,7.0
2011,PENNSYLVANIA,PA,2011-07-31,30,7.0,23.0,39.0,23.0,8.0
2011,PENNSYLVANIA,PA,2011-08-07,31,8.0,28.0,36.0,20.0,8.0
2011,PENNSYLVANIA,PA,2011-08-14,32,11.0,34.0,32.0,18.0,5.0
2011,PENNSYLVANIA,PA,2011-08-21,33,11.0,34.0,34.0,15.0,6.0
2011,PENNSYLVANIA,PA,2011-08-28,34,11.0,38.0,32.0,15.0,4.0
2011,PENNSYLVANIA,PA,2011-09-04,35,11.0,39.0,33.0,13.0,4.0
2011,PENNSYLVANIA,PA,2011-09-11,36,10.0,38.0,30.0,15.0,7.0
2011,PENNSYLVANIA,PA,2011-09-18,37,9.0,35.0,37.0,14.0,5.0
2011,PENNSYLVANIA,PA,2011-09-25,38,8.0,37.0,38.0,12.0,5.0
2011,PENNSYLVANIA,PA,2011-10-02,39,8.0,33.0,39.0,14.0,6.0
2011,PENNSYLVANIA,PA,2011-10-09,40,10.0,39.0,34.0,12.0,5.0
2011,PENNSYLVANIA,PA,2011-10-16,41,11.0,39.0,32.0,13.0,5.0
2011,PENNSYLVANIA,PA,2011-10-23,42,11.0,42.0,29.0,13.0,5.0
