year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2011,KANSAS,KS,2011-05-29,21,5.0,51.0,40.0,3.0,1.0
2011,KANSAS,KS,2011-06-05,22,7.0,54.0,35.0,3.0,1.0
2011,KANSAS,KS,2011-06-12,23,6.0,52.0,36.0,5.0,1.0
2011,KANSAS,KS,2011-06-19,24,8.0,50.0,36.0,5.0,1.0
2011,KANSAS,KS,2011-06-26,25,8.0,53.0,33.0,5.0,1.0
2011,KANSAS,KS,2011-07-03,26,7.0,45.0,33.0,10.0,5.0
2011,KANSAS,KS,2011-07-10,27,8.0,43.0,31.0,12.0,6.0
2011,KANSAS,KS,2011-07-17,28,7.0,35.0,33.0,14.0,11.0
2011,KANSAS,KS,2011-07-24,29,5.0,29.0,32.0,18.0,16.0
2011,KANSAS,KS,2011-07-31,30,5.0,29.0,28.0,18.0,20.0
2011,KANSAS,KS,2011-08-07,31,6.0,27.0,26.0,19.0,22.0
2011,KANSAS,KS,2011-08-14,32,6.0,25.0,27.0,21.0,21.0
2011,KANSAS,KS,2011-08-21,33,6.0,24.0,28.0,19.0,23.0
2011,KANSAS,KS,2011-08-28,34,5.0,22.0,27.0,23.0,23.0
2011,KANSAS,KS,2011-09-04,35,5.0,22.0,26.0,22.0,25.0
2011,KANSAS,KS,2011-09-11,36,5.0,22.0,26.0,21.0,26.0
2011,KANSAS,KS,2011-09-18,37,5.0,21.0,28.0,21.0,25.0
2011,KANSAS,KS,2011-09-25,38,5.0,21.0,26.0,23.0,25.0
2011,KANSAS,KS,2011-10-02,39,5.0,21.0,26.0,23.0,25.0
2011,KANSAS,KS,2011-10-09,40,5.0,21.0,26.0,23.0,25.0
2011,KANSAS,KS,2011-10-16,41,5.0,21.0,26.0,23.0,25.0
2011,KANSAS,KS,2011-10-23,42,5.0,21.0,26.0,23.0,25.0
