year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2011,KENTUCKY,KY,2011-05-29,21,18.0,47.0,29.0,4.0,2.0
2011,KENTUCKY,KY,2011-06-05,22,16.0,46.0,34.0,3.0,1.0
2011,KENTUCKY,KY,2011-06-12,23,14.0,50.0,32.0,3.0,1.0
2011,KENTUCKY,KY,2011-06-19,24,15.0,58.0,24.0,2.0,1.0
2011,KENTUCKY,KY,2011-06-26,25,20.0,59.0,19.0,1.0,1.0
2011,KENTUCKY,KY,2011-07-03,26,27.0,54.0,17.0,1.0,1.0
2011,KENTUCKY,KY,2011-07-10,27,29.0,51.0,18.0,2.0,0.0
2011,KENTUCKY,KY,2011-07-17,28,29.0,51.0,18.0,1.0,1.0
2011,KENTUCKY,KY,2011-07-24,29,27.0,45.0,26.0,2.0,0.0
2011,KENTUCKY,KY,2011-07-31,30,26.0,40.0,30.0,3.0,1.0
2011,KENTUCKY,KY,2011-08-07,31,20.0,49.0,26.0,4.0,1.0
2011,KENTUCKY,KY,2011-08-14,32,19.0,48.0,27.0,5.0,1.0
2011,KENTUCKY,KY,2011-08-21,33,16.0,49.0,28.0,6.0,1.0
2011,KENTUCKY,KY,2011-08-28,34,12.0,46.0,32.0,8.0,2.0
2011,KENTUCKY,KY,2011-09-04,35,12.0,45.0,33.0,8.0,2.0
2011,KENTUCKY,KY,2011-09-11,36,13.0,49.0,30.0,6.0,2.0
2011,KENTUCKY,KY,2011-09-18,37,12.0,45.0,33.0,8.0,2.0
2011,KENTUCKY,KY,2011-09-25,38,9.0,46.0,36.0,7.0,2.0
2011,KENTUCKY,KY,2011-10-02,39,8.0,47.0,36.0,7.0,2.0
2011,KENTUCKY,KY,2011-10-09,40,8.0,47.0,36.0,7.0,2.0
2011,KENTUCKY,KY,2011-10-16,41,8.0,47.0,36.0,7.0,2.0
2011,KENTUCKY,KY,2011-10-23,42,8.0,47.0,36.0,7.0,2.0
