year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2011,MISSOURI,MO,2011-05-29,21,6.0,56.0,29.0,7.0,2.0
2011,MISSOURI,MO,2011-06-05,22,8.0,53.0,30.0,6.0,3.0
2011,MISSOURI,MO,2011-06-12,23,10.0,52.0,30.0,6.0,2.0
2011,MISSOURI,MO,2011-06-19,24,12.0,58.0,25.0,4.0,1.0
2011,MISSOURI,MO,2011-06-26,25,14.0,54.0,24.0,5.0,3.0
2011,MISSOURI,MO,2011-07-03,26,16.0,49.0,25.0,6.0,4.0
2011,MISSOURI,MO,2011-07-10,27,16.0,50.0,23.0,7.0,4.0
2011,MISSOURI,MO,2011-07-17,28,13.0,50.0,21.0,9.0,7.0
2011,MISSOURI,MO,2011-07-24,29,8.0,47.0,23.0,11.0,11.0
2011,MISSOURI,MO,2011-07-31,30,8.0,38.0,26.0,15.0,13.0
2011,MISSOURI,MO,2011-08-07,31,7.0,36.0,25.0,17.0,15.0
2011,MISSOURI,MO,2011-08-14,32,6.0,34.0,27.0,18.0,15.0
2011,MISSOURI,MO,2011-08-21,33,5.0,29.0,27.0,21.0,18.0
2011,MISSOURI,MO,2011-08-28,34,4.0,26.0,26.0,23.0,21.0
2011,MISSOURI,MO,2011-09-04,35,5.0,26.0,27.0,23.0,19.0
2011,MISSOURI,MO,2011-09-11,36,6.0,26.0,26.0,22.0,20.0
2011,MISSOURI,MO,2011-09-18,37,4.0,27.0,27.0,22.0,20.0
2011,MISSOURI,MO,2011-09-25,38,4.0,26.0,26.0,23.0,21.0
2011,MISSOURI,MO,2011-10-02,39,4.0,26.0,26.0,23.0,21.0
2011,MISSOURI,MO,2011-10-09,40,4.0,26.0,26.0,23.0,21.0
2011,MISSOURI,MO,2011-10-16,41,4.0,26.0,26.0,23.0,21.0
2011,MISSOURI,MO,2011-10-23,42,4.0,26.0,26.0,23.0,21.0
