STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT22
KY,2013-01-01,-2.443820224719101,0.3331460674157304,3.1101123595505618,5.505286343612335,91.51518399163662,17.0,2.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,5.0,1.0,0.0,5.0,0.0,3.0,1.0,0.0
KY,2013-01-02,-4.278888888888889,-0.9972222222222222,2.2844444444444445,0.5036866359447004,81.99449284424774,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KY,2013-01-03,-6.593333333333333,-1.9572222222222224,2.678888888888889,0.0128440366972477,72.7018745716418,8.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2013-01-04,-6.323595505617977,-0.9117977528089888,4.5,0.0308035714285714,72.78790296783565,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2013-01-05,-5.9494252873563225,-0.2212643678160919,5.506896551724139,0.0,73.59949865366222,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
KY,2013-01-06,-4.636363636363637,0.8892045454545454,6.414772727272728,0.0095693779904306,70.311773834331,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KY,2013-01-07,-5.069318181818182,0.8477272727272728,6.769662921348314,0.0145539906103286,71.02787312681879,3.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2013-01-08,-4.873033707865169,2.243820224719101,9.360674157303372,0.0286995515695067,68.20221753166949,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2013-01-09,-0.7285714285714285,5.944505494505495,12.60108695652174,0.9582978723404256,78.80778689450204,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
KY,2013-01-10,3.864772727272728,8.347727272727273,12.830337078651686,4.773160173160173,87.02716538369346,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0
KY,2013-01-11,6.795604395604395,11.526923076923078,16.226086956521737,11.680590717299578,79.73493464908942,14.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0
KY,2013-01-12,10.582022471910111,14.734269662921347,18.886516853932584,4.33943661971831,89.69207551861022,22.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
KY,2013-01-13,6.8517241379310345,12.63448275862069,18.417241379310344,25.07318181818182,86.40518296568699,15.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,1.0,2.0,0.0
KY,2013-01-14,-1.7449438202247192,4.646067415730337,11.037078651685391,27.31434977578476,84.1407732148918,4.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,2.0,3.0,0.0
KY,2013-01-15,-3.221111111111111,-0.8855555555555555,1.45,2.2713004484304933,85.61328452409214,6.0,1.0,1.0,9.0,0.0,6.0,4.0,0.0,0.0,2.0,1.0,0.0,5.0,3.0,4.0,4.0,1.0
KY,2013-01-16,-2.033707865168539,-0.3280898876404494,1.3775280898876403,12.702978723404254,91.721571758173,16.0,1.0,0.0,7.0,0.0,10.0,5.0,0.0,0.0,6.0,1.0,0.0,3.0,2.0,3.0,1.0,0.0
KY,2013-01-17,-1.3232558139534882,0.9837209302325582,3.2906976744186047,0.8525345622119815,82.46251241375971,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
