STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
WI,2013-11-19,-7.650267379679144,-2.9131720430107526,1.8231182795698928,0.0108761329305135,75.07630197066761,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-11-20,-4.92962962962963,-0.4145502645502646,4.1005291005291005,0.2261538461538461,72.13937617251284,16.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-11-21,-0.2605263157894736,2.152631578947368,4.565789473684211,1.640785498489426,91.94615728924994,48.0,5.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-11-22,-5.177486910994764,-0.8871052631578946,3.418947368421053,1.13,77.8688613396997,22.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-11-23,-11.554301075268818,-6.141891891891892,-0.6983957219251337,0.1509433962264151,64.79680118056436,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-11-24,-15.359893048128344,-10.735752688172042,-6.121505376344086,0.0060509554140127,65.49951876845631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-11-25,-11.83422459893048,-6.798663101604277,-1.7121693121693122,0.4856687898089172,65.75670892616859,5.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-11-26,-7.411111111111111,-3.4914893617021274,0.4386243386243386,0.5915094339622642,68.46463402432605,7.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-11-27,-12.95026455026455,-7.779787234042553,-2.6053191489361702,0.4841935483870968,70.06713754604819,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-11-28,-11.640641711229948,-7.547860962566845,-3.469148936170213,0.5391447368421053,73.80519221086482,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-11-29,-14.071122994652407,-8.359893048128342,-2.6486631016042783,0.1849180327868852,79.03165153341152,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-11-30,-9.93945945945946,-4.718918918918919,0.5016216216216216,0.0026229508196721,72.9114619052225,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-01,-4.813705583756345,-0.3345177664974619,4.144670050761421,0.0,81.18080677122774,25.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-02,-6.461734693877551,-1.8693877551020408,2.7229591836734697,0.4087878787878788,86.20192715351793,28.0,2.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-03,-3.652791878172589,-0.5977157360406091,2.4573604060913707,4.727138643067847,92.86025832586915,40.0,5.0,0.0,3.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-04,-1.1666666666666667,0.6717171717171717,2.51010101010101,4.515223880597015,95.86274292059748,48.0,13.0,0.0,8.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-05,-10.034183673469387,-2.9325641025641027,4.16051282051282,4.886186186186186,80.34328841447363,14.0,0.0,0.0,6.0,0.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-06,-17.493367346938776,-12.790051020408162,-8.08673469387755,0.0085106382978723,73.96806373613846,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-07,-20.85538461538461,-16.290000000000003,-11.724615384615385,0.0088888888888888,73.2117578372504,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-08,-20.15947368421053,-15.941315789473684,-11.723157894736843,0.3594771241830065,77.58292410111198,18.0,2.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-09,-17.309375,-13.27421875,-9.2390625,3.4896226415094342,81.1484081966253,15.0,0.0,0.0,0.0,0.0,1.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-10,-22.088082901554404,-16.46917098445596,-10.850259067357513,0.3145962732919254,75.006756112376,7.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-11,-20.24314720812183,-15.77233502538071,-11.301522842639594,0.2509433962264151,72.0388835939351,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-12,-21.991370558375635,-17.3502538071066,-12.689898989898987,0.1582554517133956,73.12994111108414,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-13,-16.526530612244898,-12.584183673469388,-8.641836734693877,0.1629746835443038,76.16094472577869,7.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-14,-12.347643979057592,-9.784031413612563,-7.220418848167538,0.8352542372881356,81.5182040734327,21.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-15,-17.333333333333332,-12.360309278350517,-7.380927835051547,1.1608695652173917,74.86085018352344,9.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-16,-22.43041237113402,-17.13937823834197,-11.850259067357513,0.3033003300330033,74.0073276039144,13.0,7.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-17,-17.641145833333333,-11.440625,-5.240104166666667,2.573566878980892,83.39638635782558,20.0,3.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-18,-15.853299492385789,-8.403045685279189,-0.9527918781725888,0.1408227848101265,72.0938490576663,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-19,-12.948704663212435,-7.25181347150259,-1.5549222797927462,0.0661341853035143,82.84355323704176,18.0,1.0,0.0,1.0,0.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-20,-9.751832460732984,-6.708376963350785,-3.6649214659685865,1.8325806451612905,86.14241569011745,16.0,1.0,0.0,3.0,0.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-21,-8.637305699481866,-6.424611398963731,-4.1902061855670105,0.6996710526315789,90.59114272906848,22.0,3.0,0.0,1.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-22,-7.448677248677249,-5.406084656084656,-3.3634920634920635,4.225,86.73433593824058,18.0,5.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-23,-13.711979166666666,-9.3125,-4.913020833333333,4.402047781569966,85.36609766390063,15.0,1.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-24,-24.072538860103627,-16.841709844559585,-9.610880829015544,0.8740740740740741,80.16233225676281,13.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-25,-20.34656084656085,-14.45,-8.553439153439154,2.8976109215017063,84.08787289029608,14.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-26,-13.96082474226804,-10.261082474226804,-6.561340206185568,0.6799319727891157,82.31242993872655,15.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-27,-14.5625,-9.074083769633509,-3.596858638743456,0.0560402684563758,86.96201583269603,32.0,12.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-28,-10.681958762886598,-4.150259067357513,2.376165803108808,0.028052805280528,84.99348050315714,38.0,12.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-29,-13.02295918367347,-4.862755102040817,3.2974489795918367,0.1216666666666666,77.04741579678605,24.0,0.0,0.0,0.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-30,-27.1671875,-18.405,-9.669473684210526,0.078,69.43766353954585,5.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2013-12-31,-26.3734693877551,-21.663520408163265,-16.95357142857143,0.4907348242811501,75.48344292747966,6.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
