STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT16,WT17,WT18,WT19,WT21,WT22
TX,2013-04-19,3.67223382045929,11.598218029350106,19.55866388308977,3.4503260225251924,48.70927746634232,0.0,0.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-04-20,3.5495744680851065,12.342521367521368,21.1614406779661,0.0147932816537467,45.25477994405156,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-04-21,7.480170575692964,15.9181236673774,24.349469214437367,0.0001965923984272,55.40177582579323,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-04-22,10.248101265822786,18.470147679324896,26.697894736842105,0.0023032629558541,62.75158593501824,26.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-04-23,9.586638830897703,18.23173277661796,26.889166666666664,0.0434782608695652,71.16865075336518,39.0,1.0,1.0,0.0,0.0,3.0,1.0,16.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-04-24,4.37119341563786,11.896604938271604,19.42201646090535,0.8219976218787157,66.33721028546036,20.0,0.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-04-25,6.535146443514645,13.14592050209205,19.75135135135135,0.3445336627547868,55.3277769505596,9.0,0.0,4.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-04-26,11.830145530145533,17.991683991683992,24.15322245322245,0.3452012383900928,66.35138920211857,41.0,4.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-04-27,14.201473684210526,20.843263157894736,27.49559748427673,0.97000634115409,71.7600157776927,35.0,4.0,25.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-04-28,13.135456475583863,20.426008492569,27.71656050955414,11.648864298194525,69.38682760095509,45.0,6.0,29.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-04-29,14.342916666666667,21.686666666666667,29.03243243243244,2.524689054726368,66.7127726103858,43.0,6.0,20.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-04-30,15.432916666666667,22.714895833333333,29.996875,4.88960739030023,68.11982412830147,37.0,8.0,18.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-01,16.26350210970464,23.37827004219409,30.50273109243697,0.724845869297164,69.01062527847729,41.0,0.0,9.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-02,9.40703933747412,17.525675675675675,25.639544513457555,3.6854473386183466,73.32521332866649,36.0,1.0,15.0,2.0,1.0,1.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-03,3.839957716701903,10.866701902748414,17.93621052631579,0.2559153175591532,50.122757104877614,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-04,4.0251585623678645,13.21247357293869,22.39958071278826,0.012427930813581,42.388164012218986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-05,6.689416846652267,15.552699784017278,24.4412017167382,0.0,49.5651820437671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-06,8.446218487394958,16.515966386554624,24.564225941422595,0.0246859296482412,57.74263297193527,6.0,2.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-07,10.688612836438924,18.726501035196687,26.7698347107438,0.222391702257474,59.34477694076575,7.0,0.0,12.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-08,13.786070686070689,21.52203742203742,29.253734439834023,0.1025371287128712,60.76141786444738,13.0,0.0,11.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-09,16.61740041928721,22.39506302521008,28.19077568134172,1.064039408866995,71.74607443337774,44.0,3.0,46.0,0.0,5.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-10,16.173361522198732,21.51747881355932,26.89513742071881,12.029175704989154,77.63941130367716,53.0,8.0,66.0,0.0,8.0,0.0,0.0,15.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-11,14.01978494623656,20.29805615550756,26.59763440860215,11.473479452054791,68.9500181889676,25.0,1.0,38.0,1.0,4.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-12,12.618415417558888,19.54304068522484,26.473931623931623,0.9573556797020484,57.84540394525581,10.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-13,11.50675105485232,19.50506329113924,27.51260504201681,0.4116365899191039,54.38519982677919,8.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-14,14.054507337526204,21.77920168067227,29.50417536534447,0.1586442786069651,59.11398437959812,23.0,7.0,12.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-15,16.758577405857743,23.09456066945607,29.447916666666668,4.85913140311804,71.37445542798328,37.0,2.0,55.0,0.0,4.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-16,17.72715789473684,23.95178947368421,30.201670146137783,7.307085714285714,73.01385195084634,40.0,0.0,33.0,0.0,2.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-17,19.172245762711864,25.92574152542373,32.689473684210526,0.5954659949622166,69.63174832276351,45.0,0.0,9.0,0.0,1.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-18,20.68504273504273,27.49775641025641,34.31868365180467,0.0493186242699545,65.62506976801883,39.0,0.0,1.0,0.0,0.0,0.0,1.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-19,20.725545851528384,27.23056768558952,33.743478260869566,0.0125406107862248,63.34752258631268,9.0,0.0,0.0,0.0,2.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-20,20.48226495726496,26.82361111111112,33.16652452025586,0.0754119138149556,64.50964467086087,9.0,0.0,13.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-21,19.66680761099365,25.795550847457623,31.934322033898304,1.0856964397251718,69.4056721038704,34.0,1.0,32.0,0.0,1.0,0.0,1.0,29.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-22,15.990736842105264,23.29778947368421,30.60356394129979,5.950029815146094,67.48527884507908,42.0,9.0,27.0,0.0,3.0,0.0,0.0,17.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-23,18.41899791231733,25.31106471816284,32.20313152400835,0.5344241661422278,70.6909361848042,53.0,1.0,11.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-24,19.736875,25.562526096033405,31.38517745302714,5.005956678700361,76.5185539497987,43.0,2.0,59.0,0.0,8.0,0.0,1.0,13.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-25,19.420550847457623,24.52855626326964,29.62669491525424,22.60571904497501,79.7579759331379,27.0,2.0,38.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-26,20.033686440677965,25.25233050847458,30.470974576271185,9.776883561643835,74.79821096586139,35.0,0.0,25.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-27,20.78081023454158,26.36652452025586,31.95223880597015,1.5893120393120397,70.38064524048072,24.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-28,21.532278481012657,26.762130801687764,31.99198312236287,0.2666030534351145,68.49150840326504,4.0,0.0,12.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-29,21.796194503171247,26.373995771670188,30.95675105485232,0.5660505237215033,71.21727020889443,11.0,1.0,28.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-30,21.839665970772444,26.792379958246347,31.74509394572025,1.1494677520350658,69.8100455393869,6.0,0.0,11.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-05-31,22.26271186440678,27.87616525423729,33.501057082452434,0.1598573281452658,67.10261146321955,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-01,22.09847494553377,28.140174672489085,34.18580786026201,0.248984771573604,66.40585645604129,2.0,0.0,11.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-02,18.63608695652174,25.202505446623096,31.783695652173915,7.218488838008014,66.45467869511128,19.0,2.0,51.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-03,17.54008528784648,24.62916666666667,31.7198717948718,2.70644776119403,62.00326570349821,11.0,1.0,17.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-04,19.52786177105832,26.83517316017316,34.12279569892473,0.1738664987405541,61.19256116438933,30.0,5.0,6.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-05,20.41694560669456,27.62966457023061,34.8336820083682,0.4464263517712865,63.05824081406171,26.0,8.0,15.0,0.0,2.0,0.0,0.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-06,19.29287211740042,25.93560924369748,32.608125,4.710357359176257,70.13839305243556,22.0,1.0,68.0,0.0,9.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-07,17.954661016949153,23.94755319148936,29.944585987261146,3.448507007921999,68.46249151680973,38.0,3.0,34.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-08,17.118471337579617,23.862765957446808,30.611914893617023,3.173741007194245,66.00195386496776,15.0,2.0,29.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-09,19.11793248945148,25.62610993657505,32.13987341772152,4.807720364741641,70.8113329080583,25.0,1.0,76.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-10,19.89216101694916,26.61117021276596,33.32829787234042,4.7632569077013525,66.83408526452583,23.0,3.0,21.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-11,21.29260042283298,27.97319915254237,34.64474789915967,0.5084507042253521,63.73416131616947,19.0,0.0,13.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-12,22.10104384133612,28.20878661087865,34.31231732776617,1.3592081583683264,67.23297809413967,24.0,1.0,14.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-13,22.33171247357294,28.34925847457627,34.366596194503174,1.7905048076923078,68.0516388489352,19.0,0.0,19.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-14,21.908731808731808,27.70240083507307,33.50083507306889,3.2085495283018868,70.62185272955799,26.0,5.0,25.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-15,21.852653927813165,27.054584221748403,32.25330490405117,4.519904931669638,72.08648881453955,20.0,2.0,28.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-16,22.1169164882227,27.805042918454934,33.49334763948498,0.6998733375554148,68.49665336209607,16.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-17,22.00690376569037,28.2395178197065,34.473794549266245,1.7444309190505174,67.96560754829197,19.0,0.0,40.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-18,21.07452631578948,27.246518987341773,33.42547368421053,6.989866821077012,71.1454812263958,24.0,1.0,72.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-19,21.43776371308017,27.24143763213531,33.04799154334038,2.209902200488997,70.2356403219778,43.0,5.0,27.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-20,22.15919661733615,28.03358050847458,33.9090717299578,1.6215080346106303,66.21199608635091,12.0,0.0,25.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-21,22.761783439490443,28.75723404255319,34.75148936170213,0.2118164676304211,63.58022021528403,20.0,0.0,10.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-22,22.770815450643777,28.81752688172043,34.86745182012848,0.1086340206185567,61.52608907234949,13.0,0.0,7.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-23,22.909935205183583,28.97624728850325,35.04316702819956,0.0958576051779935,60.70888531057729,8.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-24,23.18952991452992,29.16231263383297,35.1326923076923,0.2213433772755806,61.81447921718649,14.0,0.0,6.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-25,23.788583509513742,29.6698093220339,35.5489406779661,0.0535959974984365,60.71034984748236,6.0,0.0,11.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-26,23.87489451476793,30.36194503171248,36.85210970464135,0.0725514660012476,59.39427190583482,9.0,0.0,6.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-27,23.332210526315787,30.51310782241015,37.686892177589854,0.0422860712054965,57.87649354743878,9.0,0.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-28,22.84821052631579,30.54029535864979,38.23459915611814,0.0502210991787744,54.04910195303437,11.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-29,22.58800856531049,30.45397849462365,38.32077087794433,0.109533073929961,51.92087436059655,0.0,0.0,13.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-06-30,21.26889848812095,28.84491341991342,36.43125,2.9609559279950344,53.69230335352843,7.0,0.0,54.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-01,19.403556485355647,25.995483193277312,32.58634453781513,2.6546893317702227,55.33094521452799,4.0,0.0,9.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-02,17.50859538784067,24.51638655462185,31.5281512605042,0.4429179331306991,52.02221064027744,4.0,0.0,4.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-03,17.053586497890294,24.64862579281184,32.253488372093024,0.1766400980993255,48.80223091696271,1.0,0.0,10.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-04,18.457659574468085,25.83720682302772,33.21641791044776,0.3405878674171357,52.226916089911775,16.0,0.0,23.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-05,19.519027484143763,26.97171610169492,34.41479915433404,0.2354539839407041,53.70015277097696,16.0,1.0,7.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-06,20.83936842105264,28.136181434599155,35.43122362869199,0.0215959468017732,54.74710527598543,10.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-07,21.80424628450106,28.528936170212766,35.25,0.3395061728395062,59.24144036504943,8.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-08,22.533894736842107,28.56642105263158,34.59894736842105,2.1437935034802784,65.80985391467051,18.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-09,22.88818565400844,28.89335443037975,34.89852320675106,2.504302925989673,62.600454671889125,19.0,3.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-10,23.384,29.77289029535865,36.16160337552742,0.2350823672971324,59.20632461075532,8.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-11,23.47674418604652,30.0686046511628,36.66046511627907,0.5595679012345679,57.86645379512489,7.0,0.0,22.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-12,22.762955032119912,29.731584582441112,36.69423076923077,0.6927135678391959,59.325138476153306,5.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-13,22.279317697228144,29.70149253731343,37.12276595744681,0.1734575835475578,53.28799989905406,4.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-14,21.377707006369427,28.42664543524416,35.475583864118896,1.0534691279439847,57.85502595496975,26.0,0.0,19.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-15,19.84198312236287,25.31673728813559,30.79343220338983,13.422436604189636,80.81475031859124,54.0,2.0,37.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-16,20.064075630252105,24.01680672268908,27.96953781512605,15.00865639936272,82.42753198641469,50.0,0.0,43.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-17,20.68924050632912,24.83111814345992,28.97299578059072,12.846634615384616,84.11032037394223,45.0,1.0,51.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-18,20.88853503184713,25.50244680851064,30.110593220338984,10.2547261009667,78.04393541827068,39.0,2.0,34.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-19,21.04456289978678,26.33038379530917,31.616204690831555,2.6283206553540084,72.86253720540813,22.0,1.0,28.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-20,21.368831168831168,26.88257575757576,32.396320346320344,2.009950248756219,71.98236817067263,13.0,0.0,39.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-21,21.834565217391305,27.394759825327508,32.97152173913043,3.1932285368802904,72.82114978847484,25.0,1.0,19.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-22,22.966098081023453,28.41239316239316,33.85970149253731,2.450449370880767,69.89735258336835,13.0,1.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-23,23.794004282655244,29.299678800856533,34.807249466950964,0.1385429638854296,66.04253828826262,14.0,0.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-24,23.06153846153846,29.07702991452992,35.08528784648188,0.3764669163545568,65.77009765404958,18.0,0.0,15.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-25,22.438477801268498,28.68541226215645,34.91978947368421,1.266997518610422,67.29163124587532,18.0,1.0,15.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-26,22.95936170212766,28.73478723404256,34.49936305732484,0.8505315822388994,66.30093441251339,18.0,2.0,32.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-27,21.841914893617023,27.72276595744681,33.618471337579614,5.00093348891482,69.70095704652128,12.0,0.0,23.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-28,20.676824034334764,27.018133047210306,33.345182012847964,1.3220680958385878,67.05535194200486,14.0,0.0,10.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-29,22.607659574468087,28.61031914893617,34.597033898305085,0.7751430387794024,65.4154913175567,13.0,0.0,15.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-30,23.49808510638298,29.574733475479743,35.643524416135875,0.4680931403398363,63.04630889193353,9.0,0.0,20.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-07-31,23.0905376344086,29.68146551724138,36.26738197424893,0.2342422320862396,61.20161426759668,23.0,0.0,11.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-08-01,23.13119658119658,29.97521367521368,36.81923076923077,0.2885276073619632,60.401480877286325,10.0,1.0,14.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-08-02,23.18784648187633,30.103198294243068,37.01855010660981,0.3017188459177409,57.25924383025194,11.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-08-03,23.43812636165577,30.348148148148148,37.26268980477223,0.0266922094508301,57.13177055702696,11.0,0.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-08-04,23.71553610503282,30.29802631578947,36.89411764705883,0.0960101329955668,60.29465705983547,6.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TX,2013-08-05,23.953961456102785,30.48586723768737,37.01777301927195,0.2171535114978247,57.32890941965248,5.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
