STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT22
ND,2013-01-24,-22.22577319587629,-17.063402061855673,-11.901030927835052,0.0203007518796992,74.06331813040936,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0
ND,2013-01-25,-20.207070707070702,-13.947448979591837,-7.686868686868687,0.1046511627906976,76.1691549485306,3.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0
ND,2013-01-26,-17.54148936170213,-11.917021276595746,-6.361052631578947,0.0225806451612903,79.5389831351248,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
ND,2013-01-27,-13.941489361702128,-8.391489361702128,-2.841489361702128,0.0888,86.82920993196507,4.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
ND,2013-01-28,-11.956701030927835,-6.979381443298969,-2.002061855670103,0.7015384615384616,91.57665710201344,8.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,4.0
ND,2013-01-29,-13.803061224489795,-8.46173469387755,-3.1204081632653065,1.60703125,92.43824787547396,12.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,1.0,4.0
ND,2013-01-30,-22.80309278350516,-16.56237113402062,-10.321649484536085,0.08515625,78.72416645527484,2.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0
ND,2013-01-31,-28.71938775510204,-23.927551020408163,-19.13571428571429,0.1233870967741935,71.36800730616913,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0
ND,2013-02-01,-27.370103092783506,-20.49845360824742,-13.62680412371134,0.115625,76.04238561795214,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
ND,2013-02-02,-18.51368421052632,-12.31157894736842,-6.109473684210526,0.9140495867768594,83.2628197894681,3.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,1.0,0.0,0.0,2.0,0.0,7.0,2.0,2.0
ND,2013-02-03,-14.621739130434785,-9.878021978021978,-5.1450549450549445,0.7694214876033058,82.73116014887172,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
ND,2013-02-04,-14.631313131313131,-9.141414141414142,-3.651515151515152,0.4182539682539682,86.0343586279628,3.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0
ND,2013-02-05,-11.283838383838384,-5.488888888888889,0.306060606060606,0.34453125,85.11717675977067,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
ND,2013-02-06,-10.433333333333334,-6.246428571428571,-2.077551020408164,0.1291338582677165,87.4111572447779,10.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0
ND,2013-02-07,-11.18265306122449,-6.741836734693878,-2.3010204081632653,0.4372093023255813,90.81239797063635,15.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0
ND,2013-02-08,-10.00721649484536,-6.701546391752577,-3.3958762886597937,0.099236641221374,93.87981466031523,7.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0
ND,2013-02-09,-9.959139784946236,-6.111827956989247,-2.264516129032258,0.0144,93.68173723074796,15.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
ND,2013-02-10,-8.852631578947369,-5.473936170212766,-2.0659574468085107,1.1260162601626016,94.60495352639774,9.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,6.0,1.0,3.0
ND,2013-02-11,-9.6,-6.5005,-3.401,2.6661417322834646,88.28762142597056,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0
ND,2013-02-12,-10.182291666666666,-5.969791666666667,-1.7572916666666665,0.0671875,82.44547199818149,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2013-02-13,-7.409090909090909,-3.081818181818182,1.2454545454545454,0.68359375,88.86495292508975,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,6.0,2.0,3.0
ND,2013-02-14,-10.036363636363635,-5.180808080808081,-0.3252525252525253,1.9984,87.00064876980295,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0
ND,2013-02-15,-14.66,-9.854040404040404,-5.001010101010102,0.2015267175572519,84.673694447025,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
ND,2013-02-16,-13.073469387755102,-7.603571428571429,-2.133673469387756,0.203125,86.80418323019155,4.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,6.0,0.0,3.0
ND,2013-02-17,-8.50721649484536,-3.2577319587628866,1.991752577319588,0.1436507936507936,88.69178794280529,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4.0,1.0,0.0,3.0,0.0,7.0,0.0,1.0
ND,2013-02-18,-15.504040404040405,-7.658080808080808,0.23,1.21640625,87.05515683253894,1.0,2.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0,4.0,0.0,0.0,1.0,0.0,7.0,2.0,0.0
ND,2013-02-19,-26.529,-19.6815,-12.834,0.1947761194029851,73.48762896347642,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0
ND,2013-02-20,-24.977,-19.488,-13.999,0.0204545454545454,72.94705659220827,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ND,2013-02-21,-19.39108910891089,-14.180693069306932,-8.970297029702971,0.585820895522388,79.4910682933446,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
ND,2013-02-22,-14.014705882352942,-9.40735294117647,-4.8,0.2473684210526315,82.88270803310017,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
ND,2013-02-23,-14.667368421052632,-8.20578947368421,-1.7442105263157894,0.0142857142857142,86.64675827721805,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0
