STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT22
SD,2013-01-01,-14.99097222222222,-9.498958333333333,-4.025517241379311,0.1205882352941176,83.84602680555058,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
SD,2013-01-02,-12.12808219178082,-6.924657534246576,-1.7212328767123288,0.4521428571428571,85.0742875018706,11.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,6.0,2.0,0.0
SD,2013-01-03,-13.295172413793104,-7.301724137931035,-1.3034246575342467,0.14568345323741,80.44598753259001,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
SD,2013-01-04,-12.482191780821918,-6.375342465753425,-0.2684931506849314,0.0158671586715867,70.34913037098318,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2013-01-05,-12.655479452054797,-6.451712328767123,-0.247945205479452,0.0257246376811594,77.3905401774477,2.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
SD,2013-01-06,-13.504109589041096,-6.540068493150685,0.4239726027397261,0.0161172161172161,78.33029860633215,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2013-01-07,-10.161643835616438,-3.71027397260274,2.739455782312925,0.0102941176470588,73.36771303792744,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2013-01-08,-7.964383561643835,-2.0517123287671235,3.8609589041095895,0.0192028985507246,79.30840299213672,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2013-01-09,-7.04041095890411,-0.6215753424657534,5.7972602739726025,0.0113553113553113,75.94976947056202,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2013-01-10,-3.5273972602739727,1.6880136986301368,6.865986394557823,0.0963369963369963,70.20855552131718,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0
SD,2013-01-11,-8.383673469387755,-2.182993197278912,4.017687074829932,1.1926056338028168,89.26828519354241,23.0,8.0,0.0,0.0,0.0,3.0,3.0,4.0,1.0,3.0,1.0,0.0,1.0,0.0,6.0,1.0,2.0
SD,2013-01-12,-16.195172413793106,-11.443103448275862,-6.691034482758621,2.5457446808510635,81.34282877253082,7.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0
SD,2013-01-13,-17.702739726027396,-14.167465753424656,-10.632191780821918,0.1868913857677902,77.35975722180994,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
SD,2013-01-14,-19.07755102040817,-13.787414965986397,-8.497278911564626,0.1025641025641025,78.95652469973868,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
SD,2013-01-15,-17.591836734693878,-10.50578231292517,-3.4197278911564624,0.1378676470588235,74.77328778357632,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0
SD,2013-01-16,-9.45068493150685,-2.7924657534246573,3.8657534246575342,0.1351648351648351,74.59980488471807,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
SD,2013-01-17,-7.80068493150685,-1.757191780821918,4.286301369863013,0.0223880597014925,76.66216575699019,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2013-01-18,-4.442176870748299,1.0462585034013607,6.53469387755102,0.0,68.72478037765424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2013-01-19,-7.353424657534246,-0.4037671232876712,6.545890410958904,0.0,68.90451379239741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2013-01-20,-15.465753424657532,-8.506896551724138,-1.529655172413793,0.4074074074074074,77.43319774213067,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
SD,2013-01-21,-18.88493150684932,-14.415753424657533,-9.946575342465756,0.331021897810219,73.00287343318097,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
SD,2013-01-22,-17.144520547945206,-12.498972602739723,-7.853424657534246,0.2186567164179104,76.5327371681597,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
SD,2013-01-23,-15.76122448979592,-10.915986394557825,-6.070748299319728,0.0172161172161172,78.96830197361412,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2013-01-24,-17.353061224489796,-11.17278911564626,-4.992517006802721,0.0011070110701107,73.63354170313097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
