STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT22
MI,2013-01-30,-1.046116504854369,4.083252427184466,9.240579710144928,20.676923076923075,94.3165033478512,50.0,10.0,16.0,2.0,0.0,8.0,4.0,0.0,0.0,2.0,6.0,1.0,0.0,11.0,0.0,10.0,4.0,2.0
MI,2013-01-31,-9.579710144927535,-3.90873786407767,1.802415458937198,5.573728813559322,82.8367065726896,20.0,6.0,1.0,1.0,0.0,4.0,13.0,5.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,12.0,2.0,4.0
MI,2013-02-01,-13.02156862745098,-10.305882352941175,-7.562621359223302,2.2151162790697674,80.5845199556789,8.0,2.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,1.0,3.0
MI,2013-02-02,-15.46734693877551,-11.944897959183672,-8.416243654822335,1.847663551401869,80.2858141430579,12.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,1.0,5.0
MI,2013-02-03,-17.636082474226804,-12.689690721649486,-7.70969387755102,0.9054313099041532,82.84832717162507,9.0,5.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0
MI,2013-02-04,-15.943147208121829,-11.738832487309644,-7.506532663316583,1.338153846153846,81.0554205243136,14.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0
MI,2013-02-05,-17.63681592039801,-11.742537313432836,-5.828571428571429,0.9231454005934718,85.2842251951366,14.0,4.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,12.0,1.0,5.0
MI,2013-02-06,-15.803940886699506,-9.662068965517244,-3.499512195121951,0.7809941520467837,80.14713914804156,15.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
MI,2013-02-07,-11.275376884422112,-6.595979899497487,-1.865841584158416,1.995906432748538,84.37401613419154,21.0,3.0,0.0,3.0,0.0,7.0,7.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,10.0,1.0,3.0
MI,2013-02-08,-8.972277227722772,-5.225990099009901,-1.4390243902439024,8.263768115942028,85.51993581705644,16.0,0.0,0.0,3.0,0.0,7.0,13.0,0.0,0.0,1.0,6.0,0.0,0.0,4.0,4.0,12.0,1.0,2.0
MI,2013-02-09,-17.98205128205128,-10.16076923076923,-2.315736040609137,0.3803738317757009,82.39576800017694,15.0,7.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
MI,2013-02-10,-13.416666666666666,-6.548232323232323,0.3279999999999999,0.7292307692307692,83.55393172506103,22.0,3.0,0.0,3.0,0.0,5.0,9.0,0.0,0.0,0.0,7.0,1.0,1.0,11.0,4.0,5.0,3.0,1.0
MI,2013-02-11,-5.4655,-0.44475,4.606372549019608,5.892603550295858,87.1861908200206,21.0,4.0,1.0,6.0,0.0,14.0,6.0,1.0,0.0,2.0,6.0,0.0,0.0,10.0,0.0,11.0,3.0,2.0
MI,2013-02-12,-4.191542288557214,-1.2579601990049751,1.719704433497537,1.2540697674418604,80.99283254497135,3.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0
MI,2013-02-13,-5.74726368159204,-2.7430348258706467,0.2544554455445544,0.0298550724637681,82.07873546778005,12.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MI,2013-02-14,-4.795588235294117,-0.9700980392156864,2.874146341463415,0.553235294117647,89.46807050065179,22.0,2.0,0.0,0.0,0.0,0.0,16.0,2.0,0.0,0.0,10.0,0.0,0.0,8.0,0.0,11.0,2.0,1.0
MI,2013-02-15,-7.890686274509804,-3.68578431372549,0.5380487804878049,1.9518072289156627,78.97993667397026,11.0,2.0,0.0,4.0,0.0,2.0,4.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,12.0,2.0,1.0
MI,2013-02-16,-12.744041450777202,-8.644818652849741,-4.525257731958763,1.1149532710280372,79.64513662748799,11.0,4.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,12.0,2.0,3.0
MI,2013-02-17,-17.494358974358974,-11.422680412371134,-5.384615384615385,0.8518867924528302,77.50373011208684,8.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0
MI,2013-02-18,-14.067676767676767,-7.6886363636363635,-1.3115577889447236,0.2199376947040498,73.68029218739893,10.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,1.0,3.0,3.0,0.0
MI,2013-02-19,-8.283417085427136,-1.857788944723618,4.572139303482588,6.158132530120482,86.41291028005979,17.0,9.0,0.0,4.0,0.0,8.0,7.0,5.0,0.0,3.0,5.0,0.0,0.0,11.0,3.0,12.0,0.0,5.0
MI,2013-02-20,-11.28877551020408,-7.267857142857143,-3.2282828282828286,3.513813813813813,79.20513529731562,7.0,2.0,0.0,2.0,0.0,1.0,8.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,12.0,3.0,2.0
MI,2013-02-21,-11.316666666666666,-8.559848484848484,-5.7865,0.3792048929663608,80.34338979725544,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
MI,2013-02-22,-9.401515151515152,-6.228535353535354,-3.0445,2.491044776119403,88.25849700154318,16.0,15.0,0.0,2.0,0.0,6.0,13.0,0.0,0.0,0.0,4.0,2.0,0.0,6.0,3.0,12.0,1.0,2.0
MI,2013-02-23,-6.340957446808511,-3.5797872340425534,-0.8073684210526316,3.808064516129032,86.60924665499643,9.0,1.0,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,10.0,1.0,3.0
MI,2013-02-24,-6.787434554973823,-3.056282722513089,0.6625,1.2025316455696202,84.38497346790432,18.0,2.0,0.0,1.0,0.0,1.0,12.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,11.0,0.0,3.0
MI,2013-02-25,-7.528282828282828,-2.608080808080808,2.3170854271356784,0.0457317073170731,82.25441906741355,17.0,4.0,0.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
MI,2013-02-26,-6.293034825870647,-1.7820895522388058,2.750990099009901,1.5125373134328357,82.38941592457174,19.0,5.0,0.0,5.0,0.0,5.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,8.0,0.0,9.0,1.0,0.0
MI,2013-02-27,-2.8645,-0.494,1.8797029702970296,11.639130434782608,91.78616512687748,24.0,6.0,0.0,5.0,0.0,3.0,4.0,1.0,0.0,0.0,6.0,1.0,0.0,8.0,1.0,11.0,3.0,0.0
MI,2013-02-28,-2.1901477832512315,-0.4467980295566502,1.306372549019608,2.4371681415929203,88.84565163431016,21.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,12.0,0.0,0.0
MI,2013-03-01,-6.7351758793969845,-3.5500000000000003,-0.364824120603015,0.1111111111111111,79.82920369837167,2.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
MI,2013-03-02,-9.818461538461538,-6.35948717948718,-2.896446700507614,0.0866459627329192,79.5154432580432,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
MI,2013-03-03,-13.098469387755102,-8.032142857142857,-2.96497461928934,0.0781931464174454,77.72830422699555,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
MI,2013-03-04,-14.6425,-8.09575,-1.5490000000000002,0.0123867069486404,77.45928876292173,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2013-03-05,-12.775,-6.328250000000001,0.1288557213930348,0.1020648967551622,78.67473360677191,7.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MI,2013-03-06,-6.931862745098039,-2.905172413793104,1.0541871921182266,0.6968571428571428,83.63517731520358,8.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,5.0,1.0,0.0
MI,2013-03-07,-5.08235294117647,-1.5575980392156863,1.9671568627450984,0.3988405797101449,82.1452045501712,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
MI,2013-03-08,-9.707881773399016,-3.6967980295566494,2.3142857142857145,0.0408823529411764,79.3018855793627,9.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2013-03-09,-7.165463917525773,-1.125515463917526,4.920918367346939,0.268944099378882,81.25146963399196,15.0,2.0,0.0,2.0,0.0,2.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,11.0,0.0,3.0,1.0,1.0
MI,2013-03-10,-1.5865284974093263,2.394818652849741,6.389175257731959,3.8464831804281343,83.20237640069935,35.0,6.0,1.0,4.0,1.0,2.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,0.0,3.0,1.0,0.0
MI,2013-03-11,1.034653465346535,4.7089108910891095,8.412807881773398,6.983185840707965,89.01322141192377,53.0,5.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,7.0,1.0,0.0,11.0,1.0,6.0,2.0,1.0
MI,2013-03-12,-2.927227722772277,1.0556930693069306,5.068472906403941,6.097368421052632,86.09400023010927,31.0,2.0,0.0,1.0,0.0,2.0,10.0,1.0,0.0,0.0,9.0,0.0,0.0,4.0,1.0,12.0,1.0,2.0
MI,2013-03-13,-6.805365853658536,-3.582598039215686,-0.3439024390243902,1.7482352941176469,78.53109192400377,11.0,0.0,0.0,1.0,0.0,0.0,12.0,1.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0
MI,2013-03-14,-9.620603015075377,-4.487185929648241,0.6398009950248756,0.1343108504398827,70.17216883238392,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
MI,2013-03-15,-7.500497512437811,-2.222139303482587,3.062871287128713,0.3478134110787172,79.27085220675843,16.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,9.0,0.0,0.0,6.0,0.0,12.0,5.0,0.0
MI,2013-03-16,-7.26180904522613,-3.198241206030151,0.8805,2.940597014925373,83.40525551528637,18.0,1.0,0.0,0.0,0.0,4.0,10.0,1.0,0.0,0.0,9.0,1.0,0.0,1.0,0.0,12.0,1.0,4.0
MI,2013-03-17,-10.134183673469389,-5.865897435897436,-1.5912820512820514,0.4378461538461539,73.18293084390878,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0
MI,2013-03-18,-9.723762376237625,-5.15625,-0.5633663366336633,0.5,80.609774947552,16.0,6.0,0.0,4.0,0.0,4.0,8.0,0.0,0.0,0.0,6.0,2.0,0.0,7.0,3.0,12.0,3.0,3.0
MI,2013-03-19,-7.232195121951219,-3.20219512195122,0.8278048780487804,3.806626506024097,84.42120073331463,9.0,3.0,0.0,4.0,0.0,1.0,10.0,4.0,0.0,2.0,6.0,0.0,0.0,2.0,1.0,12.0,2.0,5.0
MI,2013-03-20,-8.657766990291263,-5.600243902439024,-2.549268292682927,1.4659574468085106,74.96132593840568,7.0,3.0,0.0,0.0,0.0,0.0,12.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,2.0,3.0
MI,2013-03-21,-9.262926829268292,-5.897794117647059,-2.5392156862745097,1.1089820359281437,81.34939694777866,12.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0
MI,2013-03-22,-7.559024390243902,-4.022058823529412,-0.4808823529411765,0.1446428571428571,76.49031379361152,1.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MI,2013-03-23,-6.2288557213930345,-2.18375,1.8666666666666667,0.01580547112462,79.27404496793741,2.0,1.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0
MI,2013-03-24,-5.660714285714286,-1.7105128205128206,2.248223350253807,0.0372307692307692,79.82015814176768,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
MI,2013-03-25,-4.013999999999999,-0.8527638190954774,2.291542288557214,0.0565868263473053,77.61623225425465,5.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,11.0,0.0,0.0
MI,2013-03-26,-1.7594059405940592,0.9565,3.65049504950495,0.1744186046511628,79.12451821667742,11.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,10.0,0.0,0.0
MI,2013-03-27,-2.8160000000000003,1.3560301507537689,5.5285,0.1604651162790697,74.96923928703065,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MI,2013-03-28,-3.764,1.7143216080402008,7.192,0.0,70.04599201730032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MI,2013-03-29,-5.447448979591837,1.732908163265306,8.918781725888325,0.0,67.4958896188413,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
MI,2013-03-30,-5.2565445026178015,2.2523560209424085,9.768229166666666,0.3003105590062112,67.02340825336505,11.0,4.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0
MI,2013-03-31,-2.331413612565445,3.791099476439791,9.934715025906735,2.218597560975609,78.27281640650989,46.0,3.0,0.0,2.0,0.0,0.0,14.0,1.0,0.0,0.0,8.0,0.0,0.0,11.0,0.0,7.0,2.0,1.0
MI,2013-04-01,-5.251282051282051,0.7414507772020726,6.811167512690355,0.5949404761904762,69.36685061015389,10.0,1.0,0.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2013-04-02,-8.07948717948718,-3.4533505154639177,1.177889447236181,0.1903508771929824,65.77054361613844,2.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2013-04-03,-8.119387755102041,-2.496683673469388,3.1245,0.012463768115942,62.51580951813588,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2013-04-04,-6.019895287958115,0.2293193717277487,6.463775510204082,0.0663742690058479,62.15216607726991,5.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2013-04-05,-3.636269430051813,2.59559585492228,8.91010101010101,0.0859237536656891,64.79490576673298,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2013-04-06,-3.4703703703703703,1.537037037037037,6.558031088082902,0.5257575757575758,69.55556650765637,3.0,1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2013-04-07,-0.6476190476190476,4.559523809523809,9.82642487046632,2.826843657817109,74.77050427257903,14.0,0.0,0.0,2.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2013-04-08,-1.2635416666666666,3.721875,8.672081218274112,1.9979228486646885,85.80007887369193,24.0,3.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2013-04-09,0.8190000000000001,4.823,8.926341463414635,8.803661971830987,92.12936684950168,48.0,4.0,5.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2013-04-10,0.8444444444444444,3.756565656565656,6.699,18.386968085106385,89.4874117620845,24.0,0.0,30.0,5.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2013-04-11,-0.2507462686567164,2.0984924623115577,4.510945273631841,18.835733333333334,85.22545167269394,20.0,1.0,15.0,9.0,1.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2013-04-12,-0.9828282828282828,0.7255050505050505,2.4290000000000003,17.344109589041096,90.95181250338628,24.0,0.0,3.0,24.0,3.0,20.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2013-04-13,-1.0740932642487049,1.188341968911917,3.465816326530612,1.9281976744186045,85.88431395961328,20.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2013-04-14,-2.952356020942408,1.2621052631578948,5.489583333333333,0.6795252225519288,79.70482508853499,10.0,2.0,0.0,8.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2013-04-15,-0.2720812182741117,4.940355329949239,10.191044776119403,3.1934285714285715,80.27314614210691,24.0,3.0,1.0,3.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2013-04-16,2.2945812807881776,8.02807881773399,13.792682926829269,7.963612565445026,78.85539834734494,26.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2013-04-17,-3.95723058282234e-17,5.302227722772277,10.620689655172416,1.924396782841823,76.52463339227779,15.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2013-04-18,2.200497512437811,6.825373134328359,11.43970588235294,26.894472361809044,91.39280347827348,23.0,3.0,27.0,2.0,0.0,2.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2013-04-19,1.377386934673367,7.402010050251256,13.521287128712872,20.10583756345177,86.51528470020968,32.0,2.0,10.0,4.0,0.0,3.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MI,2013-04-20,-4.93419689119171,-0.4826424870466321,4.005670103092784,1.800274725274725,71.2272588999422,10.0,1.0,1.0,11.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
