year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2006,NEBRASKA,NE,2006-05-21,20,5.0,63.0,30.0,2.0,0.0
2006,NEBRASKA,NE,2006-05-28,21,6.0,62.0,28.0,4.0,0.0
2006,NEBRASKA,NE,2006-06-04,22,7.0,60.0,30.0,3.0,0.0
2006,NEBRASKA,NE,2006-06-11,23,7.0,55.0,32.0,6.0,0.0
2006,NEBRASKA,NE,2006-06-18,24,10.0,57.0,27.0,4.0,2.0
2006,NEBRASKA,NE,2006-06-25,25,21.0,50.0,24.0,3.0,2.0
2006,NEBRASKA,NE,2006-07-02,26,13.0,51.0,29.0,5.0,2.0
2006,NEBRASKA,NE,2006-07-09,27,15.0,46.0,31.0,6.0,2.0
2006,NEBRASKA,NE,2006-07-16,28,17.0,44.0,30.0,7.0,2.0
2006,NEBRASKA,NE,2006-07-23,29,13.0,42.0,31.0,9.0,5.0
2006,NEBRASKA,NE,2006-07-30,30,15.0,39.0,29.0,11.0,6.0
2006,NEBRASKA,NE,2006-08-06,31,18.0,36.0,28.0,11.0,7.0
2006,NEBRASKA,NE,2006-08-13,32,16.0,37.0,29.0,11.0,7.0
2006,NEBRASKA,NE,2006-08-20,33,17.0,38.0,27.0,12.0,6.0
2006,NEBRASKA,NE,2006-08-27,34,15.0,38.0,27.0,13.0,7.0
2006,NEBRASKA,NE,2006-09-03,35,16.0,40.0,26.0,11.0,7.0
2006,NEBRASKA,NE,2006-09-10,36,16.0,39.0,26.0,12.0,7.0
2006,NEBRASKA,NE,2006-09-17,37,14.0,41.0,28.0,10.0,7.0
2006,NEBRASKA,NE,2006-09-24,38,16.0,45.0,22.0,10.0,7.0
2006,NEBRASKA,NE,2006-10-01,39,19.0,40.0,24.0,11.0,6.0
2006,NEBRASKA,NE,2006-10-08,40,15.0,39.0,29.0,11.0,6.0
2006,NEBRASKA,NE,2006-10-15,41,16.0,38.0,29.0,11.0,6.0
2006,NEBRASKA,NE,2006-10-22,42,17.0,40.0,26.0,11.0,6.0
