year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2006,WISCONSIN,WI,2006-05-21,20,7.0,52.0,35.0,5.0,1.0
2006,WISCONSIN,WI,2006-05-28,21,12.0,57.0,27.0,3.0,1.0
2006,WISCONSIN,WI,2006-06-04,22,18.0,57.0,19.0,5.0,1.0
2006,WISCONSIN,WI,2006-06-11,23,21.0,50.0,22.0,5.0,2.0
2006,WISCONSIN,WI,2006-06-18,24,22.0,44.0,25.0,7.0,2.0
2006,WISCONSIN,WI,2006-06-25,25,22.0,46.0,25.0,5.0,2.0
2006,WISCONSIN,WI,2006-07-02,26,24.0,47.0,20.0,7.0,2.0
2006,WISCONSIN,WI,2006-07-09,27,16.0,45.0,27.0,9.0,3.0
2006,WISCONSIN,WI,2006-07-16,28,24.0,42.0,19.0,10.0,5.0
2006,WISCONSIN,WI,2006-07-23,29,22.0,35.0,21.0,13.0,9.0
2006,WISCONSIN,WI,2006-07-30,30,20.0,32.0,23.0,16.0,9.0
2006,WISCONSIN,WI,2006-08-06,31,20.0,38.0,23.0,12.0,7.0
2006,WISCONSIN,WI,2006-08-13,32,18.0,39.0,27.0,9.0,7.0
2006,WISCONSIN,WI,2006-08-20,33,22.0,43.0,20.0,8.0,7.0
2006,WISCONSIN,WI,2006-08-27,34,16.0,41.0,28.0,9.0,6.0
2006,WISCONSIN,WI,2006-09-03,35,20.0,39.0,27.0,8.0,6.0
2006,WISCONSIN,WI,2006-09-10,36,18.0,35.0,34.0,8.0,5.0
2006,WISCONSIN,WI,2006-09-17,37,20.0,35.0,28.0,9.0,8.0
2006,WISCONSIN,WI,2006-09-24,38,19.0,40.0,27.0,8.0,6.0
2006,WISCONSIN,WI,2006-10-01,39,20.0,39.0,23.0,11.0,7.0
2006,WISCONSIN,WI,2006-10-08,40,22.0,40.0,24.0,7.0,7.0
2006,WISCONSIN,WI,2006-10-15,41,23.0,39.0,24.0,8.0,6.0
2006,WISCONSIN,WI,2006-10-22,42,22.0,40.0,20.0,12.0,6.0
