year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2006,NORTH DAKOTA,ND,2006-05-21,20,13.0,73.0,14.0,0.0,0.0
2006,NORTH DAKOTA,ND,2006-05-28,21,14.0,64.0,20.0,2.0,0.0
2006,NORTH DAKOTA,ND,2006-06-04,22,15.0,69.0,15.0,1.0,0.0
2006,NORTH DAKOTA,ND,2006-06-11,23,13.0,69.0,14.0,4.0,0.0
2006,NORTH DAKOTA,ND,2006-06-18,24,16.0,63.0,17.0,4.0,0.0
2006,NORTH DAKOTA,ND,2006-06-25,25,16.0,60.0,16.0,8.0,0.0
2006,NORTH DAKOTA,ND,2006-07-02,26,12.0,54.0,22.0,11.0,1.0
2006,NORTH DAKOTA,ND,2006-07-09,27,11.0,50.0,25.0,11.0,3.0
2006,NORTH DAKOTA,ND,2006-07-16,28,2.0,34.0,33.0,22.0,9.0
2006,NORTH DAKOTA,ND,2006-07-23,29,3.0,35.0,35.0,20.0,7.0
2006,NORTH DAKOTA,ND,2006-07-30,30,2.0,32.0,34.0,18.0,14.0
2006,NORTH DAKOTA,ND,2006-08-06,31,2.0,28.0,36.0,21.0,13.0
2006,NORTH DAKOTA,ND,2006-08-13,32,3.0,30.0,35.0,22.0,10.0
2006,NORTH DAKOTA,ND,2006-08-20,33,2.0,30.0,38.0,22.0,8.0
2006,NORTH DAKOTA,ND,2006-08-27,34,3.0,30.0,36.0,22.0,9.0
2006,NORTH DAKOTA,ND,2006-09-03,35,3.0,34.0,36.0,20.0,7.0
2006,NORTH DAKOTA,ND,2006-09-10,36,3.0,32.0,38.0,19.0,8.0
2006,NORTH DAKOTA,ND,2006-09-17,37,2.0,38.0,32.0,20.0,8.0
2006,NORTH DAKOTA,ND,2006-09-24,38,3.0,30.0,39.0,20.0,8.0
2006,NORTH DAKOTA,ND,2006-10-01,39,2.0,33.0,42.0,18.0,5.0
2006,NORTH DAKOTA,ND,2006-10-08,40,1.0,32.0,39.0,20.0,8.0
2006,NORTH DAKOTA,ND,2006-10-15,41,3.0,32.0,38.0,19.0,8.0
2006,NORTH DAKOTA,ND,2006-10-22,42,3.0,34.0,37.0,19.0,7.0
