year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2006,COLORADO,CO,2006-05-21,20,4.0,82.0,11.0,3.0,0.0
2006,COLORADO,CO,2006-05-28,21,4.0,79.0,12.0,3.0,2.0
2006,COLORADO,CO,2006-06-04,22,13.0,63.0,17.0,5.0,2.0
2006,COLORADO,CO,2006-06-11,23,13.0,65.0,15.0,5.0,2.0
2006,COLORADO,CO,2006-06-18,24,12.0,62.0,18.0,6.0,2.0
2006,COLORADO,CO,2006-06-25,25,13.0,65.0,15.0,5.0,2.0
2006,COLORADO,CO,2006-07-02,26,12.0,62.0,17.0,6.0,3.0
2006,COLORADO,CO,2006-07-09,27,15.0,60.0,16.0,6.0,3.0
2006,COLORADO,CO,2006-07-16,28,29.0,45.0,16.0,7.0,3.0
2006,COLORADO,CO,2006-07-23,29,15.0,53.0,23.0,6.0,3.0
2006,COLORADO,CO,2006-07-30,30,6.0,45.0,36.0,10.0,3.0
2006,COLORADO,CO,2006-08-06,31,11.0,42.0,30.0,12.0,5.0
2006,COLORADO,CO,2006-08-13,32,13.0,41.0,30.0,12.0,4.0
2006,COLORADO,CO,2006-08-20,33,12.0,41.0,30.0,13.0,4.0
2006,COLORADO,CO,2006-08-27,34,9.0,42.0,30.0,15.0,4.0
2006,COLORADO,CO,2006-09-03,35,16.0,44.0,22.0,14.0,4.0
2006,COLORADO,CO,2006-09-10,36,20.0,47.0,20.0,10.0,3.0
2006,COLORADO,CO,2006-09-17,37,17.0,44.0,22.0,12.0,5.0
2006,COLORADO,CO,2006-09-24,38,16.0,42.0,23.0,14.0,5.0
2006,COLORADO,CO,2006-10-01,39,19.0,45.0,20.0,11.0,5.0
2006,COLORADO,CO,2006-10-08,40,16.0,44.0,22.0,12.0,6.0
2006,COLORADO,CO,2006-10-15,41,19.0,43.0,21.0,12.0,5.0
2006,COLORADO,CO,2006-10-22,42,19.0,39.0,25.0,12.0,5.0
