year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2006,PENNSYLVANIA,PA,2006-05-21,20,15.0,48.0,31.0,5.0,1.0
2006,PENNSYLVANIA,PA,2006-05-28,21,10.0,54.0,30.0,6.0,0.0
2006,PENNSYLVANIA,PA,2006-06-04,22,15.0,53.0,30.0,2.0,0.0
2006,PENNSYLVANIA,PA,2006-06-11,23,20.0,48.0,27.0,4.0,1.0
2006,PENNSYLVANIA,PA,2006-06-18,24,23.0,34.0,37.0,5.0,1.0
2006,PENNSYLVANIA,PA,2006-06-25,25,23.0,40.0,31.0,5.0,1.0
2006,PENNSYLVANIA,PA,2006-07-02,26,23.0,54.0,18.0,4.0,1.0
2006,PENNSYLVANIA,PA,2006-07-09,27,30.0,49.0,15.0,5.0,1.0
2006,PENNSYLVANIA,PA,2006-07-16,28,36.0,39.0,19.0,4.0,2.0
2006,PENNSYLVANIA,PA,2006-07-23,29,44.0,41.0,12.0,2.0,1.0
2006,PENNSYLVANIA,PA,2006-07-30,30,36.0,47.0,13.0,3.0,1.0
2006,PENNSYLVANIA,PA,2006-08-06,31,28.0,53.0,16.0,3.0,0.0
2006,PENNSYLVANIA,PA,2006-08-13,32,30.0,44.0,19.0,5.0,2.0
2006,PENNSYLVANIA,PA,2006-08-20,33,23.0,49.0,24.0,3.0,1.0
2006,PENNSYLVANIA,PA,2006-08-27,34,17.0,45.0,28.0,7.0,3.0
2006,PENNSYLVANIA,PA,2006-09-03,35,14.0,50.0,29.0,5.0,2.0
2006,PENNSYLVANIA,PA,2006-09-10,36,19.0,50.0,23.0,5.0,3.0
2006,PENNSYLVANIA,PA,2006-09-17,37,17.0,50.0,25.0,5.0,3.0
2006,PENNSYLVANIA,PA,2006-09-24,38,17.0,53.0,23.0,5.0,2.0
2006,PENNSYLVANIA,PA,2006-10-01,39,16.0,50.0,25.0,6.0,3.0
2006,PENNSYLVANIA,PA,2006-10-08,40,18.0,54.0,21.0,4.0,3.0
2006,PENNSYLVANIA,PA,2006-10-15,41,17.0,53.0,21.0,6.0,3.0
2006,PENNSYLVANIA,PA,2006-10-22,42,18.0,50.0,23.0,6.0,3.0
