year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2006,KANSAS,KS,2006-05-21,20,4.0,60.0,33.0,3.0,0.0
2006,KANSAS,KS,2006-05-28,21,5.0,47.0,44.0,4.0,0.0
2006,KANSAS,KS,2006-06-04,22,6.0,59.0,32.0,3.0,0.0
2006,KANSAS,KS,2006-06-11,23,9.0,54.0,33.0,3.0,1.0
2006,KANSAS,KS,2006-06-18,24,9.0,56.0,30.0,5.0,0.0
2006,KANSAS,KS,2006-06-25,25,13.0,57.0,24.0,5.0,1.0
2006,KANSAS,KS,2006-07-02,26,5.0,57.0,29.0,7.0,2.0
2006,KANSAS,KS,2006-07-09,27,8.0,49.0,31.0,9.0,3.0
2006,KANSAS,KS,2006-07-16,28,9.0,45.0,34.0,9.0,3.0
2006,KANSAS,KS,2006-07-23,29,9.0,41.0,33.0,13.0,4.0
2006,KANSAS,KS,2006-07-30,30,7.0,34.0,32.0,18.0,9.0
2006,KANSAS,KS,2006-08-06,31,5.0,29.0,34.0,20.0,12.0
2006,KANSAS,KS,2006-08-13,32,7.0,25.0,36.0,21.0,11.0
2006,KANSAS,KS,2006-08-20,33,6.0,25.0,33.0,22.0,14.0
2006,KANSAS,KS,2006-08-27,34,6.0,28.0,34.0,20.0,12.0
2006,KANSAS,KS,2006-09-03,35,4.0,25.0,40.0,20.0,11.0
2006,KANSAS,KS,2006-09-10,36,6.0,30.0,36.0,19.0,9.0
2006,KANSAS,KS,2006-09-17,37,6.0,30.0,37.0,18.0,9.0
2006,KANSAS,KS,2006-09-24,38,5.0,24.0,36.0,21.0,14.0
2006,KANSAS,KS,2006-10-01,39,5.0,27.0,41.0,19.0,8.0
2006,KANSAS,KS,2006-10-08,40,5.0,27.0,41.0,19.0,8.0
2006,KANSAS,KS,2006-10-15,41,5.0,27.0,41.0,19.0,8.0
2006,KANSAS,KS,2006-10-22,42,5.0,27.0,41.0,19.0,8.0
