year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2022,KANSAS,KS,2022-06-05,22,10.0,50.0,33.0,7.0,0.0
2022,KANSAS,KS,2022-06-12,23,10.0,48.0,33.0,7.0,2.0
2022,KANSAS,KS,2022-06-19,24,10.0,45.0,34.0,9.0,2.0
2022,KANSAS,KS,2022-06-26,25,11.0,48.0,30.0,10.0,1.0
2022,KANSAS,KS,2022-07-03,26,12.0,45.0,32.0,9.0,2.0
2022,KANSAS,KS,2022-07-10,27,11.0,45.0,30.0,10.0,4.0
2022,KANSAS,KS,2022-07-17,28,10.0,37.0,31.0,16.0,6.0
2022,KANSAS,KS,2022-07-24,29,7.0,32.0,30.0,19.0,12.0
2022,KANSAS,KS,2022-07-31,30,6.0,30.0,31.0,18.0,15.0
2022,KANSAS,KS,2022-08-07,31,6.0,24.0,32.0,22.0,16.0
2022,KANSAS,KS,2022-08-14,32,4.0,25.0,27.0,24.0,20.0
2022,KANSAS,KS,2022-08-21,33,4.0,22.0,30.0,23.0,21.0
2022,KANSAS,KS,2022-08-28,34,3.0,19.0,28.0,26.0,24.0
2022,KANSAS,KS,2022-09-04,35,3.0,19.0,27.0,24.0,27.0
2022,KANSAS,KS,2022-09-11,36,2.0,20.0,24.0,27.0,27.0
2022,KANSAS,KS,2022-09-18,37,2.0,19.0,25.0,27.0,27.0
2022,KANSAS,KS,2022-09-25,38,2.0,21.0,27.0,23.0,27.0
2022,KANSAS,KS,2022-10-02,39,2.0,20.0,24.0,26.0,28.0
2022,KANSAS,KS,2022-10-09,40,2.0,20.0,24.0,26.0,28.0
2022,KANSAS,KS,2022-10-16,41,2.0,20.0,24.0,26.0,28.0
