year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2022,WISCONSIN,WI,2022-06-05,22,18.0,66.0,15.0,1.0,0.0
2022,WISCONSIN,WI,2022-06-12,23,14.0,71.0,14.0,1.0,0.0
2022,WISCONSIN,WI,2022-06-19,24,16.0,66.0,15.0,2.0,1.0
2022,WISCONSIN,WI,2022-06-26,25,16.0,62.0,18.0,3.0,1.0
2022,WISCONSIN,WI,2022-07-03,26,21.0,55.0,19.0,4.0,1.0
2022,WISCONSIN,WI,2022-07-10,27,19.0,57.0,20.0,4.0,0.0
2022,WISCONSIN,WI,2022-07-17,28,21.0,56.0,19.0,4.0,0.0
2022,WISCONSIN,WI,2022-07-24,29,24.0,55.0,17.0,3.0,1.0
2022,WISCONSIN,WI,2022-07-31,30,22.0,55.0,18.0,4.0,1.0
2022,WISCONSIN,WI,2022-08-07,31,22.0,54.0,19.0,4.0,1.0
2022,WISCONSIN,WI,2022-08-14,32,24.0,54.0,17.0,4.0,1.0
2022,WISCONSIN,WI,2022-08-21,33,25.0,52.0,18.0,4.0,1.0
2022,WISCONSIN,WI,2022-08-28,34,22.0,54.0,19.0,4.0,1.0
2022,WISCONSIN,WI,2022-09-04,35,22.0,56.0,17.0,4.0,1.0
2022,WISCONSIN,WI,2022-09-11,36,23.0,55.0,17.0,4.0,1.0
2022,WISCONSIN,WI,2022-09-18,37,24.0,53.0,18.0,4.0,1.0
2022,WISCONSIN,WI,2022-09-25,38,25.0,53.0,17.0,4.0,1.0
2022,WISCONSIN,WI,2022-10-02,39,21.0,58.0,18.0,3.0,0.0
2022,WISCONSIN,WI,2022-10-09,40,19.0,59.0,18.0,4.0,0.0
2022,WISCONSIN,WI,2022-10-16,41,21.0,57.0,18.0,4.0,0.0
2022,WISCONSIN,WI,2022-10-23,42,22.0,55.0,18.0,4.0,1.0
2022,WISCONSIN,WI,2022-10-30,43,23.0,57.0,17.0,2.0,1.0
2022,WISCONSIN,WI,2022-11-06,44,22.0,57.0,18.0,2.0,1.0
