year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2022,NEBRASKA,NE,2022-06-05,22,13.0,62.0,20.0,4.0,1.0
2022,NEBRASKA,NE,2022-06-12,23,13.0,52.0,23.0,9.0,3.0
2022,NEBRASKA,NE,2022-06-19,24,11.0,57.0,20.0,9.0,3.0
2022,NEBRASKA,NE,2022-06-26,25,13.0,51.0,24.0,9.0,3.0
2022,NEBRASKA,NE,2022-07-03,26,11.0,51.0,26.0,9.0,3.0
2022,NEBRASKA,NE,2022-07-10,27,13.0,50.0,24.0,9.0,4.0
2022,NEBRASKA,NE,2022-07-17,28,15.0,49.0,22.0,9.0,5.0
2022,NEBRASKA,NE,2022-07-24,29,14.0,43.0,25.0,10.0,8.0
2022,NEBRASKA,NE,2022-07-31,30,14.0,40.0,24.0,12.0,10.0
2022,NEBRASKA,NE,2022-08-07,31,10.0,40.0,27.0,12.0,11.0
2022,NEBRASKA,NE,2022-08-14,32,11.0,36.0,27.0,14.0,12.0
2022,NEBRASKA,NE,2022-08-21,33,11.0,31.0,28.0,16.0,14.0
2022,NEBRASKA,NE,2022-08-28,34,10.0,29.0,27.0,17.0,17.0
2022,NEBRASKA,NE,2022-09-04,35,10.0,29.0,28.0,16.0,17.0
2022,NEBRASKA,NE,2022-09-11,36,11.0,31.0,24.0,16.0,18.0
2022,NEBRASKA,NE,2022-09-18,37,8.0,29.0,27.0,18.0,18.0
2022,NEBRASKA,NE,2022-09-25,38,6.0,32.0,26.0,19.0,17.0
2022,NEBRASKA,NE,2022-10-02,39,6.0,29.0,24.0,21.0,20.0
2022,NEBRASKA,NE,2022-10-09,40,8.0,31.0,23.0,20.0,18.0
2022,NEBRASKA,NE,2022-10-16,41,7.0,32.0,25.0,18.0,18.0
