year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2022,KENTUCKY,KY,2022-05-22,20,14.0,68.0,16.0,1.0,1.0
2022,KENTUCKY,KY,2022-05-29,21,15.0,67.0,16.0,1.0,1.0
2022,KENTUCKY,KY,2022-06-05,22,14.0,68.0,15.0,2.0,1.0
2022,KENTUCKY,KY,2022-06-12,23,15.0,70.0,14.0,1.0,0.0
2022,KENTUCKY,KY,2022-06-19,24,8.0,73.0,17.0,2.0,0.0
2022,KENTUCKY,KY,2022-06-26,25,6.0,51.0,38.0,4.0,1.0
2022,KENTUCKY,KY,2022-07-03,26,3.0,29.0,48.0,17.0,3.0
2022,KENTUCKY,KY,2022-07-10,27,2.0,29.0,48.0,17.0,4.0
2022,KENTUCKY,KY,2022-07-17,28,2.0,29.0,41.0,22.0,6.0
2022,KENTUCKY,KY,2022-07-24,29,2.0,26.0,41.0,24.0,7.0
2022,KENTUCKY,KY,2022-07-31,30,5.0,30.0,35.0,22.0,8.0
2022,KENTUCKY,KY,2022-08-07,31,5.0,28.0,37.0,22.0,8.0
2022,KENTUCKY,KY,2022-08-14,32,5.0,27.0,38.0,22.0,8.0
2022,KENTUCKY,KY,2022-08-21,33,6.0,25.0,35.0,22.0,12.0
2022,KENTUCKY,KY,2022-08-28,34,4.0,27.0,38.0,19.0,12.0
2022,KENTUCKY,KY,2022-09-04,35,6.0,27.0,36.0,20.0,11.0
2022,KENTUCKY,KY,2022-09-11,36,6.0,32.0,35.0,17.0,10.0
2022,KENTUCKY,KY,2022-09-18,37,5.0,33.0,31.0,19.0,12.0
2022,KENTUCKY,KY,2022-09-25,38,5.0,29.0,31.0,21.0,14.0
2022,KENTUCKY,KY,2022-10-02,39,5.0,36.0,32.0,16.0,11.0
2022,KENTUCKY,KY,2022-10-09,40,5.0,36.0,32.0,16.0,11.0
2022,KENTUCKY,KY,2022-10-16,41,5.0,36.0,32.0,16.0,11.0
