year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2022,PENNSYLVANIA,PA,2022-06-05,22,10.0,84.0,6.0,0.0,0.0
2022,PENNSYLVANIA,PA,2022-06-12,23,18.0,75.0,7.0,0.0,0.0
2022,PENNSYLVANIA,PA,2022-06-19,24,15.0,76.0,7.0,2.0,0.0
2022,PENNSYLVANIA,PA,2022-06-26,25,10.0,78.0,10.0,2.0,0.0
2022,PENNSYLVANIA,PA,2022-07-03,26,18.0,70.0,10.0,2.0,0.0
2022,PENNSYLVANIA,PA,2022-07-10,27,12.0,67.0,15.0,6.0,0.0
2022,PENNSYLVANIA,PA,2022-07-17,28,23.0,44.0,28.0,5.0,0.0
2022,PENNSYLVANIA,PA,2022-07-24,29,23.0,41.0,26.0,10.0,0.0
2022,PENNSYLVANIA,PA,2022-07-31,30,27.0,36.0,23.0,12.0,2.0
2022,PENNSYLVANIA,PA,2022-08-07,31,20.0,45.0,24.0,8.0,3.0
2022,PENNSYLVANIA,PA,2022-08-14,32,14.0,48.0,25.0,13.0,0.0
2022,PENNSYLVANIA,PA,2022-08-21,33,11.0,41.0,25.0,17.0,6.0
2022,PENNSYLVANIA,PA,2022-08-28,34,12.0,50.0,20.0,18.0,0.0
2022,PENNSYLVANIA,PA,2022-09-04,35,10.0,47.0,23.0,13.0,7.0
2022,PENNSYLVANIA,PA,2022-09-11,36,15.0,40.0,26.0,13.0,6.0
2022,PENNSYLVANIA,PA,2022-09-18,37,23.0,32.0,25.0,14.0,6.0
2022,PENNSYLVANIA,PA,2022-09-25,38,28.0,28.0,21.0,14.0,9.0
2022,PENNSYLVANIA,PA,2022-10-02,39,27.0,40.0,25.0,8.0,0.0
2022,PENNSYLVANIA,PA,2022-10-09,40,20.0,44.0,26.0,10.0,0.0
2022,PENNSYLVANIA,PA,2022-10-16,41,11.0,47.0,31.0,10.0,1.0
2022,PENNSYLVANIA,PA,2022-10-23,42,17.0,48.0,30.0,4.0,1.0
2022,PENNSYLVANIA,PA,2022-10-30,43,17.0,50.0,22.0,7.0,4.0
