year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2022,NORTH DAKOTA,ND,2022-06-05,22,7.0,56.0,35.0,2.0,0.0
2022,NORTH DAKOTA,ND,2022-06-12,23,8.0,63.0,28.0,1.0,0.0
2022,NORTH DAKOTA,ND,2022-06-19,24,9.0,60.0,30.0,1.0,0.0
2022,NORTH DAKOTA,ND,2022-06-26,25,12.0,58.0,28.0,2.0,0.0
2022,NORTH DAKOTA,ND,2022-07-03,26,13.0,64.0,21.0,2.0,0.0
2022,NORTH DAKOTA,ND,2022-07-10,27,9.0,70.0,20.0,1.0,0.0
2022,NORTH DAKOTA,ND,2022-07-17,28,11.0,64.0,24.0,1.0,0.0
2022,NORTH DAKOTA,ND,2022-07-24,29,16.0,58.0,24.0,2.0,0.0
2022,NORTH DAKOTA,ND,2022-07-31,30,15.0,64.0,20.0,1.0,0.0
2022,NORTH DAKOTA,ND,2022-08-07,31,9.0,63.0,25.0,3.0,0.0
2022,NORTH DAKOTA,ND,2022-08-14,32,8.0,61.0,27.0,3.0,1.0
2022,NORTH DAKOTA,ND,2022-08-21,33,11.0,57.0,28.0,4.0,0.0
2022,NORTH DAKOTA,ND,2022-08-28,34,16.0,50.0,28.0,5.0,1.0
2022,NORTH DAKOTA,ND,2022-09-04,35,10.0,51.0,33.0,5.0,1.0
2022,NORTH DAKOTA,ND,2022-09-11,36,8.0,50.0,34.0,6.0,2.0
2022,NORTH DAKOTA,ND,2022-09-18,37,10.0,50.0,31.0,7.0,2.0
2022,NORTH DAKOTA,ND,2022-09-25,38,4.0,51.0,36.0,7.0,2.0
2022,NORTH DAKOTA,ND,2022-10-02,39,7.0,54.0,31.0,6.0,2.0
2022,NORTH DAKOTA,ND,2022-10-09,40,8.0,51.0,33.0,6.0,2.0
2022,NORTH DAKOTA,ND,2022-10-16,41,6.0,52.0,33.0,7.0,2.0
2022,NORTH DAKOTA,ND,2022-10-23,42,5.0,53.0,32.0,7.0,3.0
