year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2022,MISSOURI,MO,2022-05-29,21,7.0,70.0,19.0,3.0,1.0
2022,MISSOURI,MO,2022-06-05,22,7.0,64.0,23.0,5.0,1.0
2022,MISSOURI,MO,2022-06-12,23,9.0,67.0,19.0,5.0,0.0
2022,MISSOURI,MO,2022-06-19,24,10.0,60.0,24.0,5.0,1.0
2022,MISSOURI,MO,2022-06-26,25,8.0,61.0,25.0,5.0,1.0
2022,MISSOURI,MO,2022-07-03,26,10.0,55.0,27.0,6.0,2.0
2022,MISSOURI,MO,2022-07-10,27,10.0,50.0,32.0,6.0,2.0
2022,MISSOURI,MO,2022-07-17,28,11.0,44.0,30.0,12.0,3.0
2022,MISSOURI,MO,2022-07-24,29,10.0,43.0,24.0,16.0,7.0
2022,MISSOURI,MO,2022-07-31,30,8.0,44.0,25.0,12.0,11.0
2022,MISSOURI,MO,2022-08-07,31,7.0,44.0,24.0,13.0,12.0
2022,MISSOURI,MO,2022-08-14,32,8.0,38.0,26.0,16.0,12.0
2022,MISSOURI,MO,2022-08-21,33,8.0,41.0,23.0,16.0,12.0
2022,MISSOURI,MO,2022-08-28,34,6.0,46.0,23.0,16.0,9.0
2022,MISSOURI,MO,2022-09-04,35,6.0,44.0,24.0,16.0,10.0
2022,MISSOURI,MO,2022-09-11,36,6.0,44.0,26.0,16.0,8.0
2022,MISSOURI,MO,2022-09-18,37,8.0,42.0,26.0,15.0,9.0
2022,MISSOURI,MO,2022-09-25,38,6.0,42.0,27.0,16.0,9.0
2022,MISSOURI,MO,2022-10-02,39,6.0,44.0,26.0,14.0,10.0
2022,MISSOURI,MO,2022-10-09,40,9.0,41.0,26.0,15.0,9.0
2022,MISSOURI,MO,2022-10-16,41,9.0,41.0,26.0,15.0,9.0
