year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2009,NORTH CAROLINA,NC,2009-05-31,22,21.0,65.0,13.0,1.0,0.0
2009,NORTH CAROLINA,NC,2009-06-07,23,14.0,63.0,21.0,2.0,0.0
2009,NORTH CAROLINA,NC,2009-06-14,24,18.0,62.0,19.0,1.0,0.0
2009,NORTH CAROLINA,NC,2009-06-21,25,19.0,65.0,15.0,1.0,0.0
2009,NORTH CAROLINA,NC,2009-06-28,26,19.0,57.0,21.0,3.0,0.0
2009,NORTH CAROLINA,NC,2009-07-05,27,7.0,34.0,37.0,18.0,4.0
2009,NORTH CAROLINA,NC,2009-07-12,28,11.0,35.0,33.0,16.0,5.0
2009,NORTH CAROLINA,NC,2009-07-19,29,7.0,42.0,32.0,13.0,6.0
2009,NORTH CAROLINA,NC,2009-07-26,30,8.0,44.0,30.0,13.0,5.0
2009,NORTH CAROLINA,NC,2009-08-02,31,11.0,42.0,31.0,12.0,4.0
2009,NORTH CAROLINA,NC,2009-08-09,32,6.0,46.0,29.0,15.0,4.0
2009,NORTH CAROLINA,NC,2009-08-16,33,10.0,42.0,29.0,14.0,5.0
2009,NORTH CAROLINA,NC,2009-08-23,34,9.0,46.0,28.0,13.0,4.0
2009,NORTH CAROLINA,NC,2009-08-30,35,7.0,46.0,29.0,14.0,4.0
2009,NORTH CAROLINA,NC,2009-09-06,36,10.0,41.0,29.0,16.0,4.0
2009,NORTH CAROLINA,NC,2009-09-13,37,12.0,46.0,27.0,12.0,3.0
2009,NORTH CAROLINA,NC,2009-09-20,38,13.0,43.0,24.0,15.0,5.0
2009,NORTH CAROLINA,NC,2009-09-27,39,13.0,43.0,24.0,15.0,5.0
2009,NORTH CAROLINA,NC,2009-10-04,40,13.0,43.0,24.0,15.0,5.0
2009,NORTH CAROLINA,NC,2009-10-11,41,13.0,43.0,24.0,15.0,5.0
2009,NORTH CAROLINA,NC,2009-10-18,42,13.0,43.0,24.0,15.0,5.0
2009,NORTH CAROLINA,NC,2009-10-25,43,13.0,43.0,24.0,15.0,5.0
2009,NORTH CAROLINA,NC,2009-11-01,44,13.0,43.0,24.0,15.0,5.0
2009,NORTH CAROLINA,NC,2009-11-08,45,13.0,43.0,24.0,15.0,5.0
2009,NORTH CAROLINA,NC,2009-11-15,46,13.0,43.0,24.0,15.0,5.0
