year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2009,IOWA,IA,2009-05-31,22,17.0,62.0,19.0,2.0,0.0
2009,IOWA,IA,2009-06-07,23,19.0,62.0,17.0,2.0,0.0
2009,IOWA,IA,2009-06-14,24,20.0,58.0,19.0,2.0,1.0
2009,IOWA,IA,2009-06-21,25,23.0,58.0,16.0,2.0,1.0
2009,IOWA,IA,2009-06-28,26,25.0,56.0,15.0,3.0,1.0
2009,IOWA,IA,2009-07-05,27,27.0,55.0,14.0,3.0,1.0
2009,IOWA,IA,2009-07-12,28,27.0,52.0,16.0,4.0,1.0
2009,IOWA,IA,2009-07-19,29,28.0,52.0,16.0,3.0,1.0
2009,IOWA,IA,2009-07-26,30,26.0,54.0,15.0,4.0,1.0
2009,IOWA,IA,2009-08-02,31,29.0,49.0,15.0,5.0,2.0
2009,IOWA,IA,2009-08-09,32,28.0,50.0,16.0,4.0,2.0
2009,IOWA,IA,2009-08-16,33,27.0,50.0,15.0,5.0,3.0
2009,IOWA,IA,2009-08-23,34,28.0,51.0,14.0,5.0,2.0
2009,IOWA,IA,2009-08-30,35,27.0,49.0,15.0,6.0,3.0
2009,IOWA,IA,2009-09-06,36,25.0,51.0,16.0,5.0,3.0
2009,IOWA,IA,2009-09-13,37,26.0,49.0,17.0,5.0,3.0
2009,IOWA,IA,2009-09-20,38,26.0,49.0,17.0,6.0,2.0
2009,IOWA,IA,2009-09-27,39,23.0,52.0,16.0,6.0,3.0
2009,IOWA,IA,2009-10-04,40,24.0,51.0,17.0,5.0,3.0
2009,IOWA,IA,2009-10-11,41,25.0,51.0,17.0,5.0,2.0
2009,IOWA,IA,2009-10-18,42,24.0,51.0,18.0,5.0,2.0
2009,IOWA,IA,2009-10-25,43,21.0,55.0,17.0,5.0,2.0
2009,IOWA,IA,2009-11-01,44,20.0,52.0,19.0,6.0,3.0
2009,IOWA,IA,2009-11-08,45,22.0,52.0,18.0,6.0,2.0
2009,IOWA,IA,2009-11-15,46,22.0,53.0,18.0,5.0,2.0
