year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2023,OHIO,OH,2023-05-28,21,10.0,71.0,17.0,1.0,1.0
2023,OHIO,OH,2023-06-04,22,7.0,57.0,33.0,2.0,1.0
2023,OHIO,OH,2023-06-11,23,6.0,51.0,39.0,3.0,1.0
2023,OHIO,OH,2023-06-18,24,5.0,56.0,34.0,4.0,1.0
2023,OHIO,OH,2023-06-25,25,5.0,61.0,30.0,3.0,1.0
2023,OHIO,OH,2023-07-02,26,6.0,56.0,33.0,4.0,1.0
2023,OHIO,OH,2023-07-09,27,10.0,57.0,28.0,4.0,1.0
2023,OHIO,OH,2023-07-16,28,13.0,59.0,23.0,4.0,1.0
2023,OHIO,OH,2023-07-23,29,12.0,56.0,26.0,5.0,1.0
2023,OHIO,OH,2023-07-30,30,14.0,55.0,26.0,4.0,1.0
2023,OHIO,OH,2023-08-06,31,11.0,62.0,23.0,3.0,1.0
2023,OHIO,OH,2023-08-13,32,12.0,64.0,20.0,3.0,1.0
2023,OHIO,OH,2023-08-20,33,11.0,63.0,22.0,3.0,1.0
2023,OHIO,OH,2023-08-27,34,12.0,67.0,17.0,3.0,1.0
2023,OHIO,OH,2023-09-03,35,17.0,63.0,16.0,3.0,1.0
2023,OHIO,OH,2023-09-10,36,22.0,60.0,14.0,3.0,1.0
2023,OHIO,OH,2023-09-17,37,16.0,60.0,20.0,3.0,1.0
2023,OHIO,OH,2023-09-24,38,14.0,58.0,24.0,3.0,1.0
2023,OHIO,OH,2023-10-01,39,15.0,59.0,22.0,3.0,1.0
2023,OHIO,OH,2023-10-08,40,14.0,62.0,20.0,3.0,1.0
2023,OHIO,OH,2023-10-15,41,14.0,73.0,11.0,2.0,0.0
2023,OHIO,OH,2023-10-22,42,16.0,68.0,14.0,2.0,0.0
2023,OHIO,OH,2023-10-29,43,16.0,70.0,12.0,2.0,0.0
2023,OHIO,OH,2023-11-05,44,19.0,68.0,10.0,2.0,1.0
