year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2023,PENNSYLVANIA,PA,2023-05-28,21,4.0,30.0,62.0,4.0,0.0
2023,PENNSYLVANIA,PA,2023-06-04,22,3.0,27.0,50.0,19.0,1.0
2023,PENNSYLVANIA,PA,2023-06-11,23,2.0,20.0,67.0,9.0,2.0
2023,PENNSYLVANIA,PA,2023-06-18,24,8.0,30.0,45.0,12.0,5.0
2023,PENNSYLVANIA,PA,2023-06-25,25,4.0,54.0,28.0,10.0,4.0
2023,PENNSYLVANIA,PA,2023-07-02,26,6.0,48.0,27.0,16.0,3.0
2023,PENNSYLVANIA,PA,2023-07-09,27,10.0,30.0,40.0,16.0,4.0
2023,PENNSYLVANIA,PA,2023-07-16,28,15.0,45.0,34.0,6.0,0.0
2023,PENNSYLVANIA,PA,2023-07-23,29,18.0,45.0,28.0,9.0,0.0
2023,PENNSYLVANIA,PA,2023-07-30,30,24.0,55.0,21.0,0.0,0.0
2023,PENNSYLVANIA,PA,2023-08-06,31,28.0,56.0,15.0,1.0,0.0
2023,PENNSYLVANIA,PA,2023-08-13,32,24.0,62.0,12.0,1.0,1.0
2023,PENNSYLVANIA,PA,2023-08-20,33,23.0,63.0,13.0,1.0,0.0
2023,PENNSYLVANIA,PA,2023-08-27,34,17.0,62.0,18.0,2.0,1.0
2023,PENNSYLVANIA,PA,2023-09-03,35,20.0,67.0,13.0,0.0,0.0
2023,PENNSYLVANIA,PA,2023-09-10,36,18.0,62.0,18.0,2.0,0.0
2023,PENNSYLVANIA,PA,2023-09-17,37,19.0,64.0,17.0,0.0,0.0
2023,PENNSYLVANIA,PA,2023-09-24,38,16.0,64.0,19.0,1.0,0.0
2023,PENNSYLVANIA,PA,2023-10-01,39,20.0,61.0,18.0,1.0,0.0
2023,PENNSYLVANIA,PA,2023-10-08,40,21.0,62.0,17.0,0.0,0.0
2023,PENNSYLVANIA,PA,2023-10-15,41,20.0,71.0,8.0,1.0,0.0
2023,PENNSYLVANIA,PA,2023-10-22,42,26.0,63.0,10.0,1.0,0.0
2023,PENNSYLVANIA,PA,2023-10-29,43,28.0,62.0,8.0,2.0,0.0
2023,PENNSYLVANIA,PA,2023-11-05,44,30.0,61.0,8.0,1.0,0.0
