year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2023,SOUTH DAKOTA,SD,2023-05-28,21,4.0,61.0,32.0,3.0,0.0
2023,SOUTH DAKOTA,SD,2023-06-04,22,6.0,59.0,29.0,5.0,1.0
2023,SOUTH DAKOTA,SD,2023-06-11,23,4.0,56.0,33.0,6.0,1.0
2023,SOUTH DAKOTA,SD,2023-06-18,24,2.0,46.0,37.0,12.0,3.0
2023,SOUTH DAKOTA,SD,2023-06-25,25,3.0,44.0,36.0,13.0,4.0
2023,SOUTH DAKOTA,SD,2023-07-02,26,7.0,42.0,39.0,9.0,3.0
2023,SOUTH DAKOTA,SD,2023-07-09,27,9.0,47.0,35.0,7.0,2.0
2023,SOUTH DAKOTA,SD,2023-07-16,28,12.0,49.0,30.0,7.0,2.0
2023,SOUTH DAKOTA,SD,2023-07-23,29,10.0,48.0,33.0,7.0,2.0
2023,SOUTH DAKOTA,SD,2023-07-30,30,9.0,42.0,36.0,10.0,3.0
2023,SOUTH DAKOTA,SD,2023-08-06,31,12.0,44.0,31.0,10.0,3.0
2023,SOUTH DAKOTA,SD,2023-08-13,32,17.0,43.0,28.0,9.0,3.0
2023,SOUTH DAKOTA,SD,2023-08-20,33,14.0,42.0,33.0,8.0,3.0
2023,SOUTH DAKOTA,SD,2023-08-27,34,12.0,42.0,32.0,10.0,4.0
2023,SOUTH DAKOTA,SD,2023-09-03,35,9.0,35.0,36.0,14.0,6.0
2023,SOUTH DAKOTA,SD,2023-09-10,36,6.0,35.0,40.0,13.0,6.0
2023,SOUTH DAKOTA,SD,2023-09-17,37,9.0,33.0,38.0,14.0,6.0
2023,SOUTH DAKOTA,SD,2023-09-24,38,9.0,36.0,37.0,12.0,6.0
2023,SOUTH DAKOTA,SD,2023-10-01,39,8.0,38.0,35.0,13.0,6.0
2023,SOUTH DAKOTA,SD,2023-10-08,40,9.0,40.0,34.0,12.0,5.0
2023,SOUTH DAKOTA,SD,2023-10-15,41,11.0,40.0,34.0,10.0,5.0
2023,SOUTH DAKOTA,SD,2023-10-22,42,9.0,40.0,35.0,11.0,5.0
