year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2023,ILLINOIS,IL,2023-05-14,19,15.0,60.0,20.0,4.0,1.0
2023,ILLINOIS,IL,2023-05-21,20,14.0,55.0,26.0,3.0,2.0
2023,ILLINOIS,IL,2023-05-28,21,10.0,59.0,24.0,5.0,2.0
2023,ILLINOIS,IL,2023-06-04,22,8.0,42.0,39.0,8.0,3.0
2023,ILLINOIS,IL,2023-06-11,23,7.0,41.0,43.0,7.0,2.0
2023,ILLINOIS,IL,2023-06-18,24,6.0,30.0,44.0,16.0,4.0
2023,ILLINOIS,IL,2023-06-25,25,5.0,21.0,47.0,21.0,6.0
2023,ILLINOIS,IL,2023-07-02,26,4.0,32.0,40.0,17.0,7.0
2023,ILLINOIS,IL,2023-07-09,27,6.0,33.0,35.0,17.0,9.0
2023,ILLINOIS,IL,2023-07-16,28,6.0,35.0,37.0,15.0,7.0
2023,ILLINOIS,IL,2023-07-23,29,8.0,37.0,33.0,15.0,7.0
2023,ILLINOIS,IL,2023-07-30,30,7.0,42.0,32.0,12.0,7.0
2023,ILLINOIS,IL,2023-08-06,31,8.0,50.0,29.0,8.0,5.0
2023,ILLINOIS,IL,2023-08-13,32,8.0,56.0,27.0,6.0,3.0
2023,ILLINOIS,IL,2023-08-20,33,9.0,55.0,22.0,9.0,5.0
2023,ILLINOIS,IL,2023-08-27,34,8.0,59.0,23.0,6.0,4.0
2023,ILLINOIS,IL,2023-09-03,35,9.0,48.0,28.0,10.0,5.0
2023,ILLINOIS,IL,2023-09-10,36,10.0,48.0,26.0,10.0,6.0
2023,ILLINOIS,IL,2023-09-17,37,5.0,50.0,23.0,13.0,9.0
2023,ILLINOIS,IL,2023-09-24,38,7.0,55.0,25.0,9.0,4.0
2023,ILLINOIS,IL,2023-10-01,39,10.0,56.0,24.0,8.0,2.0
2023,ILLINOIS,IL,2023-10-08,40,9.0,49.0,25.0,12.0,5.0
2023,ILLINOIS,IL,2023-10-15,41,9.0,47.0,27.0,12.0,5.0
