year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2023,NORTH CAROLINA,NC,2023-04-30,17,11.0,71.0,18.0,0.0,0.0
2023,NORTH CAROLINA,NC,2023-05-07,18,12.0,68.0,20.0,0.0,0.0
2023,NORTH CAROLINA,NC,2023-05-14,19,9.0,68.0,22.0,1.0,0.0
2023,NORTH CAROLINA,NC,2023-05-21,20,9.0,60.0,29.0,1.0,1.0
2023,NORTH CAROLINA,NC,2023-05-28,21,10.0,67.0,21.0,2.0,0.0
2023,NORTH CAROLINA,NC,2023-06-04,22,13.0,65.0,18.0,3.0,1.0
2023,NORTH CAROLINA,NC,2023-06-11,23,13.0,60.0,23.0,3.0,1.0
2023,NORTH CAROLINA,NC,2023-06-18,24,6.0,60.0,26.0,6.0,2.0
2023,NORTH CAROLINA,NC,2023-06-25,25,10.0,62.0,25.0,2.0,1.0
2023,NORTH CAROLINA,NC,2023-07-02,26,8.0,61.0,20.0,11.0,0.0
2023,NORTH CAROLINA,NC,2023-07-09,27,9.0,72.0,17.0,2.0,0.0
2023,NORTH CAROLINA,NC,2023-07-16,28,12.0,69.0,14.0,5.0,0.0
2023,NORTH CAROLINA,NC,2023-07-23,29,7.0,72.0,16.0,4.0,1.0
2023,NORTH CAROLINA,NC,2023-07-30,30,11.0,67.0,20.0,2.0,0.0
2023,NORTH CAROLINA,NC,2023-08-06,31,12.0,65.0,18.0,5.0,0.0
2023,NORTH CAROLINA,NC,2023-08-13,32,9.0,60.0,24.0,5.0,2.0
2023,NORTH CAROLINA,NC,2023-08-20,33,9.0,62.0,23.0,5.0,1.0
2023,NORTH CAROLINA,NC,2023-08-27,34,10.0,64.0,21.0,5.0,0.0
2023,NORTH CAROLINA,NC,2023-09-03,35,8.0,63.0,22.0,5.0,2.0
2023,NORTH CAROLINA,NC,2023-09-10,36,13.0,55.0,25.0,5.0,2.0
2023,NORTH CAROLINA,NC,2023-09-17,37,13.0,55.0,25.0,5.0,2.0
2023,NORTH CAROLINA,NC,2023-09-24,38,13.0,55.0,25.0,5.0,2.0
2023,NORTH CAROLINA,NC,2023-10-01,39,13.0,55.0,25.0,5.0,2.0
2023,NORTH CAROLINA,NC,2023-10-08,40,13.0,55.0,25.0,5.0,2.0
2023,NORTH CAROLINA,NC,2023-10-15,41,13.0,55.0,25.0,5.0,2.0
