year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2023,MISSOURI,MO,2023-05-14,19,5.0,55.0,31.0,6.0,3.0
2023,MISSOURI,MO,2023-05-21,20,6.0,50.0,33.0,7.0,4.0
2023,MISSOURI,MO,2023-05-28,21,3.0,52.0,31.0,11.0,3.0
2023,MISSOURI,MO,2023-06-04,22,2.0,44.0,38.0,12.0,4.0
2023,MISSOURI,MO,2023-06-11,23,2.0,45.0,38.0,11.0,4.0
2023,MISSOURI,MO,2023-06-18,24,3.0,40.0,44.0,7.0,6.0
2023,MISSOURI,MO,2023-06-25,25,2.0,29.0,44.0,16.0,9.0
2023,MISSOURI,MO,2023-07-02,26,2.0,21.0,40.0,25.0,12.0
2023,MISSOURI,MO,2023-07-09,27,2.0,23.0,36.0,27.0,12.0
2023,MISSOURI,MO,2023-07-16,28,2.0,28.0,37.0,21.0,12.0
2023,MISSOURI,MO,2023-07-23,29,2.0,25.0,34.0,22.0,17.0
2023,MISSOURI,MO,2023-07-30,30,1.0,24.0,31.0,25.0,19.0
2023,MISSOURI,MO,2023-08-06,31,2.0,27.0,28.0,26.0,17.0
2023,MISSOURI,MO,2023-08-13,32,3.0,35.0,26.0,22.0,14.0
2023,MISSOURI,MO,2023-08-20,33,2.0,33.0,29.0,23.0,13.0
2023,MISSOURI,MO,2023-08-27,34,3.0,38.0,23.0,19.0,17.0
2023,MISSOURI,MO,2023-09-03,35,2.0,30.0,28.0,25.0,15.0
2023,MISSOURI,MO,2023-09-10,36,2.0,33.0,27.0,22.0,16.0
2023,MISSOURI,MO,2023-09-17,37,2.0,31.0,27.0,24.0,16.0
2023,MISSOURI,MO,2023-09-24,38,2.0,31.0,28.0,24.0,15.0
2023,MISSOURI,MO,2023-10-01,39,3.0,32.0,30.0,19.0,16.0
2023,MISSOURI,MO,2023-10-08,40,3.0,30.0,29.0,23.0,15.0
2023,MISSOURI,MO,2023-10-15,41,3.0,30.0,29.0,23.0,15.0
