areasymbol,mukey,cokey,compname,comppct_r,hzname,hzdept_r,hzdepb_r,awc_r,om_r,ph1to1h2o_r
VA169,778000,27381831,Bailegap,90,H1,0,8,0.19,1.25,5.0
VA169,778004,27381832,Bailegap,60,H1,0,8,0.19,1.25,5.0
VA169,778004,27381833,Gilpin,30,H1,0,8,0.2,1.0,5.2
VA169,778007,27381834,Holly,1,H1,0,10,0.19,3.5,6.2
VA169,778007,27381835,Berks,50,Oe,0,5,0.01,69.0,4.3
VA169,778007,27381836,Chiswell,40,A,0,5,0.1,1.25,4.2
VA169,778009,27381837,Holly,1,H1,0,10,0.19,3.5,6.2
VA169,778009,27381838,Chiswell,44,A,0,5,0.1,1.25,4.2
VA169,778009,27381839,Berks,46,Oe,0,5,0.01,69.0,4.3
VA169,778012,27381840,Groseclose,40,H1,0,25,0.15,1.5,5.2
VA169,778012,27381841,Berks,55,H1,0,15,0.14,1.25,5.2
VA169,778018,27381842,Weikert,40,H1,0,5,0.14,1.25,5.6
VA169,778018,27381843,Berks,45,H1,0,15,0.14,1.25,5.2
VA169,778019,27381844,Berks,65,H1,0,15,0.14,1.25,5.2
VA169,778019,27381845,Weikert,25,H1,0,5,0.14,1.25,5.6
VA169,778019,27381846,Holly,1,H1,0,10,0.19,3.5,6.2
VA169,778020,27381847,Berks,60,H1,0,15,0.14,1.25,5.2
VA169,778020,27381848,Weikert,30,H1,0,5,0.14,1.25,5.6
VA169,778020,27381849,Holly,1,H1,0,10,0.19,3.5,6.2
VA169,778021,27381850,Westmoreland,35,H1,0,15,0.21,1.5,5.2
VA169,778021,27381851,Berks,55,H1,0,15,0.14,1.25,5.2
VA169,778021,27381852,Holly,1,H1,0,10,0.19,3.5,6.2
VA169,778022,27381853,Westmoreland,30,H1,0,15,0.21,1.5,5.2
VA169,778022,27381854,Berks,65,H1,0,15,0.14,1.25,5.2
VA169,778022,27381855,Holly,1,H1,0,10,0.19,3.5,6.2
VA169,778025,27381856,Calvin,70,H1,0,23,0.17,1.25,4.8
VA169,778025,27381857,Rough,20,H1,0,5,0.12,1.25,4.3
VA169,778025,27381858,Holly,1,H1,0,10,0.19,3.5,6.2
VA169,778026,27381859,Carbo,50,H1,0,15,0.14,1.5,5.9
VA169,778026,27381860,Beech Grove,30,H1,0,10,0.13,1.5,8.0
VA169,778027,27381861,Carbo,60,H1,0,15,0.14,1.5,5.9
VA169,778027,27381862,Beech Grove,30,H1,0,10,0.13,1.5,8.0
VA169,778028,27381863,Carbo,60,H1,0,15,0.14,1.5,5.9
VA169,778028,27381864,Beech Grove,30,H1,0,10,0.13,1.5,8.0
VA169,778029,27381865,Carbo,60,H1,0,15,0.14,1.5,5.9
VA169,778029,27381866,Beech Grove,30,H1,0,10,0.13,1.5,8.0
VA169,778031,27381867,Carbo,60,H1,0,15,0.14,1.5,5.9
VA169,778031,27381868,Frederick,30,H1,0,5,0.21,1.5,5.3
VA169,778032,27381869,Frederick,25,H1,0,5,0.21,1.5,5.3
VA169,778032,27381870,Carbo,65,H1,0,15,0.14,1.5,5.9
VA169,778034,27381872,Carbo,60,Ap,0,15,0.14,1.5,5.9
VA169,778035,27381873,Carbo,80,Ap,0,15,0.14,1.5,5.9
VA169,778036,27381876,Carbo,60,Ap,0,15,0.14,1.5,5.9
VA169,778037,27381877,Chagrin,90,H1,0,15,0.17,3.0,6.8
VA169,778037,27381878,Holly,1,H1,0,10,0.19,3.5,6.2
VA169,778038,27381879,Claiborne,95,H1,0,10,0.22,1.5,5.3
VA169,778039,27381880,Claiborne,95,H1,0,10,0.22,1.5,5.3
VA169,778040,27381881,Claiborne,95,H1,0,10,0.22,1.5,5.3
VA169,778041,27381882,Claiborne,95,H1,0,10,0.22,1.5,5.3
VA169,778042,27381883,Ebbing,90,H1,0,36,0.19,2.0,5.8
VA169,778042,27381884,Maurertown,1,H1,0,18,0.22,3.0,6.5
VA169,778044,27381885,Frederick,95,H1,0,5,0.15,1.5,5.3
VA169,778046,27381886,Frederick,95,H1,0,5,0.15,1.5,5.3
VA169,778047,27381887,Frederick,95,H1,0,5,0.15,1.5,5.3
VA169,778048,27381888,Frederick,95,H1,0,5,0.15,1.5,5.3
VA169,778049,27381889,Frederick,95,H1,0,5,0.21,1.5,5.3
VA169,778050,27381890,Frederick,95,H1,0,5,0.21,1.5,5.3
VA169,778051,27381891,Frederick,50,H1,0,5,0.21,1.5,5.3
VA169,778051,27381892,Carbo,40,H1,0,15,0.14,1.5,5.9
VA169,778053,27381893,Gilpin,90,A,0,8,0.2,1.0,5.2
VA169,778055,27381894,Shelocta,30,H1,0,8,0.18,1.5,5.0
VA169,778055,27381895,Gilpin,65,H1,0,8,0.2,1.0,5.2
VA169,778055,27381896,Holly,1,H1,0,10,0.19,3.5,6.2
VA169,778056,27381897,Gilpin,60,H1,0,8,0.2,1.0,5.2
