year,state_name,state_alpha,week_ending,week,Excellent,Good,Fair,Poor,Very Poor
2015,COLORADO,CO,2015-05-24,21,1.0,65.0,31.0,3.0,0.0
2015,COLORADO,CO,2015-05-31,22,2.0,63.0,32.0,3.0,0.0
2015,COLORADO,CO,2015-06-07,23,2.0,61.0,35.0,2.0,0.0
2015,COLORADO,CO,2015-06-14,24,4.0,61.0,33.0,2.0,0.0
2015,COLORADO,CO,2015-06-21,25,11.0,60.0,28.0,1.0,0.0
2015,COLORADO,CO,2015-06-28,26,12.0,66.0,21.0,1.0,0.0
2015,COLORADO,CO,2015-07-05,27,13.0,67.0,19.0,1.0,0.0
2015,COLORADO,CO,2015-07-12,28,13.0,67.0,19.0,1.0,0.0
2015,COLORADO,CO,2015-07-19,29,13.0,66.0,20.0,1.0,0.0
2015,COLORADO,CO,2015-07-26,30,13.0,66.0,20.0,1.0,0.0
2015,COLORADO,CO,2015-08-02,31,13.0,64.0,20.0,3.0,0.0
2015,COLORADO,CO,2015-08-09,32,11.0,65.0,21.0,3.0,0.0
2015,COLORADO,CO,2015-08-16,33,11.0,65.0,21.0,3.0,0.0
2015,COLORADO,CO,2015-08-23,34,13.0,63.0,21.0,3.0,0.0
2015,COLORADO,CO,2015-08-30,35,14.0,62.0,21.0,3.0,0.0
2015,COLORADO,CO,2015-09-06,36,15.0,61.0,21.0,3.0,0.0
2015,COLORADO,CO,2015-09-13,37,13.0,63.0,21.0,3.0,0.0
2015,COLORADO,CO,2015-09-20,38,14.0,60.0,23.0,3.0,0.0
2015,COLORADO,CO,2015-09-27,39,12.0,61.0,24.0,3.0,0.0
2015,COLORADO,CO,2015-10-04,40,12.0,60.0,25.0,3.0,0.0
2015,COLORADO,CO,2015-10-11,41,13.0,58.0,26.0,3.0,0.0
2015,COLORADO,CO,2015-10-18,42,13.0,58.0,26.0,3.0,0.0
2015,COLORADO,CO,2015-10-25,43,12.0,61.0,24.0,3.0,0.0
2015,COLORADO,CO,2015-11-01,44,13.0,61.0,23.0,3.0,0.0
2015,COLORADO,CO,2015-11-08,45,14.0,63.0,21.0,2.0,0.0
