STATE,DATE,TAVG,TMIN,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11
MO,2022-01-01,5.490875912408759,-2.205839416058394,13.187591240875912,9.254439252336448,87.2089419116384,24.0,3.0,2.0,8.0,0.0,18.0,0.0,7.0,0.0,0.0
MO,2022-01-02,-6.475746268656716,-12.781751824817515,-0.185820895522388,7.505623471882641,80.85094626075612,13.0,0.0,0.0,5.0,0.0,14.0,0.0,6.0,0.0,1.0
MO,2022-01-03,-9.045683453237409,-13.753191489361702,-4.335971223021583,0.0344262295081967,74.02111346582636,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2022-01-04,-2.9443661971830988,-9.9443661971831,4.055633802816901,0.0126050420168067,66.28492035631439,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
MO,2022-01-05,-0.6606382978723404,-7.422695035460992,6.101418439716312,0.0033333333333333,58.67409217697369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2022-01-06,-7.187943262411348,-11.584397163120569,-2.791489361702128,0.6008676789587852,62.92219939527243,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MO,2022-01-07,-10.604676258992804,-14.180575539568348,-7.028776978417266,0.3319290465631929,62.7576808996039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2022-01-08,-5.792222222222223,-11.648529411764706,0.1133333333333333,0.3415137614678899,72.6510624923581,17.0,2.0,2.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0
MO,2022-01-09,0.3481617647058824,-5.657352941176471,6.365942028985507,3.214864864864865,73.92521848256676,26.0,2.0,1.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0
MO,2022-01-10,-3.377737226277372,-9.409489051094887,2.687769784172662,0.0216216216216216,59.58272727835397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MO,2022-01-11,-0.2382978723404255,-7.4035460992907804,6.92695035460993,0.0,56.59860668184515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MO,2022-01-12,4.548928571428571,-3.806428571428571,12.904285714285717,0.0033826638477801,53.023524889222045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MO,2022-01-13,6.665328467153285,0.2123188405797101,13.118840579710144,0.0061702127659574,61.2908483941245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2022-01-14,5.452158273381295,-0.8099290780141845,11.693525179856117,0.219661733615222,78.50856208001663,19.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
MO,2022-01-15,1.517557251908397,-3.3183206106870227,6.359848484848484,11.013,90.34685397313751,19.0,2.0,0.0,3.0,0.0,2.0,0.0,7.0,1.0,0.0
MO,2022-01-16,-4.021804511278195,-8.085074626865673,0.0353383458646616,4.786180904522613,87.50767747940996,27.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
MO,2022-01-17,-2.6988970588235297,-6.823529411764706,1.425735294117647,0.0562499999999999,81.37479129903184,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MO,2022-01-18,1.7457142857142858,-3.3485714285714288,6.84,0.0237762237762237,73.13752587403006,4.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
MO,2022-01-19,2.745744680851064,-4.931205673758865,10.450704225352112,0.0639658848614072,71.0833369793481,2.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0
MO,2022-01-20,-8.198239436619719,-14.872535211267609,-1.523943661971831,0.2126582278481012,61.91936910509152,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2022-01-21,-11.486267605633802,-16.99014084507042,-5.982394366197183,0.0021413276231263,64.08273603902745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2022-01-22,-7.38102189781022,-14.756204379562044,-0.0058394160583941,0.0,56.20840590064797,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2022-01-23,0.2686567164179104,-6.154477611940298,6.691851851851852,0.0,58.60120943668191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MO,2022-01-24,2.2035971223021584,-4.229496402877698,8.610714285714286,0.0013129102844638,63.32143019525856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MO,2022-01-25,-2.153928571428572,-11.317857142857145,7.01,0.0012711864406779,60.95194258363018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MO,2022-01-26,-8.350357142857142,-14.04642857142857,-2.6542857142857144,0.0,51.37259092164789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MO,2022-01-27,-4.780714285714286,-10.987142857142857,1.4257142857142855,0.0512711864406779,57.1449982539965,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MO,2022-01-28,-2.5659574468085107,-8.535460992907801,3.40354609929078,0.0070063694267515,60.939973281751605,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MO,2022-01-29,-4.614705882352942,-11.161764705882351,1.9323529411764704,0.0006637168141592,52.72925494319773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MO,2022-01-30,0.9111111111111112,-7.208088235294118,9.033823529411764,0.0,56.0823076538884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MO,2022-01-31,2.2279411764705883,-4.652205882352941,9.10808823529412,0.0024229074889867,54.396986756062354,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MO,2022-02-01,6.215602836879432,-2.367375886524823,14.798581560283688,0.8983050847457628,65.01130822825886,15.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0
MO,2022-02-02,0.8120437956204378,-7.691970802919708,9.316058394160583,18.95,84.61107312342813,20.0,4.0,0.0,19.0,0.0,29.0,0.0,7.0,1.0,0.0
MO,2022-02-03,-8.891007194244605,-12.062589928057552,-5.719424460431655,8.12566844919786,76.54273095568782,11.0,0.0,0.0,7.0,0.0,3.0,0.0,8.0,2.0,0.0
MO,2022-02-04,-10.091970802919707,-14.323913043478262,-5.852554744525548,2.12325,67.97398764647903,3.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0
MO,2022-02-05,-7.284782608695652,-14.847826086956522,0.2782608695652174,0.0030232558139534,59.77333209064212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2022-02-06,-2.8625000000000003,-10.86470588235294,5.097810218978102,0.0064073226544622,63.726413065538765,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MO,2022-02-07,-0.0374100719424459,-7.545323741007194,7.440714285714286,0.1380846325167037,69.97395232238428,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MO,2022-02-08,2.329856115107914,-4.847482014388489,9.424113475177304,0.0316666666666666,59.87206256348786,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MO,2022-02-09,6.472101449275362,-0.7905797101449274,13.734782608695651,0.0,53.03161507695292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2022-02-10,4.937037037037037,-2.4022222222222225,12.276296296296296,0.0006369426751592,59.2893791991084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MO,2022-02-11,4.392028985507246,-2.2666666666666666,11.055395683453238,0.7548936170212767,61.81386014817326,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MO,2022-02-12,-0.6856617647058824,-9.278102189781022,7.917647058823529,0.3614349775784753,59.39710758945849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2022-02-13,-5.102222222222222,-9.717037037037036,-0.5044117647058823,0.0,55.86300170159339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MO,2022-02-14,-1.546043165467626,-7.271223021582734,4.179136690647482,0.0,55.6587304593488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MO,2022-02-15,3.8967153284671534,-4.486131386861314,12.294927536231883,0.0,55.1313236578333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MO,2022-02-16,9.604676258992804,1.4828571428571429,17.779999999999998,0.4093816631130064,58.17122757651664,7.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
MO,2022-02-17,5.889788732394367,-3.4788732394366195,15.258450704225352,20.4773127753304,84.26159095814836,21.0,7.0,16.0,13.0,0.0,25.0,0.0,12.0,1.0,0.0
MO,2022-02-18,-5.248561151079136,-12.976056338028169,2.447482014388489,11.688382687927106,62.4005264670682,3.0,1.0,2.0,12.0,0.0,12.0,0.0,2.0,0.0,0.0
MO,2022-02-19,-2.424817518248175,-9.981294964028775,5.07007299270073,0.0153846153846153,51.42827856279117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2022-02-20,2.933333333333333,-4.042222222222223,9.88529411764706,0.0094688221709006,52.54092640924878,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2022-02-21,10.060144927536232,2.4043478260869566,17.71594202898551,0.0616438356164383,61.89761322896147,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2022-02-22,8.397810218978103,-1.5376811594202895,18.31240875912409,6.313129102844639,84.56639064363377,18.0,1.0,15.0,0.0,0.0,6.0,0.0,6.0,1.0,0.0
MO,2022-02-23,-4.323550724637681,-11.443971631205674,2.7594202898550724,0.4371490280777538,72.28217340779172,10.0,0.0,0.0,4.0,0.0,4.0,0.0,6.0,2.0,0.0
MO,2022-02-24,-8.33380281690141,-10.91619718309859,-5.751408450704226,3.4755244755244754,84.83445794026515,21.0,5.0,8.0,21.0,1.0,22.0,0.0,10.0,0.0,0.0
MO,2022-02-25,-7.292857142857143,-10.86950354609929,-3.682142857142857,3.489879518072289,80.51756300154271,8.0,0.0,8.0,20.0,0.0,17.0,0.0,7.0,0.0,0.0
MO,2022-02-26,-5.932971014492754,-10.936231884057973,-0.9297101449275365,0.0881006864988558,71.17102580133759,6.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
MO,2022-02-27,-1.0761029411764709,-8.465441176470588,6.287591240875912,0.0006741573033707,59.892222370310655,7.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0
