STATE,DATE,TAVG,TMIN,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT11
KS,2022-05-26,13.012323943661972,9.008391608391609,16.97605633802817,26.328370457209846,73.71332736142847,14.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2022-05-27,16.14825174825175,8.56388888888889,23.73076923076923,0.6676691729323309,58.508215518880725,6.0,3.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
KS,2022-05-28,21.61398601398601,12.588888888888889,30.625174825174824,0.6321752265861027,53.39685291607746,1.0,0.0,18.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
KS,2022-05-29,25.06170212765957,18.009154929577466,32.06170212765957,0.0735197368421052,50.55459586136482,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2022-05-30,25.23556338028169,18.845774647887325,31.62535211267605,0.5551342812006319,52.41527250363625,4.0,1.0,16.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0
KS,2022-05-31,22.048581560283687,14.66223776223776,29.404255319148938,15.0281045751634,63.01747534775199,7.0,0.0,44.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
KS,2022-06-01,18.937414965986395,13.140136054421768,24.73469387755102,17.879274611398962,74.62158648852663,11.0,0.0,46.0,0.0,6.0,0.0,0.0,3.0,0.0,1.0
KS,2022-06-02,15.125503355704696,9.495973154362416,20.75503355704698,3.9224030037546935,63.18771959431391,4.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2022-06-03,17.84965986394558,10.657142857142857,25.0421768707483,0.1188976377952756,57.74505303680038,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2022-06-04,19.99109589041096,13.182191780821915,26.8,5.002815177478579,69.1649916322893,9.0,0.0,19.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
KS,2022-06-05,21.422260273972604,15.422602739726026,27.421917808219177,14.309903381642512,74.88452573126206,15.0,0.0,48.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
KS,2022-06-06,22.18231292517007,16.298639455782315,28.06598639455782,10.548074534161492,74.20756600649383,28.0,4.0,53.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0
KS,2022-06-07,23.811824324324323,17.05743243243243,30.56621621621622,8.70889370932755,70.10905118955817,17.0,1.0,47.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
KS,2022-06-08,22.639864864864865,15.966216216216216,29.31351351351351,9.573844419391206,70.9682921443896,11.0,0.0,52.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0
KS,2022-06-09,20.007291666666667,13.65486111111111,26.35793103448276,1.482262996941896,68.61223364714667,7.0,0.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
KS,2022-06-10,21.84652777777778,15.694444444444445,27.982068965517243,6.013520408163266,72.11054431305939,13.0,2.0,42.0,0.0,5.0,0.0,0.0,3.0,0.0,4.0
KS,2022-06-11,24.74330985915493,17.830985915492956,31.65944055944056,0.1480392156862745,67.64735430446974,15.0,4.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2022-06-12,28.114335664335663,20.704895104895105,35.55103448275862,2.888006230529595,65.00810727233285,5.0,1.0,22.0,0.0,3.0,0.0,0.0,2.0,0.0,5.0
KS,2022-06-13,29.56206896551724,23.33103448275862,35.81438356164384,0.8539118065433854,47.5079622506754,0.0,0.0,15.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
KS,2022-06-14,30.53206896551724,24.19862068965517,36.87191780821918,0.0009478672985781,49.265204541671714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
KS,2022-06-15,27.543537414965986,21.612925170068028,33.50675675675676,0.149452269170579,55.1942904251254,3.0,1.0,4.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0
KS,2022-06-16,26.447260273972603,20.02876712328767,32.85034013605442,0.7092879256965944,61.68131617802416,4.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
KS,2022-06-17,28.57551724137931,20.82275862068965,36.34178082191781,0.6212538226299694,54.556901960287504,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
KS,2022-06-18,28.719310344827587,21.264137931034483,36.18150684931507,0.0111650485436893,54.717149818550055,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
KS,2022-06-19,28.69655172413793,22.15310344827586,35.24246575342465,0.0194174757281553,57.01935356827611,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2022-06-20,28.494444444444444,21.97361111111111,35.011034482758625,0.1402496099843993,53.96381758070936,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2022-06-21,28.50924657534247,21.545890410958904,35.47687074829932,0.4354134165366615,52.54416818651802,8.0,0.0,17.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
KS,2022-06-22,26.51952054794521,19.636301369863013,33.40952380952381,10.272727272727272,71.46346996465986,10.0,0.0,35.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
KS,2022-06-23,25.076206896551724,20.004827586206897,30.13493150684932,6.284539877300613,71.62083211693724,16.0,0.0,26.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2022-06-24,27.26609589041096,20.845890410958905,33.710204081632654,10.464871794871796,59.09224253400784,7.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2022-06-25,28.315625,21.335416666666667,35.324137931034485,0.8512898330804249,55.6710205852033,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2022-06-26,22.707291666666663,15.758333333333333,29.666206896551728,5.136857562408223,56.312144184431446,2.0,0.0,26.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
KS,2022-06-27,19.312328767123287,13.447945205479453,25.160544217687075,0.5481481481481482,57.22322327387082,3.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2022-06-28,19.901041666666668,12.760416666666666,26.96027397260274,1.0772727272727272,59.2074561524627,4.0,1.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0
KS,2022-06-29,23.319520547945206,14.823287671232876,31.815753424657537,0.0,51.609914247810174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
KS,2022-06-30,25.965248226950354,17.72198581560284,34.20851063829787,0.0260096930533117,45.92144574849853,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
KS,2022-07-01,26.99383561643836,19.14794520547945,34.83972602739726,1.568232044198895,55.97532766700333,7.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2022-07-02,25.593103448275865,19.737241379310344,31.448965517241383,19.64758698092032,72.81119780195174,15.0,0.0,45.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
KS,2022-07-03,26.060884353741496,20.381632653061224,31.74013605442177,4.431609195402299,71.11155362726583,21.0,1.0,33.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
KS,2022-07-04,28.24075342465753,21.686301369863013,34.79520547945206,1.2592307692307692,56.59060196059488,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2022-07-05,29.80798611111112,22.854166666666668,36.753793103448274,0.3865533230293663,50.79457522923455,1.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2022-07-06,29.51538461538461,22.33636363636364,36.71319444444444,2.920348058902276,57.76919147277175,5.0,0.0,18.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0
KS,2022-07-07,27.927054794520547,21.61700680272109,34.221917808219175,9.587875288683604,65.42278427050934,4.0,0.0,30.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0
KS,2022-07-08,27.920068027210885,21.60340136054421,34.23445945945946,1.6661721068249258,65.05944215451622,5.0,0.0,11.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2022-07-09,26.673809523809524,20.18175675675676,33.179591836734694,0.0104100946372239,64.86657660271926,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2022-07-10,26.769863013698632,19.360958904109587,34.17876712328767,0.0,55.60626001508416,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2022-07-11,28.330272108843538,20.012925170068023,36.647619047619045,0.0040688575899843,50.27262690927583,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2022-07-12,26.23265306122449,18.489115646258504,33.976190476190474,0.5435779816513762,54.06549254407515,3.0,0.0,15.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
KS,2022-07-13,25.138513513513512,17.429054054054053,32.847972972972975,0.3155384615384615,48.70406939238936,2.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
KS,2022-07-14,27.78581081081081,19.50472972972973,36.06689189189189,0.2663076923076923,44.337436484779886,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
KS,2022-07-15,30.471621621621622,22.186486486486487,38.75369127516779,0.5711077844311377,41.38506747436018,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2022-07-16,30.515172413793103,22.74137931034483,38.28896551724138,0.2650842266462481,47.36837361497948,3.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
KS,2022-07-17,28.6578231292517,21.37210884353741,35.94353741496599,3.5185785536159604,58.14998307476493,10.0,0.0,25.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
KS,2022-07-18,26.78243243243244,18.77905405405405,34.785810810810815,0.0146456692913385,57.87978045926572,21.0,6.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
KS,2022-07-19,28.16040268456376,19.36711409395973,36.953691275167785,0.0924882629107981,42.55936209850911,4.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
KS,2022-07-20,29.537919463087245,20.3,38.7758389261745,0.0394736842105263,42.904049073141024,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
KS,2022-07-21,27.626174496644296,19.12080536912752,36.13154362416108,0.022052067381317,44.73222613767019,2.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
KS,2022-07-22,28.884797297297297,20.50337837837838,37.266216216216215,0.4279389312977099,48.81184251398829,2.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
KS,2022-07-23,30.56972789115646,22.45034013605442,38.68911564625851,1.273546511627907,44.603741540827606,0.0,0.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0
KS,2022-07-24,30.702397260273973,22.921917808219177,38.48287671232877,0.9104565537555228,48.0740414324254,6.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2022-07-25,26.35506756756757,19.208783783783783,33.50135135135135,11.478211009174313,66.16582813896859,14.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2022-07-26,25.10650684931507,19.13013698630137,31.08287671232877,3.261557478368356,68.240519655249,26.0,1.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
KS,2022-07-27,26.039383561643834,19.88835616438356,32.19041095890411,6.296428571428572,71.71577562878487,23.0,3.0,16.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2022-07-28,25.55138888888889,19.725694444444443,31.37708333333333,8.685431235431237,73.07235805576184,12.0,0.0,33.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
