STATE,DATE,TAVG,TMIN,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
TN,2022-01-01,16.894186046511628,11.927906976744186,21.86046511627907,4.493112244897959,84.87827996023775,10.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0
TN,2022-01-02,13.07218045112782,5.872932330827068,20.27142857142857,36.02493827160494,93.71695516279269,14.0,0.0,6.0,3.0,0.0,2.0,2.0,0.0,2.0
TN,2022-01-03,2.5186567164179103,-2.9340740740740743,7.985074626865671,13.571875,83.79886845530696,8.0,2.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0
TN,2022-01-04,-1.0936567164179103,-5.356716417910447,3.1694029850746266,0.4127272727272727,81.92710376298089,8.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
TN,2022-01-05,2.833333333333333,-2.887218045112782,8.504545454545454,0.0315384615384615,69.31709519337049,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TN,2022-01-06,2.5295454545454543,-3.831060606060606,8.890151515151516,1.4316489361702127,80.42492768505828,10.0,5.0,0.0,7.0,0.0,2.0,2.0,0.0,0.0
TN,2022-01-07,-5.011940298507463,-10.07686567164179,0.0529850746268656,8.4375,73.7014197562072,6.0,0.0,0.0,3.0,0.0,2.0,1.0,0.0,0.0
TN,2022-01-08,-3.3610687022900763,-9.168702290076336,2.446564885496183,0.548,65.6431914777581,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2022-01-09,3.481818181818182,-3.812121212121212,10.775757575757575,9.046296296296296,78.07621279633952,12.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2022-01-10,2.303985507246377,-5.376086956521739,9.984057971014492,24.025063938618924,55.66376777659509,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2022-01-11,0.1688888888888888,-5.811111111111111,6.144852941176471,0.1757731958762886,57.22372272621065,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TN,2022-01-12,1.976642335766424,-4.599275362318841,8.52919708029197,0.0,56.43190449863806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2022-01-13,5.188518518518519,-1.3792592592592592,11.756296296296297,0.010126582278481,63.05064986142624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2022-01-14,4.317777777777778,-2.2177777777777776,10.842647058823529,0.0992443324937027,75.91776732051144,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
TN,2022-01-15,3.877099236641221,-1.0333333333333334,8.774045801526718,0.8470284237726099,81.70773872224274,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
TN,2022-01-16,2.2773076923076925,-0.8184615384615385,5.373076923076923,19.743193717277485,89.46305899143621,12.0,1.0,1.0,9.0,0.0,4.0,0.0,0.0,0.0
TN,2022-01-17,-0.5095419847328244,-3.0923664122137406,2.0954545454545457,12.73076923076923,84.07376158864894,8.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0
TN,2022-01-18,-0.1488461538461538,-4.071755725190839,3.766923076923077,0.5429708222811671,79.91800559564197,8.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
TN,2022-01-19,3.5755474452554745,-2.1934306569343067,9.341304347826089,1.7498727735368955,78.6753622185835,11.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0
TN,2022-01-20,2.168248175182482,-4.65036496350365,8.986861313868614,22.89426433915212,83.54877656139337,8.0,0.0,0.0,4.0,0.0,1.0,2.0,0.0,0.0
TN,2022-01-21,-4.119343065693431,-7.056204379562044,-1.1824817518248176,0.175765306122449,71.49384379388415,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2022-01-22,-4.733208955223881,-9.626119402985076,0.1597014925373134,0.0575129533678756,69.08081585520912,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2022-01-23,-1.916793893129771,-8.38409090909091,4.538167938931298,0.0091836734693877,63.98975086389318,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2022-01-24,2.274814814814815,-5.537037037037037,10.081617647058822,0.0048843187660668,63.8834369637242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2022-01-25,4.459558823529412,-3.0423357664233577,11.972992700729929,0.0386533665835411,65.41889369307908,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TN,2022-01-26,-1.0202205882352942,-7.127205882352942,5.054014598540146,0.0323383084577114,52.28912857174185,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TN,2022-01-27,-1.744160583941606,-7.976642335766423,4.488321167883211,0.0,52.22723702198081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2022-01-28,1.1992592592592592,-5.193333333333333,7.591851851851852,0.026208651399491,60.09348338253073,5.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
TN,2022-01-29,-3.095833333333333,-9.881060606060606,3.689393939393939,0.7737789203084833,57.37026839779742,2.0,0.0,0.0,1.0,0.0,3.0,3.0,0.0,0.0
TN,2022-01-30,-1.7873076923076925,-8.294615384615383,4.72,0.0372750642673521,45.92483907812986,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TN,2022-01-31,3.0819230769230765,-5.027692307692308,11.194029850746269,0.0074270557029177,56.74242636162356,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TN,2022-02-01,5.226449275362318,-3.1920289855072466,13.644927536231885,0.1626903553299492,53.09626346788815,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TN,2022-02-02,7.918014705882352,0.5404411764705882,15.295588235294115,5.352709359605911,69.66955347812683,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2022-02-03,7.023507462686567,2.4298507462686567,11.617164179104478,22.327518427518427,95.3365567879208,12.0,0.0,0.0,3.0,0.0,5.0,1.0,0.0,0.0
TN,2022-02-04,2.728308823529412,-2.286764705882353,7.743382352941175,29.33095823095823,91.98328925590168,13.0,0.0,0.0,3.0,0.0,8.0,3.0,0.0,0.0
TN,2022-02-05,-2.9597744360902256,-7.363157894736843,1.443609022556391,0.4676844783715012,71.7545329278229,2.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0
TN,2022-02-06,-1.2473484848484848,-7.309090909090909,4.8143939393939394,0.0033591731266149,65.29078098696395,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
TN,2022-02-07,1.811764705882353,-5.891176470588236,9.514705882352942,0.0916243654822334,68.3895230643546,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TN,2022-02-08,2.435555555555556,-5.3625,10.24074074074074,0.0768079800498753,60.45057383181922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2022-02-09,5.203333333333334,-2.9762962962962964,13.390441176470588,0.0032581453634085,50.65599874884307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2022-02-10,7.065037593984962,-1.5646616541353382,15.702238805970149,0.0,48.90237322849131,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
TN,2022-02-11,8.007664233576643,-0.5416058394160584,16.557971014492754,0.0028061224489795,48.1490327630301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2022-02-12,8.809469696969696,0.2121212121212121,17.40681818181818,0.0604166666666666,58.43886296572754,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
