STATE,DATE,TAVG,TMIN,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11
ND,2022-02-16,-11.754761904761905,-16.853571428571428,-6.655952380952381,0.0330708661417322,77.69093488983837,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
ND,2022-02-17,-15.51964285714286,-22.93809523809524,-8.101190476190476,0.0778688524590164,73.11532649996388,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
ND,2022-02-18,-10.628313253012047,-20.118072289156625,-1.1385542168674698,0.6499999999999999,80.40703462554552,6.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,1.0
ND,2022-02-19,-10.2525,-20.55625,0.0512499999999999,0.1393162393162393,73.55788197159187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
ND,2022-02-20,-7.154878048780488,-18.210975609756098,3.9012195121951216,0.8155963302752294,78.34592183411891,7.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0
ND,2022-02-21,-19.63456790123457,-24.541463414634148,-14.706172839506172,2.527678571428571,74.50610207393096,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0
ND,2022-02-22,-24.179268292682927,-27.339024390243903,-21.01951219512195,1.5482456140350878,70.68355167106672,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0
ND,2022-02-23,-24.246987951807228,-29.565060240963856,-18.928915662650603,0.1647058823529412,72.22825328218875,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ND,2022-02-24,-22.29294117647059,-28.85529411764705,-15.730588235294116,0.0,74.6648879382632,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ND,2022-02-25,-19.469047619047625,-26.475,-12.46309523809524,0.00234375,78.53464397164204,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
ND,2022-02-26,-12.808536585365854,-19.558536585365854,-6.058536585365854,0.0,76.26751238249682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-02-27,-6.462650602409639,-12.104819277108437,-0.8204819277108435,0.0,78.92919260170962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-02-28,-3.876470588235294,-9.081176470588234,1.3282352941176472,0.0495867768595041,85.3765619069653,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ND,2022-03-01,-3.583928571428572,-7.973809523809523,0.805952380952381,0.4119047619047619,90.20720898539956,11.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
ND,2022-03-02,-6.473809523809523,-10.645238095238096,-2.3023809523809526,0.176,89.09955006722889,14.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
ND,2022-03-03,-11.210588235294118,-15.831764705882351,-6.589411764705883,0.2944,79.48268795680045,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-03-04,-9.51764705882353,-12.890588235294118,-6.144705882352941,0.3078740157480315,83.2551618514902,7.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
ND,2022-03-05,-7.0932098765432094,-9.441975308641975,-4.713414634146342,0.2136752136752136,85.8724436318525,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
ND,2022-03-06,-9.042073170731708,-12.91219512195122,-5.171951219512195,0.175609756097561,83.76086516517697,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
ND,2022-03-07,-8.08452380952381,-14.196428571428571,-1.9726190476190475,0.0317460317460317,81.97766237650272,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-03-08,-6.453571428571429,-12.592857142857142,-0.3142857142857143,0.0232,80.45859139460832,4.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0
ND,2022-03-09,-12.757142857142856,-17.817857142857143,-7.696428571428571,0.1944,75.48744301232776,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0
ND,2022-03-10,-14.545238095238094,-21.261904761904763,-7.828571428571429,0.0373015873015873,68.89155074286629,5.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0
ND,2022-03-11,-15.247590361445782,-22.56024096385542,-7.934939759036145,0.1232,68.16978117140538,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
ND,2022-03-12,-12.153048780487806,-20.19756097560976,-4.1085365853658535,0.0398373983739837,67.74369316771093,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
ND,2022-03-13,-4.054268292682926,-10.93780487804878,2.855421686746988,0.1896,83.7771727826556,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ND,2022-03-14,-2.4904761904761905,-7.190476190476191,2.2095238095238097,0.65234375,87.51767660174217,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-03-15,1.8210843373493977,-3.826506024096386,7.468674698795181,0.0,80.28138539742993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-03-16,4.754819277108433,-0.93855421686747,10.435714285714289,0.0,79.71428979932743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ND,2022-03-17,3.072941176470588,-2.627058823529412,8.772941176470587,0.0023622047244094,80.26272756285418,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ND,2022-03-18,2.6853658536585363,-4.064634146341463,9.435365853658537,0.0,77.26632842714889,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-03-19,4.367283950617284,-3.1444444444444444,11.917073170731708,0.0,73.13282242326957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-03-20,5.60125,-1.41,12.6125,0.0411290322580645,69.83041855583693,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ND,2022-03-21,5.364285714285715,-0.7476190476190476,11.476190476190476,0.1294573643410852,69.19018417176258,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ND,2022-03-22,2.2273809523809525,-3.7392857142857134,8.194047619047618,0.6859259259259259,66.78496914161842,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-03-23,1.9878048780487805,-4.213414634146342,8.189024390243903,0.0307086614173228,70.20926673470987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-03-24,3.5783132530120483,-3.5,10.656626506024097,0.0450381679389313,72.22506676800445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ND,2022-03-25,2.462650602409638,-4.8506024096385545,9.775903614457832,0.1719696969696969,66.33170485460104,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
ND,2022-03-26,-4.109493670886076,-10.69746835443038,2.478481012658228,0.0,59.50103482387172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-03-27,-5.369753086419753,-11.158024691358024,0.4185185185185185,0.0,55.93658899949886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-03-28,-1.216867469879518,-7.92289156626506,5.489156626506024,0.0325757575757575,50.591281113233975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-03-29,2.434756097560976,-3.434146341463415,8.303658536585365,0.1069767441860465,64.75300177028494,7.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
ND,2022-03-30,-0.1469879518072289,-4.46144578313253,4.167469879518072,2.0549618320610685,85.55582543360666,6.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
ND,2022-03-31,-1.1680722891566266,-7.66144578313253,5.325301204819277,0.2118110236220472,70.00238511300857,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ND,2022-04-01,2.211805555555556,-5.413888888888889,9.8375,0.0379032258064516,62.10747770562815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-04-02,2.6225352112676057,-4.7760563380281695,10.02112676056338,0.1133858267716535,68.3597668107558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-04-03,2.436619718309859,-2.73943661971831,7.612676056338028,1.7946969696969697,78.02318986870426,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ND,2022-04-04,3.3824324324324326,-2.3905405405405404,9.155405405405403,1.4023076923076925,77.91913752101345,9.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0
ND,2022-04-05,4.792465753424658,-0.2547945205479452,9.839726027397262,0.9689922480620154,77.76975637551817,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ND,2022-04-06,3.055555555555556,-0.4794520547945205,6.605555555555556,2.446099290780141,79.98692291770163,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-04-07,2.488356164383562,-1.9931506849315068,6.96986301369863,1.849618320610687,69.55632415214947,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
ND,2022-04-08,1.9125000000000003,-5.1819444444444445,9.005479452054795,0.1365079365079365,57.491368160572335,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ND,2022-04-09,4.878873239436619,-2.722535211267606,12.480281690140846,0.0,50.03100336059877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ND,2022-04-10,4.948611111111111,-2.425,12.322222222222225,0.5024390243902439,62.698753907702056,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-04-11,3.326388888888889,-3.286111111111111,9.993150684931509,2.643410852713178,59.191702060989776,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-04-12,-0.0788732394366197,-4.8718309859154925,4.763888888888889,4.506837606837607,74.01735210161961,9.0,8.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0
ND,2022-04-13,-3.635294117647059,-5.491176470588235,-1.810144927536232,19.25462962962963,93.83418804513616,9.0,6.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1.0
ND,2022-04-14,-5.518382352941177,-8.166176470588235,-2.869565217391304,6.874,91.33720600193156,9.0,6.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0,0.0
ND,2022-04-15,-8.46304347826087,-12.433333333333334,-4.508571428571429,1.7245283018867923,83.99827564531749,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
ND,2022-04-16,-8.061029411764705,-13.333823529411765,-2.836231884057971,0.1357142857142857,76.35653760909241,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ND,2022-04-17,-5.848529411764706,-10.475,-1.228985507246377,1.8954128440366973,84.25494588836338,8.0,7.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
ND,2022-04-18,-5.422535211267606,-11.509859154929575,0.6097222222222222,2.919491525423729,82.09918510186192,6.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
ND,2022-04-19,-2.8159722222222223,-8.537500000000001,2.8657534246575342,0.0308943089430894,77.81892072475345,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ND,2022-04-20,1.4013888888888888,-3.4972222222222222,6.228767123287671,0.2071428571428571,73.84807953611346,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-04-21,3.304929577464789,-1.480281690140845,8.070833333333333,0.9121951219512195,77.56044885654808,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-04-22,3.0246478873239435,0.352112676056338,5.697183098591549,4.771428571428571,91.82224083724098,14.0,2.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
ND,2022-04-23,3.2092857142857145,0.6071428571428571,5.811428571428571,25.019718309859154,96.68108125297884,14.0,6.0,11.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,3.0
ND,2022-04-24,1.4791044776119402,-1.5626865671641792,4.520895522388059,17.234074074074073,92.65201823726044,11.0,4.0,5.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,3.0
ND,2022-04-25,-1.3702898550724638,-5.214492753623189,2.473913043478261,1.9451612903225808,78.16603552897054,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
ND,2022-04-26,-0.6171428571428572,-4.857142857142857,3.622857142857143,0.00234375,81.08487621039836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-04-27,1.730714285714286,-3.281428571428571,6.742857142857143,0.0,73.6945267028055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-04-28,4.851388888888889,-0.8694444444444445,10.572222222222225,0.3583333333333333,77.91888930688954,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-04-29,6.385616438356164,1.924657534246576,10.846575342465751,3.072794117647059,88.65489078699487,10.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ND,2022-04-30,5.523239436619718,2.2535211267605635,8.792957746478873,15.125675675675677,85.2605884442684,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-05-01,5.489240506329114,0.6772151898734177,10.301265822784812,7.543225806451614,73.33612191091247,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-05-02,5.168072289156626,-0.6144578313253012,10.950602409638554,0.0932885906040268,76.24955876347329,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-05-03,5.615243902439024,-0.2646341463414634,11.495121951219511,0.0076388888888888,73.74925509078759,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-05-04,7.952469135802469,1.0790123456790124,14.825925925925928,0.0,66.49819851605145,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-05-05,10.724698795180725,2.5397590361445785,18.90963855421687,0.0388888888888888,65.0144894759131,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-05-06,13.280722891566263,5.507228915662651,21.05421686746988,0.0693877551020408,70.70423468841521,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-05-07,14.904938271604935,7.745679012345679,22.0641975308642,1.166225165562914,70.14128650892594,5.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
ND,2022-05-08,13.439759036144578,5.9722891566265055,20.90722891566265,4.842424242424243,64.08582934592195,4.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ND,2022-05-09,12.04277108433735,6.963855421686747,17.12168674698795,9.223563218390805,87.8468316491196,10.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-05-10,10.32289156626506,4.319277108433735,16.326506024096386,11.508064516129032,63.14408933197824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-05-11,13.079518072289156,7.03855421686747,19.120481927710845,1.631288343558282,63.00442541422594,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-05-12,13.165060240963856,8.74698795180723,17.583132530120483,7.752150537634409,84.60213365894708,11.0,2.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-05-13,11.576785714285714,7.548809523809524,15.604761904761904,20.01675392670157,86.59409926623502,8.0,0.0,8.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0
ND,2022-05-14,10.967307692307694,5.812820512820513,16.121794871794872,1.5753086419753086,68.9291696129748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-05-15,12.190853658536586,5.560975609756097,18.82073170731708,0.2125874125874126,57.66458247131755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-05-16,12.639880952380953,4.444047619047619,20.835714285714285,0.0253333333333333,59.21698320038573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-05-17,14.523214285714284,7.416666666666667,21.629761904761907,0.9126582278481012,66.93925895487361,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-05-18,14.49277108433735,8.187951807228917,20.797590361445785,2.114705882352941,66.09005106859374,5.0,0.0,3.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
ND,2022-05-19,11.72439024390244,6.570731707317073,16.878048780487806,1.9735849056603767,81.07948078916458,9.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
ND,2022-05-20,6.789759036144578,2.3666666666666667,11.204819277108436,8.11195652173913,87.79703289961517,7.0,0.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0
ND,2022-05-21,4.268674698795181,0.5783132530120482,7.959036144578313,1.0701863354037269,78.07584955098649,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
ND,2022-05-22,6.8012345679012345,1.2543209876543209,12.348148148148148,0.3796178343949045,60.378592230499024,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-05-23,10.320238095238096,3.4488095238095235,17.191666666666666,0.6445945945945947,57.87947424909821,3.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
ND,2022-05-24,12.01607142857143,4.473809523809524,19.558333333333334,1.65,65.83240191707822,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
