STATE,DATE,TAVG,TMIN,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT10,WT11
NC,2022-03-18,14.53736263736264,7.103846153846154,21.985326086956523,1.4787696019300365,75.08354869940818,17.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC,2022-03-19,16.171508379888266,9.679329608938549,22.68674033149172,0.6227327690447401,71.0114430376274,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC,2022-03-20,14.334444444444443,7.21878453038674,21.46222222222222,0.0218318695106649,48.9620666084493,4.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
NC,2022-03-21,10.662912087912089,1.9719780219780216,19.35384615384616,0.0328784119106699,44.83233195299665,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2022-03-22,12.775271739130435,4.070652173913044,21.479891304347827,0.0130966952264381,54.37829374048955,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC,2022-03-23,15.534615384615384,9.062087912087913,22.02717391304348,4.852313167259786,76.56111843058763,12.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC,2022-03-24,16.15573770491803,11.453551912568306,20.85326086956522,16.077161862527717,83.38051784502618,15.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
NC,2022-03-25,13.358967391304349,7.210869565217391,19.507065217391304,8.2232,58.043802804376966,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2022-03-26,10.598055555555556,4.33646408839779,16.85635359116022,0.0845679012345679,46.60936852450075,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
NC,2022-03-27,7.659166666666668,0.446111111111111,14.872222222222222,0.0119106699751861,39.15567378284749,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
NC,2022-03-28,6.627247191011237,-1.1393258426966293,14.397777777777778,0.0006105006105006,37.6128121090132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
NC,2022-03-29,6.8098314606741575,-0.2286516853932584,13.858333333333333,0.0003631961259079,37.00324257423894,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
