STATE,DATE,TAVG,TMIN,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT10,WT11
IA,2022-01-01,-10.211157024793389,-16.082644628099175,-4.339669421487604,0.4157232704402515,82.75721407733937,12.0,6.0,0.0,0.0,0.0,4.0,7.0,2.0,0.0,0.0
IA,2022-01-02,-17.59876033057851,-22.163114754098363,-13.052892561983471,3.369085173501577,72.49603303903298,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
IA,2022-01-03,-14.620564516129033,-21.2656,-7.974193548387096,0.0,73.11368074247206,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
IA,2022-01-04,-6.382113821138211,-13.691869918699188,0.9024193548387096,0.0,75.41604062171315,5.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,0.0,0.0
IA,2022-01-05,-7.48266129032258,-15.291935483870969,0.3266129032258064,0.0201863354037267,69.60654199576999,5.0,0.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,3.0
IA,2022-01-06,-16.405241935483872,-20.668548387096774,-12.141935483870968,0.0042813455657492,68.39586360568593,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
IA,2022-01-07,-18.4748,-22.0472,-14.9024,0.0,68.00509173971875,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
IA,2022-01-08,-11.989256198347109,-18.37933884297521,-5.599173553719008,0.0074534161490683,76.46066673690939,17.0,3.0,0.0,0.0,0.0,9.0,6.0,0.0,0.0,0.0
IA,2022-01-09,-8.369834710743802,-15.50495867768595,-1.234710743801653,0.0463190184049079,67.25694139510206,11.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0
IA,2022-01-10,-11.458,-15.7976,-7.118399999999999,0.0,60.92878331278975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2022-01-11,-9.0064,-14.8704,-3.1424000000000003,0.0,61.88299601215689,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2022-01-12,0.2213709677419355,-7.778225806451613,8.220967741935484,0.0009259259259259,65.69248470787528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2022-01-13,2.7028000000000003,-3.1784,8.584,0.0251552795031055,77.99780322909102,16.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0
IA,2022-01-14,0.6568,-4.418399999999999,5.732,1.3344155844155845,93.93387749582044,19.0,12.0,0.0,2.0,0.0,1.0,3.0,2.0,0.0,0.0
IA,2022-01-15,-7.621487603305786,-13.602459016393444,-1.6702479338842977,13.318456375838926,86.83677307760729,16.0,1.0,0.0,1.0,0.0,0.0,9.0,2.0,0.0,0.0
IA,2022-01-16,-12.453361344537816,-18.42892561983471,-6.425210084033614,0.0180645161290322,89.37848678061049,20.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
IA,2022-01-17,-5.545564516129032,-11.1416,0.0193548387096774,0.0025641025641025,86.61077790629537,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
IA,2022-01-18,-3.066,-7.9232,1.7912,0.0034591194968553,88.24849217882489,7.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2022-01-19,-5.9312,-15.4272,3.5648,0.0,74.56041669107907,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
IA,2022-01-20,-17.83266129032258,-22.552,-13.133064516129032,0.0,72.16075522520444,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2022-01-21,-18.36290322580645,-24.4568,-12.287096774193548,0.0059375,74.30565625900013,9.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
IA,2022-01-22,-11.096311475409836,-18.981147540983606,-3.2114754098360656,0.1,69.77607892676308,6.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0
IA,2022-01-23,-6.983884297520661,-14.886776859504131,0.8655737704918033,0.8048701298701298,75.92361029494883,9.0,0.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0
IA,2022-01-24,-8.81910569105691,-16.00569105691057,-1.632520325203252,0.4797427652733118,80.5867347258387,12.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0
