STATE,DATE,TAVG,TMIN,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
NE,2022-01-01,-14.137676056338028,-20.14225352112676,-8.133098591549297,0.7835144927536232,74.01258736487611,9.0,1.0,0.0,0.0,0.0,0.0,14.0,2.0,0.0
NE,2022-01-02,-16.21853146853147,-23.37832167832168,-9.05874125874126,1.5098214285714286,68.08133598988378,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
NE,2022-01-03,-7.216206896551723,-16.61586206896552,2.183448275862069,0.0033027522935779,64.92165753704673,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,2022-01-04,-0.593103448275862,-10.379310344827584,9.193103448275862,0.0005434782608695,60.22920329559163,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
NE,2022-01-05,-6.61448275862069,-16.451034482758622,3.222068965517241,0.0886861313868613,65.85961886393487,3.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0
NE,2022-01-06,-16.538620689655172,-20.82068965517241,-12.256551724137932,1.6058201058201058,66.96127982548275,5.0,0.0,0.0,0.0,0.0,1.0,7.0,1.0,0.0
NE,2022-01-07,-13.475517241379311,-18.85103448275862,-8.1,0.2392335766423357,65.99208510023665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,2022-01-08,-5.994097222222222,-12.75138888888889,0.7631944444444445,0.0051470588235294,71.37454624338892,8.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
NE,2022-01-09,-5.087762237762237,-14.506993006993008,4.331468531468532,0.0106032906764168,63.88486458788253,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,2022-01-10,-3.999305555555555,-12.057638888888889,4.059027777777778,0.0,60.90497234225775,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
NE,2022-01-11,0.515034965034965,-8.066433566433567,9.096503496503496,0.0,56.31333116544393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
