STATE,DATE,TAVG,TMIN,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
MI,2022-01-01,-2.855988023952096,-6.120833333333333,0.4595238095238094,0.8067024128686326,86.84224260389166,24.0,3.0,0.0,3.0,0.0,5.0,6.0,0.0,0.0
MI,2022-01-02,-7.880654761904762,-11.49047619047619,-4.270833333333333,3.722131147540984,77.9733695349052,15.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0
MI,2022-01-03,-10.094117647058823,-15.11,-5.078235294117647,0.1168937329700272,76.98908819038644,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MI,2022-01-04,-6.813772455089821,-11.72814371257485,-1.8946428571428573,0.0086720867208672,78.92793299483408,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MI,2022-01-05,-4.196745562130178,-8.594117647058823,0.2263157894736842,1.407859078590786,81.7393623377323,17.0,6.0,0.0,0.0,0.0,3.0,13.0,4.0,2.0
MI,2022-01-06,-7.444940476190476,-11.851785714285716,-3.038095238095238,3.577808988764045,82.28886310094009,16.0,2.0,0.0,1.0,0.0,1.0,14.0,2.0,1.0
MI,2022-01-07,-12.345588235294118,-16.88,-7.811176470588236,1.73659217877095,79.9953298453328,16.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
MI,2022-01-08,-11.174251497005988,-17.08922155688623,-5.238095238095238,0.2994285714285714,75.21259541724163,15.0,0.0,0.0,0.0,0.0,9.0,10.0,1.0,0.0
MI,2022-01-09,-6.246987951807229,-11.72710843373494,-0.7331360946745562,0.5261971830985915,80.32388375080589,21.0,2.0,0.0,0.0,0.0,12.0,8.0,2.0,3.0
MI,2022-01-10,-10.405952380952382,-15.139411764705882,-5.732544378698225,0.5977272727272728,73.57761148145073,4.0,1.0,0.0,0.0,0.0,0.0,11.0,4.0,2.0
MI,2022-01-11,-12.301754385964912,-16.778034682080925,-7.83391812865497,0.2994459833795013,74.45032865124607,5.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,2.0
MI,2022-01-12,-6.20436046511628,-11.861627906976745,-0.5341040462427746,0.0350543478260869,78.12863407018813,7.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0
MI,2022-01-13,-3.243786982248521,-6.349704142011833,-0.1134502923976608,0.1151098901098901,87.29680157900462,19.0,0.0,0.0,2.0,0.0,5.0,9.0,0.0,0.0
MI,2022-01-14,-7.005029585798816,-11.902941176470588,-2.031176470588236,0.1865384615384615,80.90276567001538,9.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0
MI,2022-01-15,-12.84940476190476,-17.35058823529412,-8.283928571428572,0.1053521126760563,74.51076293632096,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
MI,2022-01-16,-12.430654761904762,-18.55059523809524,-6.310714285714286,0.0511428571428571,78.14116453480827,10.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
MI,2022-01-17,-7.818047337278107,-12.543786982248522,-3.0923076923076924,0.2927745664739884,81.12001034437567,9.0,0.0,0.0,0.0,0.0,6.0,9.0,0.0,0.0
MI,2022-01-18,-4.423076923076923,-7.740236686390532,-1.1059171597633135,0.3380281690140845,80.14241535983538,10.0,1.0,0.0,0.0,0.0,6.0,12.0,0.0,0.0
MI,2022-01-19,-2.9172514619883043,-8.465497076023391,2.630994152046784,1.4951219512195124,77.64959303430234,6.0,1.0,0.0,0.0,0.0,1.0,12.0,2.0,2.0
MI,2022-01-20,-8.979289940828401,-13.566272189349112,-4.340588235294118,0.6687671232876712,71.48069831873191,6.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
MI,2022-01-21,-12.392011834319527,-16.73136094674556,-8.057647058823528,0.1238227146814404,69.91695537012767,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0
MI,2022-01-22,-10.02662721893491,-14.626627218934912,-5.434117647058823,0.6678873239436619,77.19564537906841,12.0,2.0,0.0,0.0,0.0,2.0,13.0,2.0,0.0
MI,2022-01-23,-10.047005988023953,-13.999401197604792,-6.068639053254437,2.3002808988764043,75.99376981973138,19.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
MI,2022-01-24,-10.902923976608188,-14.636842105263158,-7.169005847953217,1.0374285714285714,79.49624377515008,17.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
MI,2022-01-25,-12.11637426900585,-16.628654970760234,-7.604093567251462,2.2753501400560223,78.5305765249192,13.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
MI,2022-01-26,-14.62906976744186,-20.55058139534884,-8.707558139534884,0.6122562674094708,76.41285786824814,11.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0
MI,2022-01-27,-11.60203488372093,-17.94302325581395,-5.275722543352601,0.3209366391184573,75.51191332214933,15.0,1.0,0.0,0.0,0.0,4.0,13.0,3.0,0.0
MI,2022-01-28,-10.86482558139535,-16.91849710982659,-4.813872832369942,0.7348314606741574,73.90528424601574,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
MI,2022-01-29,-13.95147928994083,-20.24023668639053,-7.662721893491124,0.0631123919308357,76.04790658312554,8.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
MI,2022-01-30,-10.639244186046511,-15.59360465116279,-5.684883720930232,0.4610315186246418,79.60496485365621,15.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
MI,2022-01-31,-8.396220930232559,-13.636046511627908,-3.156395348837209,0.1504249291784702,79.89505893158902,11.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0
MI,2022-02-01,-3.773976608187135,-9.173684210526316,1.6197674418604653,0.2519337016574585,74.57301956909636,14.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MI,2022-02-02,-2.193452380952381,-7.994047619047619,3.760344827586207,4.514325068870524,82.82903260313165,15.0,10.0,0.0,2.0,0.0,1.0,8.0,1.0,0.0
MI,2022-02-03,-9.737068965517242,-14.094827586206897,-5.379310344827586,7.163535911602209,76.08265926298118,6.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0
MI,2022-02-04,-14.060404624277457,-19.73390804597701,-8.363005780346821,0.5643646408839779,74.53420349813364,11.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
MI,2022-02-05,-13.447953216374268,-19.21686046511628,-7.660818713450292,0.5663841807909604,80.7601205656227,17.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
MI,2022-02-06,-9.08859649122807,-14.165697674418604,-4.02280701754386,0.617816091954023,77.87649048604843,9.0,1.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0
MI,2022-02-07,-5.170058139534884,-8.840697674418605,-1.4758620689655173,0.7954802259887005,82.92861798258227,19.0,0.0,0.0,0.0,0.0,14.0,13.0,0.0,0.0
MI,2022-02-08,-6.203735632183908,-10.8316091954023,-1.5668571428571427,0.3233802816901408,80.10906020900173,12.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,0.0
MI,2022-02-09,-3.143965517241379,-7.802298850574712,1.5120000000000002,0.186685552407932,81.97817137088376,20.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
MI,2022-02-10,-1.632471264367816,-4.917241379310345,1.6522988505747127,1.1297752808988764,81.81574289676728,17.0,0.0,0.0,2.0,0.0,2.0,7.0,0.0,0.0
