STATE,DATE,TAVG,TMIN,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
KY,2022-01-01,13.855072463768115,8.982857142857142,18.775714285714287,32.231155778894475,93.01830844826068,18.0,1.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0
KY,2022-01-02,9.55955882352941,3.5161764705882352,15.64857142857143,30.308247422680413,95.13286379877016,17.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2022-01-03,1.2369565217391305,-3.3944444444444444,5.911594202898551,1.2962962962962965,79.15205004176268,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
KY,2022-01-04,-0.9457142857142856,-6.026760563380281,4.1000000000000005,0.0078431372549019,78.86797284622557,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KY,2022-01-05,2.823611111111111,-3.1847222222222222,8.831944444444444,0.0187192118226601,62.95424556746872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2022-01-06,0.0640845070422534,-6.339436619718311,6.579452054794521,0.8556122448979592,68.77040106374751,9.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KY,2022-01-07,-8.272388059701493,-12.328985507246378,-4.1716417910447765,7.731111111111111,75.68937054579126,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0
KY,2022-01-08,-6.017605633802817,-12.698591549295775,0.6633802816901408,0.9470899470899472,69.88779550908052,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
KY,2022-01-09,0.5314285714285715,-7.26,8.322857142857144,29.8955,78.21972868975567,12.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2022-01-10,-0.64,-7.393055555555555,6.109999999999999,12.73421052631579,61.166193075407485,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2022-01-11,-2.3892857142857142,-8.152777777777779,3.3285714285714287,0.0,60.87929306232337,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
KY,2022-01-12,0.9763888888888888,-4.965277777777778,6.918055555555556,0.0014705882352941,52.96049661300877,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KY,2022-01-13,5.132394366197183,-0.5943661971830986,10.859154929577464,0.0070351758793969,62.736393194502455,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2022-01-14,3.613571428571429,-1.7746478873239435,9.027142857142858,0.0455,83.00826591080236,16.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
KY,2022-01-15,1.5492857142857144,-1.9549295774647888,5.072857142857143,0.4934999999999999,80.88024765007933,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
KY,2022-01-16,0.1678571428571428,-2.898571428571429,3.2342857142857144,1.5021052631578946,76.39991565659271,9.0,2.0,0.0,7.0,0.0,6.0,2.0,0.0,0.0
KY,2022-01-17,-1.554225352112676,-3.963888888888889,0.8492957746478873,5.667894736842106,84.6761035160247,11.0,0.0,0.0,3.0,1.0,4.0,7.0,0.0,0.0
KY,2022-01-18,-1.365492957746479,-5.011111111111111,2.2718309859154933,0.1393782383419689,81.37226351156407,5.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
KY,2022-01-19,2.047887323943662,-3.076056338028169,7.219444444444444,0.7126262626262626,78.08684447397383,9.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KY,2022-01-20,-0.85,-6.219718309859156,4.5197183098591545,8.721782178217822,79.44855159110386,6.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0
KY,2022-01-21,-5.670138888888889,-8.89041095890411,-2.4347222222222222,0.00935960591133,68.90623081883996,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KY,2022-01-22,-6.868571428571428,-12.485714285714286,-1.2514285714285711,0.0040609137055837,72.46343668387988,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KY,2022-01-23,-3.2070422535211267,-9.42676056338028,3.0126760563380284,0.0025252525252525,66.95173130445446,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KY,2022-01-24,0.2992957746478872,-6.6845070422535215,7.283098591549296,0.0314720812182741,69.77974003459937,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0
KY,2022-01-25,0.3873239436619718,-5.976056338028169,6.750704225352113,0.3629441624365482,70.89928065203141,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2022-01-26,-5.047857142857144,-10.491428571428573,0.3957142857142857,0.0,57.30853798087921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2022-01-27,-5.055000000000001,-11.43611111111111,1.2971428571428572,0.0107692307692307,58.08191693612339,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
KY,2022-01-28,-2.6471014492753624,-8.95,3.704347826086957,0.7021505376344086,73.93075989898519,9.0,1.0,0.0,1.0,0.0,2.0,4.0,1.0,0.0
KY,2022-01-29,-6.917391304347826,-13.617142857142856,-0.181159420289855,1.2751381215469613,72.04633177755227,6.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0
KY,2022-01-30,-4.018115942028985,-10.21,2.152173913043478,0.0,56.090246015268974,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KY,2022-01-31,0.6849999999999999,-6.457142857142857,7.8112676056338035,0.0042780748663101,66.89179084835791,5.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0
KY,2022-02-01,4.136805555555556,-3.536111111111111,11.809722222222222,0.0065989847715736,55.36357251827265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2022-02-02,7.186111111111111,-0.211111111111111,14.583333333333334,7.084313725490197,66.14631264831871,10.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
KY,2022-02-03,3.806428571428571,-0.1239436619718309,7.897142857142857,21.53264248704664,95.75470928380696,17.0,1.0,0.0,7.0,0.0,13.0,1.0,0.0,0.0
KY,2022-02-04,-0.8522388059701491,-4.667647058823529,2.9417910447761195,33.170491803278686,91.69389009410024,15.0,0.0,0.0,7.0,0.0,11.0,5.0,0.0,0.0
KY,2022-02-05,-5.061029411764705,-8.330434782608695,-1.751470588235294,0.4994535519125683,78.353881279301,4.0,0.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0
KY,2022-02-06,-3.110869565217391,-8.734285714285713,2.510144927536232,0.0057591623036649,73.96647988336447,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
KY,2022-02-07,0.171830985915493,-7.0,7.3436619718309855,0.1026178010471204,71.53512721596395,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KY,2022-02-08,1.643661971830986,-6.198591549295775,9.485915492957746,0.0,62.77515402118448,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
KY,2022-02-09,4.877083333333333,-2.276388888888889,12.030555555555557,0.004040404040404,55.01354837965813,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KY,2022-02-10,5.861267605633803,-1.2859154929577463,13.008450704225352,0.0207070707070707,55.022905875582055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2022-02-11,6.670714285714285,-1.2657142857142856,14.607142857142858,0.0868020304568528,50.98882721036748,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KY,2022-02-12,5.825352112676056,-2.776056338028169,14.42676056338028,0.2180904522613065,66.42856677489172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2022-02-13,-1.5044117647058826,-6.41159420289855,3.35,0.0533333333333333,63.31072609859542,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
KY,2022-02-14,-2.2556338028169014,-7.690140845070423,3.17887323943662,0.0535714285714285,60.13527794663389,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KY,2022-02-15,1.4190140845070425,-6.733802816901409,9.571830985915494,0.0,53.82163724314156,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
KY,2022-02-16,8.350704225352112,-0.4971830985915493,17.198591549295774,0.0,46.784248361350336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2022-02-17,10.947101449275362,3.5782608695652174,18.33142857142857,8.224257425742573,69.85231556732805,11.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0
KY,2022-02-18,4.671527777777778,-2.9,12.244444444444444,44.42487804878049,77.12903126738507,6.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0
KY,2022-02-19,-0.5028571428571429,-4.471830985915493,3.45,0.0184615384615384,55.92367731901373,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KY,2022-02-20,1.824647887323944,-5.945070422535212,9.5943661971831,0.0,48.0099775812886,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KY,2022-02-21,8.325714285714286,-0.5571428571428573,17.208450704225353,0.1134999999999999,47.81194332497652,2.0,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0
KY,2022-02-22,11.790140845070423,5.005633802816901,18.574647887323945,10.867464114832536,82.7920817902181,13.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0
KY,2022-02-23,7.76111111111111,0.9835616438356164,14.655555555555557,17.2747572815534,89.1678360964989,13.0,1.0,4.0,1.0,0.0,4.0,0.0,0.0,1.0
KY,2022-02-24,1.8908450704225352,-0.8833333333333333,4.666666666666667,6.688442211055277,91.98021110477345,15.0,1.0,7.0,1.0,0.0,11.0,5.0,0.0,0.0
KY,2022-02-25,2.335,-1.0690140845070424,5.754285714285714,21.5019801980198,88.71792119365853,16.0,2.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0
KY,2022-02-26,0.7043478260869566,-2.271014492753623,3.679710144927536,0.0974619289340101,73.57790533317433,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
KY,2022-02-27,2.534558823529412,-2.3573529411764707,7.426470588235294,0.0,64.14794215946928,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KY,2022-02-28,4.128571428571429,-3.76,12.017142857142858,0.0014705882352941,55.97645146767909,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KY,2022-03-01,7.394202898550724,-1.207142857142857,15.998571428571427,0.0,48.67086900542399,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
KY,2022-03-02,11.450714285714286,2.05,20.85142857142857,0.0,48.02824386495564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2022-03-03,11.731690140845071,3.0388888888888888,20.452112676056338,0.0,52.3054666658531,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KY,2022-03-04,9.019285714285717,0.4914285714285714,17.547142857142855,0.002415458937198,55.03486997946038,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KY,2022-03-05,13.200714285714286,5.131428571428572,21.27,0.0,49.377029929714034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2022-03-06,17.740441176470586,12.033823529411764,23.46086956521739,3.804878048780488,63.33836540316861,7.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0
