STATE,DATE,TAVG,TMIN,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
MN,2022-01-01,-22.746348314606745,-29.542222222222225,-15.943258426966292,0.2314065510597302,69.59732332857787,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0
MN,2022-01-02,-24.87090395480226,-31.164971751412427,-18.57683615819209,0.0604288499025341,70.87024136731468,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MN,2022-01-03,-18.548863636363635,-25.60338983050848,-11.459090909090907,0.0110902255639097,74.85809106296686,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MN,2022-01-04,-11.311016949152542,-16.312429378531075,-6.367977528089888,0.0601503759398496,82.34603295109285,14.0,1.0,0.0,0.0,0.0,4.0,5.0,1.0,0.0
MN,2022-01-05,-12.808426966292137,-18.41797752808989,-7.198876404494382,2.8980806142034545,79.5568430331476,10.0,2.0,0.0,0.0,0.0,2.0,14.0,9.0,1.0
MN,2022-01-06,-21.46079545454545,-26.246629213483143,-16.651136363636365,1.172007722007722,71.83430076771182,3.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
MN,2022-01-07,-24.65730337078652,-31.395505617977527,-17.919101123595507,0.025812619502868,71.66747075257273,5.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0
MN,2022-01-08,-16.711714285714287,-25.507428571428573,-7.883050847457627,0.2643410852713178,73.97705015625,8.0,0.0,0.0,0.0,0.0,0.0,12.0,4.0,0.0
MN,2022-01-09,-16.222191011235957,-23.252247191011232,-9.192134831460674,0.0204633204633204,66.75335731230645,0.0,0.0,0.0,0.0,0.0,1.0,7.0,2.0,0.0
MN,2022-01-10,-21.44466292134832,-26.485393258426964,-16.403932584269665,0.0088846880907372,63.2150229380661,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
MN,2022-01-11,-15.553089887640448,-22.742696629213484,-8.363483146067416,0.0088679245283018,65.3427876293074,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MN,2022-01-12,-5.924147727272728,-11.826136363636364,-0.0062146892655367,0.0137218045112781,78.21605614497626,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MN,2022-01-13,-4.586206896551724,-8.962285714285715,-0.148,0.123452157598499,86.0230870383025,18.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
MN,2022-01-14,-9.34943820224719,-14.574157303370786,-4.124719101123596,1.298854961832061,81.1131362985718,13.0,3.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0
