STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
MI,2015-01-01,-12.14207650273224,-8.726502732240437,-5.315217391304348,0.436624203821656,74.35413935980364,7.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0
MI,2015-01-02,-10.972826086956522,-6.811684782608695,-2.6338709677419354,0.5904907975460123,72.30327225239682,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MI,2015-01-03,-9.328260869565218,-5.308469945355191,-1.264673913043478,2.5314641744548285,87.16487771012245,23.0,1.0,0.0,2.0,0.0,16.0,5.0,0.0,0.0
MI,2015-01-04,-7.921857923497268,-4.290934065934066,-0.601086956521739,9.41,92.45139456988466,23.0,7.0,0.0,2.0,0.0,11.0,12.0,6.0,1.0
MI,2015-01-05,-18.008695652173913,-11.72961956521739,-5.4151351351351344,2.658490566037736,77.3990502623212,13.0,1.0,0.0,1.0,0.0,1.0,15.0,7.0,0.0
MI,2015-01-06,-17.850270270270272,-14.682065217391305,-11.550270270270271,1.6134969325153374,80.64471476636568,19.0,4.0,0.0,0.0,0.0,0.0,16.0,7.0,1.0
MI,2015-01-07,-17.746031746031747,-14.0125,-10.23968253968254,1.8440476190476192,75.00100612146143,16.0,4.0,0.0,0.0,0.0,0.0,17.0,10.0,1.0
MI,2015-01-08,-18.41648936170213,-15.177393617021275,-11.94285714285714,1.0795795795795795,78.23730017848025,17.0,4.0,0.0,0.0,0.0,0.0,16.0,5.0,0.0
MI,2015-01-09,-17.06236559139785,-13.494354838709675,-9.914973262032085,4.676524390243903,79.7239608084604,16.0,4.0,0.0,0.0,0.0,0.0,17.0,8.0,3.0
MI,2015-01-10,-18.31935483870968,-14.277150537634409,-10.23494623655914,0.99375,77.14434388117571,11.0,1.0,0.0,0.0,0.0,0.0,16.0,4.0,0.0
MI,2015-01-11,-15.177837837837838,-10.483783783783784,-5.788709677419355,0.3053627760252366,74.95533730930744,17.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
MI,2015-01-12,-11.833333333333334,-7.787037037037037,-3.726842105263158,2.0892638036809816,82.54736899603104,12.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,0.0
MI,2015-01-13,-21.13489583333333,-13.852083333333333,-6.569270833333333,0.1247813411078717,76.87975102360151,10.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
MI,2015-01-14,-21.70537634408602,-14.773641304347825,-7.855675675675675,0.0502994011976047,82.58705970232472,14.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
MI,2015-01-15,-14.20372340425532,-9.06781914893617,-3.928571428571429,0.0492625368731563,83.52917536280154,17.0,0.0,0.0,0.0,0.0,0.0,17.0,1.0,0.0
MI,2015-01-16,-11.531746031746032,-6.36031746031746,-1.1826315789473685,0.2561194029850746,75.47664168012612,11.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0
MI,2015-01-17,-12.032777777777778,-6.653611111111112,-1.314207650273224,0.0883076923076923,79.06362345268754,16.0,0.0,0.0,1.0,0.0,3.0,14.0,0.0,0.0
MI,2015-01-18,-5.187777777777778,-0.8600000000000001,3.4752747252747254,0.5887147335423197,85.8907604774372,16.0,0.0,0.0,2.0,0.0,5.0,4.0,0.0,0.0
MI,2015-01-19,-6.076502732240437,-2.82431693989071,0.4315217391304348,0.4615873015873016,82.00680970814206,7.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
