STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11
NC,2015-07-22,20.922564102564102,26.73435897435897,32.54615384615385,4.570696452036794,72.10988691356297,8.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0
NC,2015-07-23,21.03455497382199,25.79267015706806,30.531088082901555,2.8417597765363127,81.0412645017574,15.0,1.0,14.0,0.0,0.0,0.0,5.0,0.0
NC,2015-07-24,20.534358974358973,25.031025641025643,29.527692307692305,21.20449871465296,77.79343410075671,13.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0
NC,2015-07-25,18.27434554973822,24.121465968586385,29.971875,0.4549497847919655,68.916215340696,15.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0
NC,2015-07-26,18.365968586387435,24.698429319371726,31.030890052356018,0.5774709302325581,68.52544254718919,13.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2015-07-27,19.69025641025641,25.677179487179487,31.664102564102564,0.5212376933895921,73.67216132992854,7.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2015-07-28,20.50769230769231,26.055897435897435,31.601530612244897,1.8055478502080444,76.70945819540432,14.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0
NC,2015-07-29,20.810880829015545,26.41145833333333,32.01450777202073,3.195303867403315,75.80985405516664,17.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0
NC,2015-07-30,21.06134020618557,26.82164948453608,32.58195876288659,2.5388335704125176,74.35098615382628,14.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0
NC,2015-07-31,20.60785340314136,26.65130890052356,32.69476439790576,1.4950213371266003,66.0549127821243,8.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0
NC,2015-08-01,18.49736842105263,25.21342105263158,31.929473684210528,1.4691868758915836,62.37090265303637,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2015-08-02,18.07765957446809,25.225797872340426,32.384656084656086,0.2860088365243004,63.160170305608176,4.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2015-08-03,18.50515463917526,25.268134715025905,32.00725388601036,2.2385257301808066,71.17212099118623,3.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0
NC,2015-08-04,19.600518134715028,26.028497409326423,32.45647668393782,4.112396694214876,72.45627528269146,6.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
NC,2015-08-05,20.436315789473685,27.05368421052632,33.67486910994764,1.6440492476060191,67.77393665075665,10.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0
NC,2015-08-06,20.61851851851852,26.917195767195768,33.215873015873015,2.923392612859097,77.378515316408,17.0,1.0,21.0,0.0,0.0,0.0,4.0,0.0
NC,2015-08-07,20.216042780748666,24.858823529411765,29.50160427807487,14.32408575031526,88.03479413076234,16.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0
NC,2015-08-08,19.84120879120879,24.021978021978025,28.22826086956522,5.867574931880109,79.75728208917684,10.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2015-08-09,18.310160427807485,23.93235294117647,29.55454545454545,1.012320916905444,70.60669577736759,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2015-08-10,18.660526315789475,24.255526315789474,29.85052631578948,1.264073550212164,75.97094835123511,10.0,1.0,8.0,0.0,0.0,0.0,1.0,0.0
NC,2015-08-11,19.984736842105264,24.698421052631577,29.41210526315789,6.768449197860963,81.78062719667668,20.0,0.0,18.0,0.0,0.0,0.0,1.0,0.0
NC,2015-08-12,18.54578947368421,24.182105263157897,29.78743455497382,12.013188220230472,72.28164469465374,13.0,0.0,10.0,0.0,0.0,0.0,1.0,1.0
NC,2015-08-13,16.3479381443299,23.111082474226805,29.874226804123712,0.1929971988795518,68.60976464814188,6.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0
NC,2015-08-14,17.214438502673797,23.578342245989305,29.94840425531915,0.6838801711840228,69.47301139372183,11.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
NC,2015-08-15,17.188888888888886,23.6962962962963,30.203703703703702,2.447308781869688,70.87607665200802,11.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0
NC,2015-08-16,17.364021164021164,23.96825396825397,30.572486772486773,1.150429799426934,71.56155270718067,13.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2015-08-17,18.55854922279793,24.86510416666667,31.178756476683937,0.3892351274787535,71.21259560872566,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
NC,2015-08-18,20.04041450777202,25.023697916666663,30.001041666666666,2.9769830949284786,81.42316978642182,11.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2015-08-19,20.87395833333333,25.02617801047121,29.175,11.00214105793451,85.28172468137562,19.0,1.0,16.0,0.0,0.0,0.0,1.0,0.0
NC,2015-08-20,21.34293193717277,25.96832460732984,30.59371727748691,11.36567534076828,83.21290916019366,12.0,1.0,15.0,0.0,0.0,0.0,1.0,0.0
NC,2015-08-21,20.644791666666663,25.59973958333333,30.56062176165803,2.1378342245989304,77.62356506339894,11.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2015-08-22,18.8936170212766,24.38484042553192,29.873544973544977,2.362820512820513,70.42535994984416,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2015-08-23,18.14083769633508,23.739210526315787,29.33,3.153617021276596,71.75581430313395,13.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0
NC,2015-08-24,18.70680628272252,24.402380952380952,30.126455026455023,2.997661623108666,74.32523954628086,17.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
NC,2015-08-25,18.65357142857143,24.656632653061223,30.65969387755102,3.196112600536193,74.3891519927675,9.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0
NC,2015-08-26,18.046315789473685,23.607894736842105,29.16806282722513,4.222102425876011,74.54483281920687,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2015-08-27,17.587046632124352,22.65546875,27.730729166666663,3.654545454545455,73.81271534860622,3.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0
NC,2015-08-28,16.36578947368421,22.194708994709,28.00740740740741,1.8768688293370943,68.55565152705859,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2015-08-29,15.786772486772486,22.26322751322752,28.73968253968254,0.0082474226804123,68.92742928571444,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2015-08-30,16.618181818181817,22.433155080213904,28.27830687830688,0.29375,72.74125769846445,9.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
NC,2015-08-31,18.02872340425532,22.72620320855615,27.405820105820105,6.6625477707006375,83.94846786371416,17.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2015-09-01,18.783854166666668,24.104450261780105,29.410994764397905,9.223927178153446,77.55878126576077,20.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2015-09-02,19.09684210526316,25.431052631578947,31.77329842931937,0.3002724795640327,73.64760364120605,11.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0
NC,2015-09-03,19.27460317460317,25.59470899470899,31.910526315789475,5.466710526315789,74.60017985730497,14.0,1.0,6.0,0.0,0.0,0.0,1.0,0.0
NC,2015-09-04,19.07315789473684,25.481315789473683,31.889473684210525,1.6253793103448275,75.37645472830563,23.0,0.0,14.0,0.0,0.0,0.0,6.0,0.0
NC,2015-09-05,19.1218085106383,24.876063829787235,30.63862433862434,3.468487394957984,80.73858648942787,21.0,1.0,13.0,0.0,0.0,0.0,7.0,0.0
NC,2015-09-06,18.98617021276596,23.791755319148937,28.597340425531915,2.390589887640449,80.3920147513943,13.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0
NC,2015-09-07,19.01458333333333,23.886649214659688,28.7434554973822,3.382960893854748,81.85469256289788,11.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2015-09-08,19.2859375,24.288802083333334,29.291666666666668,2.4923398328690807,83.31948932689126,23.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2015-09-09,20.110880829015542,24.912953367875648,29.70515463917526,2.385442176870748,83.78699697059268,20.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0
NC,2015-09-10,20.778238341968912,25.334635416666668,29.878125,6.434892541087232,81.75937938697771,18.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0
NC,2015-09-11,19.416402116402114,24.39100529100529,29.365608465608467,5.954498714652956,81.7515408893685,21.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0
NC,2015-09-12,18.58387096774193,22.792473118279567,27.011229946524065,2.696532593619972,85.63274275501317,17.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0
NC,2015-09-13,13.15026455026455,18.710372340425533,24.284126984126985,1.626629680998613,68.54851254035151,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-09-14,8.713471502590673,16.269948186528495,23.82642487046632,0.0329078014184397,61.5986566619669,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2015-09-15,8.896335078534031,17.259424083769634,25.622513089005235,0.0015558698727015,64.82548842253547,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-09-16,10.375520833333333,18.353385416666665,26.33125,0.0039160839160839,70.50064833748296,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-09-17,12.723316062176163,19.58652849740933,26.449740932642488,0.0582621082621082,73.15340972763265,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-09-18,13.623529411764704,20.73288770053476,27.84224598930481,0.2933802816901408,74.51871874697291,14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2015-09-19,14.671122994652409,21.95427807486631,29.23743315508021,0.2270348837209302,72.78560960047942,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-09-20,15.235449735449736,22.563492063492063,29.8915343915344,0.0191616766467065,73.96099392912564,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-09-21,17.013684210526314,22.308157894736844,27.583246073298422,2.042857142857143,79.72113005233551,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2015-09-22,17.45820105820106,21.054255319148936,24.634042553191488,0.7991608391608391,82.97831492120936,12.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
NC,2015-09-23,17.109424083769635,21.11439790575916,25.109895833333336,0.7586206896551724,75.31542809087001,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2015-09-24,15.604761904761906,20.05873015873016,24.50631578947368,2.1069541029207235,74.71406640787893,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
NC,2015-09-25,16.04574468085106,19.34251336898396,22.654787234042555,22.888875,92.51989326328858,17.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2015-09-26,16.83989361702128,18.624468085106383,20.46,27.3001300390117,92.46941918112393,15.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
NC,2015-09-27,17.33979057591623,19.40916230366492,21.47853403141361,13.972703062583223,91.40357488985464,21.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0
NC,2015-09-28,18.72063492063492,21.226329787234043,23.71542553191489,9.956803170409511,91.068617280636,20.0,0.0,1.0,0.0,0.0,0.0,7.0,0.0
NC,2015-09-29,20.57712765957447,23.158776595744683,25.700526315789475,14.073924050632913,90.7852373614084,21.0,1.0,2.0,0.0,0.0,0.0,3.0,0.0
NC,2015-09-30,20.005851063829788,23.595989304812832,27.191978609625668,12.884303797468355,87.08694170247757,27.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0
NC,2015-10-01,16.441361256544504,20.60759162303665,24.789583333333336,14.115705521472393,90.59589595928732,18.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0
NC,2015-10-02,13.833678756476685,16.32068062827225,18.79947643979057,30.328242424242426,93.441474351019,14.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2015-10-03,13.151063829787237,16.07272727272727,18.986631016042782,51.86555142503098,91.172052052903,20.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0
NC,2015-10-04,14.66436170212766,17.70806451612903,20.70752688172043,20.323404255319147,89.44029768457739,14.0,0.0,1.0,0.0,0.0,0.0,4.0,3.0
NC,2015-10-05,14.227083333333333,17.27265625,20.318229166666665,13.105506883604503,87.7224842467887,12.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
NC,2015-10-06,11.889175257731958,16.778092783505155,21.66701030927835,6.014084507042254,77.04648942011715,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2015-10-07,10.987113402061857,17.64922680412371,24.31134020618557,0.0336927223719676,75.16340863910372,11.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
NC,2015-10-08,11.956476683937824,19.02279792746114,26.089119170984453,0.0125,77.97191317590587,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-10-09,13.194708994708996,19.66322751322751,26.13193717277487,0.0432065217391304,78.81959417742928,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2015-10-10,13.883597883597885,18.294708994708994,22.705820105820106,2.7973972602739723,88.4108857024338,18.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0
NC,2015-10-11,12.411518324607329,16.459473684210526,20.48894736842105,10.586482939632546,78.22484915770893,12.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2015-10-12,11.341450777202072,17.06217616580311,22.782901554404148,0.5004126547455295,80.41670756546684,20.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2015-10-13,12.4171875,18.27198952879581,24.140314136125657,2.4992156862745096,76.40885050763961,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-10-14,10.932460732984293,17.55366492146597,24.176041666666663,0.0324585635359116,68.98176774212502,14.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2015-10-15,7.938144329896907,15.557291666666666,23.16302083333333,0.0008344923504867,64.32727091631978,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-10-16,7.522222222222222,15.033597883597883,22.56439790575916,0.0017045454545454,71.12491649461519,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2015-10-17,4.8978947368421055,12.745263157894737,20.59263157894737,0.0165217391304347,59.981176078558015,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2015-10-18,1.7610526315789474,9.34047619047619,16.91058201058201,0.0007183908045977,53.27451814556167,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-10-19,0.0698412698412698,7.68377659574468,15.288297872340424,0.0,61.48806564027718,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-10-20,0.5863874345549738,9.511052631578949,18.42684210526316,0.0,64.39297707292548,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2015-10-21,2.739583333333333,12.52041884816754,22.29581151832461,0.0011188811188811,68.32374907168493,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-10-22,5.1652849740932645,14.880569948186528,24.58820512820513,0.0029702970297029,71.25494083919263,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-10-23,7.1953125,16.53246073298429,25.854973821989528,0.001453488372093,73.36813191922423,12.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2015-10-24,8.975,16.38351063829787,23.804232804232804,0.0013196480938416,77.55705302010243,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2015-10-25,10.706878306878306,16.54281914893617,22.378191489361704,0.0313521545319465,81.78575203091432,10.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0
NC,2015-10-26,11.124736842105262,15.875263157894738,20.64869109947644,0.6586350974930362,73.73125360151681,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-10-27,9.763157894736842,12.812894736842104,15.862631578947369,5.549019607843137,87.68004280272493,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-10-28,12.513989637305698,15.990625,19.457291666666663,24.70732323232324,93.5910943477871,18.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0
NC,2015-10-29,13.531282051282052,17.805641025641027,22.08,8.487832699619771,83.71694011423408,22.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2015-10-30,7.931746031746031,14.392328042328042,20.85291005291005,0.2811452513966481,68.99243338607354,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-10-31,5.4923913043478265,12.072554347826086,18.69027027027027,0.0144736842105263,76.52134118883913,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-11-01,8.40752688172043,13.45108108108108,18.53945945945946,1.934383561643836,88.10142214302776,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-11-02,13.904761904761903,16.38783068783069,18.862105263157897,24.344753476611885,96.62930440267762,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-11-03,14.550785340314135,16.432460732984293,18.31413612565445,30.243137254901963,95.30810717793617,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-11-04,14.205699481865286,16.77461139896373,19.34352331606218,4.426801517067004,90.6702350040128,22.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2015-11-05,15.148167539267016,18.3041884816754,21.460209424083768,2.0277266754270697,91.39184325722944,37.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0
NC,2015-11-06,16.483333333333334,19.78645833333333,23.089583333333334,0.7979508196721312,90.44985975470512,21.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-11-07,15.784656084656085,19.61984126984127,23.448421052631577,4.303867403314917,90.79676229384918,24.0,3.0,1.0,0.0,0.0,0.0,2.0,0.0
NC,2015-11-08,9.593717277486911,14.032894736842104,18.45947368421053,7.823790322580645,65.6403318264563,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2015-11-09,8.296335078534032,11.423684210526316,14.533684210526316,13.265324675324674,86.21048147307262,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-11-10,9.35979381443299,13.6340206185567,17.90824742268041,30.19227985524729,88.55887294336443,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2015-11-11,6.119895287958116,13.112303664921464,20.104712041884817,1.5666666666666669,70.57179181106629,11.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2015-11-12,6.141666666666667,13.968229166666667,21.79479166666667,0.0307277628032345,78.56496058703912,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-11-13,6.556842105263158,13.673421052631578,20.79,0.059481582537517,53.50227667146089,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-11-14,1.6255319148936171,8.874734042553191,16.123936170212765,0.0011461318051575,43.94853865900925,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2015-11-15,-0.7671957671957672,7.565775401069518,15.919251336898396,0.0027377521613832,60.148474340457376,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2015-11-16,0.231937172774869,8.777486910994764,17.325520833333332,0.0018105849582172,63.95978374295206,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2015-11-17,2.9025773195876288,10.62757731958763,18.352577319587628,0.0015193370165745,66.39802940827076,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-11-18,8.22061855670103,13.779896907216497,19.33917525773196,2.884245660881175,78.41907432227323,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-11-19,12.187692307692307,16.402564102564103,20.617435897435897,32.51640530759951,89.2437972919734,33.0,4.0,7.0,0.0,0.0,0.0,1.0,0.0
NC,2015-11-20,6.612041884816755,12.961256544502618,19.31047120418848,18.840726329442283,64.68549865764119,9.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2015-11-21,1.6222222222222222,8.87037037037037,16.11851851851852,0.1413642960812772,64.80276972742884,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2015-11-22,1.3963541666666668,7.284816753926702,13.157068062827223,4.0900136798905615,78.57001069486837,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-11-23,-2.263917525773196,3.391927083333333,9.059375,3.152867132867133,59.35543511560263,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
NC,2015-11-24,-3.115544041450777,3.8888601036269432,10.893264248704664,0.0139007092198581,63.61921732478176,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
NC,2015-11-25,-1.6642105263157894,6.142105263157895,13.94842105263158,0.003935860058309,68.36150670274665,5.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0
NC,2015-11-26,1.986021505376344,9.43225806451613,16.878494623655914,0.0104229607250755,73.60288394824293,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2015-11-27,6.026455026455026,12.992592592592592,19.95873015873016,0.0076923076923076,81.40660260509401,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-11-28,6.640540540540541,13.56081081081081,20.481081081081083,0.0023006134969325,82.5222681579559,11.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2015-11-29,8.170370370370371,14.423809523809524,20.67724867724868,0.5371428571428571,81.83375713686482,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-11-30,9.144148936170213,13.25744680851064,17.36137566137566,17.02474358974359,93.86558062125708,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-12-01,8.384656084656084,10.77142857142857,13.158201058201058,9.61253164556962,96.0484142768986,36.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-12-02,9.437234042553191,12.558510638297872,15.679787234042552,17.953576072821846,96.29451884823249,36.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2015-12-03,4.228125,9.796315789473685,15.308421052631578,2.7273427471116816,65.57716465275658,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-12-04,-0.253968253968254,5.574867724867725,11.403703703703703,0.0201657458563535,65.4433926199301,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2015-12-05,-0.8935828877005347,6.154545454545455,13.202673796791444,0.0124469589816124,72.05244021208435,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2015-12-06,0.1148936170212765,7.405851063829787,14.6968085106383,0.0219373219373219,77.25571831994216,14.0,3.0,0.0,0.0,0.0,1.0,3.0,0.0
NC,2015-12-07,2.2542105263157897,8.443684210526316,14.633157894736843,1.1034106412005455,83.82018596253059,20.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0
NC,2015-12-08,1.9364583333333327,8.143489583333333,14.37098445595855,7.189790575916231,83.1861537256071,24.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0
NC,2015-12-09,1.461256544502618,8.686649214659687,15.912041884816754,0.0910468319559228,83.13547631892605,34.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0
NC,2015-12-10,3.9713541666666665,10.955989583333334,17.940625,0.3024590163934426,77.69925134536858,18.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2015-12-11,6.404188481675393,13.237368421052633,20.05736842105264,0.0778571428571428,78.93107779680847,21.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2015-12-12,8.632978723404255,15.33058510638298,22.028191489361703,0.0134306569343065,86.08143836739723,32.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2015-12-13,8.884126984126983,15.64074074074074,22.407894736842103,0.0312130177514792,85.86303936925509,36.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2015-12-14,11.05157894736842,16.33763157894737,21.621354166666663,1.7229619565217391,90.19451938322312,18.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-12-15,8.98082901554404,15.312176165803107,21.643523316062176,4.179314720812182,73.38032628993606,12.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0
NC,2015-12-16,5.174093264248705,12.764248704663212,20.358247422680414,0.0889196675900277,79.25959212364106,11.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
NC,2015-12-17,7.714358974358974,13.079123711340204,18.412886597938144,7.16828947368421,92.20856373210312,20.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2015-12-18,5.4404145077720205,10.715364583333333,15.99375,13.863225806451611,82.06131039849403,20.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2015-12-19,-2.408994708994709,4.141798941798942,10.692592592592591,0.6545985401459854,50.58380268966793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-12-20,-3.204166666666667,3.744764397905759,10.681151832460731,0.0196671709531013,60.958205755615445,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
NC,2015-12-21,0.4786458333333334,7.05078125,13.622916666666669,0.4403587443946188,76.27089292349395,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2015-12-22,7.761979166666666,12.026302083333334,16.283937823834197,12.116266666666668,93.11251294678416,27.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-12-23,13.223157894736843,16.137894736842103,19.054450261780104,20.75235531628533,96.57349111699246,29.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0
NC,2015-12-24,16.187830687830687,18.882275132275133,21.58894736842105,32.19653259361997,91.62303688183152,25.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0
NC,2015-12-25,17.149197860962566,19.79117647058824,22.433155080213904,9.93090909090909,90.3948954878909,25.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0
NC,2015-12-26,15.36470588235294,18.9572192513369,22.549732620320857,4.938719512195123,92.60422355346752,28.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2015-12-27,15.562962962962963,19.30899470899471,23.055026455026454,0.9902140672782876,90.12254423078674,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2015-12-28,13.801041666666668,17.96570680628272,22.105208333333334,2.154239766081872,94.01951211095732,27.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0
NC,2015-12-29,11.56340206185567,16.567875647668394,21.53264248704664,22.07159383033419,90.56375725331274,27.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2015-12-30,13.221875,17.126302083333332,21.030729166666667,4.561002785515321,95.17958256138976,31.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0
NC,2015-12-31,12.268947368421053,15.468684210526316,18.66842105263158,25.00619235836628,94.41068980091966,31.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0
