STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT10,WT11
SD,2015-07-14,16.33,23.978571428571428,31.627142857142857,0.3126984126984127,66.05973785576867,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-07-15,17.528057553956835,23.80755395683453,30.08705035971224,3.5735735735735736,74.68133753459385,4.0,0.0,13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
SD,2015-07-16,17.115,23.22571428571429,29.336428571428574,3.1742774566473986,74.09819981128705,6.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2015-07-17,15.679285714285712,22.555714285714288,29.432142857142857,2.041087613293052,69.02614980428618,3.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0
SD,2015-07-18,14.225714285714284,21.295,28.36428571428572,4.122287390029325,67.73257634049975,1.0,0.0,10.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0
SD,2015-07-19,13.169285714285715,21.03071428571429,28.89214285714285,0.1292207792207792,61.653902276086825,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-07-20,14.345714285714289,21.83642857142857,29.32714285714286,2.1283707865168537,62.47264302132877,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SD,2015-07-21,13.008571428571427,20.20357142857143,27.39857142857143,0.232063492063492,67.05260684481381,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-07-22,15.22714285714286,22.2025,29.177857142857142,1.872485207100592,69.62691529490618,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-07-23,16.780714285714286,24.28607142857143,31.79142857142857,0.9621019108280252,67.30498937271649,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-07-24,16.95,24.78607142857143,32.62214285714286,2.046808510638298,66.61692421996675,2.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0
SD,2015-07-25,16.856521739130432,24.07536231884058,31.29420289855073,3.954954954954955,70.65015547118536,6.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-07-26,15.847826086956522,23.694202898550724,31.54057971014493,13.79405684754522,74.20596389196993,9.0,1.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2015-07-27,16.717391304347824,24.36485507246377,32.01231884057971,3.629793510324484,73.0519503712367,13.0,1.0,17.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
SD,2015-07-28,14.621014492753623,21.90942028985508,29.219424460431654,16.986342592592592,68.8850821942786,6.0,0.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
SD,2015-07-29,11.865942028985508,19.48550724637681,27.10507246376812,0.0548076923076923,53.68946036169635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-07-30,12.393525179856116,20.957913669064748,29.522302158273384,0.074757281553398,56.18674145544497,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-07-31,13.310071942446042,22.152877697841728,31.000714285714288,0.0,58.70977874313261,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-08-01,15.27769784172662,23.5089928057554,31.74028776978417,0.3939297124600638,61.988943890583634,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-08-02,15.55942028985507,23.17608695652174,30.792753623188403,0.4224025974025974,62.11368032038775,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-08-03,12.982608695652171,20.871739130434783,28.76086956521739,0.1693548387096774,65.96250648368338,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-08-04,14.297101449275363,21.296014492753624,28.29492753623188,2.4810725552050474,70.67599685709041,3.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
SD,2015-08-05,14.82463768115942,22.0072463768116,29.189855072463768,0.871656050955414,73.20320568716475,4.0,0.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2015-08-06,16.002898550724638,22.4481884057971,28.893478260869568,6.126913580246914,75.58948846383947,12.0,1.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-08-07,14.536956521739132,21.830797101449274,29.12463768115942,5.70412087912088,68.20767109350365,6.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SD,2015-08-08,16.23985507246377,22.9,29.58759124087592,2.308358208955224,70.65713714306077,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-08-09,15.4431654676259,21.656474820143885,27.86978417266187,7.0980169971671385,81.68205331652983,14.0,1.0,16.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0
SD,2015-08-10,13.468345323741008,20.695683453237407,27.923021582733814,5.769459459459459,75.25719786919109,6.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SD,2015-08-11,14.496428571428572,22.018214285714286,29.540000000000003,0.0373333333333333,69.15308022778707,3.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-08-12,16.742857142857144,24.722142857142856,32.70142857142857,0.1085808580858085,66.14820752074326,1.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2015-08-13,18.94892086330936,25.948201438848923,32.94748201438849,0.75625,68.04592834171044,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-08-14,17.814388489208632,25.27158273381295,32.728776978417265,0.4773584905660378,70.39692387874874,6.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-08-15,19.58428571428572,27.233214285714286,34.88214285714286,0.1437710437710437,64.98943783197102,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-08-16,16.07410071942446,23.44352517985612,30.81294964028777,2.817901234567901,67.94996891340563,2.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-08-17,12.161428571428573,17.069642857142856,21.977857142857143,9.294179894179894,80.42833886039938,6.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2015-08-18,11.12158273381295,14.89460431654676,18.667625899280576,21.34987775061125,89.18854359259305,13.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-08-19,9.429285714285712,14.09820143884892,18.783453237410072,23.638038277511964,74.86321719687022,2.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
SD,2015-08-20,8.83065693430657,16.853649635036493,24.84565217391304,0.1796825396825397,65.621903488594,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-08-21,12.06043165467626,20.41043165467626,28.760431654676257,0.0217821782178217,67.52183084241851,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-08-22,12.010714285714286,19.42214285714285,26.833571428571428,0.1119047619047619,71.18413544700994,2.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
SD,2015-08-23,7.563571428571429,14.98857142857143,22.41357142857143,0.6070512820512821,59.4687191743971,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
SD,2015-08-24,6.274285714285714,14.678214285714285,23.082142857142856,0.0132890365448504,62.707971197714656,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-08-25,7.943884892086332,16.567625899280575,25.19136690647482,0.001639344262295,66.48840175039696,7.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
SD,2015-08-26,10.76159420289855,18.98659420289855,27.25539568345324,0.545016077170418,72.43086750866077,3.0,0.0,9.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
SD,2015-08-27,14.124460431654676,20.727338129496403,27.32928571428572,4.2088772845953,80.91345518812051,7.0,0.0,13.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0
SD,2015-08-28,14.909352517985612,20.970503597122303,27.031654676258995,11.00509383378016,80.83383588781243,12.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
SD,2015-08-29,14.077697841726618,21.6773381294964,29.276978417266186,0.121103896103896,74.03697129340948,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
SD,2015-08-30,16.04748201438849,24.02014388489209,31.992805755395683,0.0414715719063545,66.36036003597438,6.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
SD,2015-08-31,16.61449275362319,23.343840579710143,30.04460431654676,0.2229773462783171,68.64625835568094,7.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
SD,2015-09-01,14.847857142857142,22.197857142857146,29.54785714285714,0.1503205128205128,76.08125012483488,12.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
SD,2015-09-02,15.395,23.762857142857143,32.130714285714284,0.5518072289156626,70.3097877473508,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-09-03,17.39857142857143,25.702857142857145,34.00714285714286,0.091,65.25845565367375,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-09-04,18.466906474820146,25.66978417266187,32.8726618705036,0.9151515151515152,69.22244974000925,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-09-05,18.5,24.49892857142857,30.497857142857143,0.7778125,76.66818048133501,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-09-06,14.95179856115108,21.269784172661872,27.58776978417266,0.6035714285714285,72.0872183041484,6.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-09-07,10.173571428571428,18.013571428571428,25.853571428571428,0.5396166134185304,68.47482456553992,5.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-09-08,9.80857142857143,17.365714285714283,24.92285714285714,4.21267217630854,66.19358621858952,4.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SD,2015-09-09,9.905,17.66035714285714,25.415714285714284,0.1654485049833887,62.184475423454536,1.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
SD,2015-09-10,9.529285714285711,16.9375,24.345714285714287,1.1285276073619632,68.94394872383602,3.0,1.0,3.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0
SD,2015-09-11,5.178571428571429,13.337857142857144,21.49714285714285,0.1842271293375394,70.25181822151151,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-09-12,6.019148936170213,14.652836879432623,23.28652482269504,0.0043478260869565,65.09779270433602,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-09-13,9.265248226950357,18.790070921985816,28.31489361702128,0.0,60.01015831562151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-09-14,11.748936170212763,21.148581560283688,30.54822695035461,0.0098684210526315,63.9909582422966,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
SD,2015-09-15,14.062411347517733,22.582978723404253,31.10354609929078,0.0518272425249169,63.484131298114825,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
SD,2015-09-16,13.06714285714286,21.56357142857143,30.06,0.1970967741935484,62.71788912060713,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-09-17,11.735971223021584,19.03489208633093,26.33381294964029,0.7537735849056604,65.54348353341138,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SD,2015-09-18,7.256428571428572,13.53,19.803571428571427,2.1635542168674697,76.24515616959063,9.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-09-19,4.503597122302159,12.026618705035972,19.549640287769783,3.869210526315789,70.62924654716238,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2015-09-20,6.985714285714286,15.94857142857143,24.91142857142857,0.0337704918032786,58.44965161882643,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
SD,2015-09-21,10.131428571428572,19.511785714285715,28.89214285714285,0.0098684210526315,57.92300959933155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2015-09-22,9.854676258992804,18.373021582733813,26.891366906474826,0.1903654485049833,66.73222390141265,8.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
