STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
WI,2015-01-01,-17.831937172774868,-12.312303664921467,-6.760416666666667,0.307361963190184,73.06579214210356,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
WI,2015-01-02,-15.269312169312167,-9.19179894179894,-3.1142857142857143,0.1126582278481012,69.98092383385388,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
WI,2015-01-03,-11.917460317460318,-6.803703703703704,-1.68994708994709,1.6424920127795528,85.08423042150706,29.0,6.0,0.0,1.0,0.0,4.0,12.0,0.0,0.0
WI,2015-01-04,-13.900537634408602,-7.64247311827957,-1.3844086021505375,3.006148867313916,80.16151180681914,20.0,0.0,0.0,0.0,0.0,4.0,11.0,6.0,0.0
WI,2015-01-05,-25.16806282722513,-18.43218085106383,-11.72659574468085,0.3819078947368421,67.56294799127862,5.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
WI,2015-01-06,-24.467015706806283,-20.29607329842932,-16.125130890052358,1.1046728971962616,74.52250845803877,5.0,0.0,0.0,0.0,0.0,1.0,13.0,4.0,0.0
WI,2015-01-07,-22.819791666666664,-18.35677083333333,-13.89375,0.0944615384615384,63.04995681106703,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
WI,2015-01-08,-23.17777777777778,-19.86428571428572,-16.551578947368423,0.5303125,72.98380193851565,10.0,1.0,0.0,0.0,0.0,1.0,14.0,5.0,0.0
WI,2015-01-09,-21.04074074074074,-17.035372340425532,-13.005291005291005,2.9727272727272727,67.74829005356679,0.0,0.0,0.0,0.0,0.0,1.0,17.0,6.0,0.0
WI,2015-01-10,-22.284324324324327,-17.946756756756756,-13.552941176470588,0.0163461538461538,71.95899670735511,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
WI,2015-01-11,-19.67540106951872,-13.639304812834226,-7.577659574468084,0.0270967741935483,72.61118923286371,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
WI,2015-01-12,-18.949468085106385,-12.818716577540108,-6.657978723404256,0.0959119496855346,71.79061992375054,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
WI,2015-01-13,-23.00846560846561,-16.43218085106383,-9.822340425531916,0.0725552050473186,74.13132914821577,8.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0
WI,2015-01-14,-21.004864864864864,-14.335405405405409,-7.665945945945946,0.1836990595611285,82.76924034149998,11.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,0.0
WI,2015-01-15,-11.766310160427809,-7.950802139037433,-4.122340425531915,0.0432601880877743,81.21635845651922,12.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,0.0
WI,2015-01-16,-8.377777777777778,-3.9545212765957447,0.4776595744680851,0.0084639498432601,75.23779557902652,6.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
WI,2015-01-17,-6.733333333333333,-3.013440860215054,0.7064516129032259,0.012540192926045,82.07899515811444,21.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0
WI,2015-01-18,-2.282795698924731,0.6341397849462365,3.5497326203208552,0.0493548387096774,78.08561567980459,5.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
WI,2015-01-19,-5.49945945945946,-1.5324324324324323,2.4345945945945946,0.1257234726688103,80.9079850073251,14.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
WI,2015-01-20,-5.059782608695652,-2.93224043715847,-0.7950819672131147,0.7305993690851735,88.46496910818632,19.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,0.0
WI,2015-01-21,-4.827322404371585,-3.295901639344262,-1.7644808743169398,0.5977419354838709,87.75818340382179,16.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0
WI,2015-01-22,-5.674468085106383,-3.731648936170212,-1.7888297872340426,0.0571428571428571,81.33434759368029,11.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
WI,2015-01-23,-5.137433155080214,-2.4991978609625667,0.1390374331550802,0.0254716981132075,81.46466467147349,1.0,0.0,0.0,2.0,0.0,3.0,7.0,0.0,0.0
WI,2015-01-24,-3.742162162162162,-0.9481081081081082,1.841935483870968,0.0960655737704918,85.3547788027947,22.0,1.0,0.0,2.0,0.0,3.0,3.0,0.0,0.0
WI,2015-01-25,-7.5370165745856355,-2.7077348066298343,2.125683060109289,0.0792079207920792,78.04731319875894,7.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0
WI,2015-01-26,-11.693010752688172,-7.624594594594594,-3.5891891891891894,0.6451298701298701,82.79853596827066,16.0,2.0,0.0,1.0,0.0,8.0,9.0,0.0,0.0
WI,2015-01-27,-8.288829787234043,-5.653191489361702,-2.992592592592593,1.794968553459119,86.024099013178,23.0,0.0,0.0,3.0,0.0,6.0,10.0,0.0,0.0
