STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT10,WT11
IA,2015-05-05,12.722857142857142,17.18741007194245,21.67214285714285,12.698511904761904,82.16511110067694,28.0,11.0,12.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
IA,2015-05-06,13.49225352112676,17.944366197183097,22.39647887323944,2.189783281733746,75.77090741207722,38.0,9.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
IA,2015-05-07,15.24927536231884,20.059057971014493,24.868840579710145,7.119314641744549,71.97798315682381,10.0,0.0,24.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
IA,2015-05-08,12.485915492957746,18.0306338028169,23.57535211267605,4.023404255319149,79.27197191578864,14.0,1.0,12.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0
IA,2015-05-09,8.67536231884058,13.962681159420288,19.25,0.3074829931972789,73.23376398351996,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
IA,2015-05-10,10.125,15.572857142857142,21.020714285714288,1.4328990228013028,80.86900462098336,21.0,0.0,24.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
IA,2015-05-11,7.655244755244755,13.206643356643356,18.75804195804196,7.350148367952523,81.00059470218551,13.0,0.0,18.0,0.0,4.0,0.0,2.0,0.0,0.0,3.0
IA,2015-05-12,4.661870503597123,8.759191176470589,12.94014598540146,0.1331147540983606,61.92789924324325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
IA,2015-05-13,4.894326241134752,11.786785714285717,18.70357142857143,0.0099009900990099,53.14619380278491,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2015-05-14,8.151748251748252,14.126223776223776,20.1006993006993,7.008049535603715,75.99505123051264,20.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
IA,2015-05-15,10.940845070422537,14.53274647887324,18.124647887323945,10.18,86.99481383824578,36.0,11.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
IA,2015-05-16,14.210144927536232,18.852898550724635,23.495652173913044,3.209032258064516,82.28115401989008,22.0,1.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
