STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
SD,2014-01-01,-18.485616438356164,-14.454109589041098,-10.422602739726027,1.443014705882353,82.10605481871013,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
SD,2014-01-02,-19.948630136986303,-15.056506849315069,-10.164383561643836,0.2820895522388059,82.61240072094746,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
SD,2014-01-03,-16.2,-8.010958904109588,0.1780821917808219,0.1289473684210526,79.47836212904481,7.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
SD,2014-01-04,-15.206164383561644,-7.003767123287671,1.1986301369863013,0.23796992481203,78.43968557903025,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
SD,2014-01-05,-24.14344827586207,-18.589655172413792,-13.041780821917808,0.1214814814814814,71.89617494148105,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0
SD,2014-01-06,-26.829931972789115,-21.57157534246576,-16.30068493150685,0.0264150943396226,66.50857374824022,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
SD,2014-01-07,-20.954109589041096,-15.088013698630135,-9.221917808219178,0.0757575757575757,72.08477677211006,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2014-01-08,-15.65578231292517,-11.293537414965988,-6.931292517006803,0.1171641791044776,82.45617803086107,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-01-09,-12.483673469387757,-7.01360544217687,-1.5435374149659864,0.0151515151515151,79.58510044157093,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2014-01-10,-8.00408163265306,-2.825170068027211,2.3537414965986394,0.0486590038314176,80.12547999513947,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-01-11,-6.138095238095238,-1.1027397260273972,3.9328767123287673,0.0329501915708812,78.3781986031622,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-01-12,-3.723287671232877,1.167808219178082,6.066666666666666,0.0335907335907335,72.54654871089593,1.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
SD,2014-01-13,-6.210204081632653,-0.3649659863945578,5.480272108843538,0.1977099236641221,78.33717678244118,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SD,2014-01-14,-7.248979591836734,-1.9465986394557824,3.3557823129251703,0.4226415094339623,75.17615482150366,3.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
SD,2014-01-15,-10.51904761904762,-3.809183673469388,2.900680272108844,0.2566539923954372,75.56577318395988,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
SD,2014-01-16,-9.1,-2.4106164383561643,4.278767123287672,0.2856589147286821,68.7510433027673,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0
SD,2014-01-17,-12.304794520547944,-5.23527397260274,1.834246575342466,0.2557692307692307,70.87147499767967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-01-18,-7.463698630136987,-1.5647260273972603,4.3342465753424655,0.1197674418604651,72.15377827660278,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
SD,2014-01-19,-3.775862068965517,1.5275862068965518,6.8310344827586205,0.0299212598425196,65.45862106522685,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-01-20,-10.119178082191782,-2.2613013698630136,5.596575342465753,0.1039370078740157,74.61899323026107,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0
SD,2014-01-21,-17.838620689655173,-8.582758620689654,0.673103448275862,0.3896153846153846,72.63837479859188,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-01-22,-18.014383561643836,-10.105479452054794,-2.1965753424657533,0.2469465648854961,76.07660410076825,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
SD,2014-01-23,-23.057534246575344,-14.369520547945204,-5.681506849315069,0.0577946768060836,70.99888904775241,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2014-01-24,-13.465068493150683,-4.496232876712329,4.472602739726027,0.0599221789883268,63.93410717358092,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-01-25,-4.917808219178082,1.3654109589041097,7.648630136986302,0.2290076335877862,74.84156291529622,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
SD,2014-01-26,-12.090344827586206,-2.941034482758621,6.208275862068966,0.42265625,71.48435200938403,2.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0
SD,2014-01-27,-21.74689655172413,-13.96875,-6.178472222222222,0.4435114503816794,68.06095292708515,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
SD,2014-01-28,-22.02739726027397,-16.48184931506849,-10.936301369863012,0.015057915057915,69.49850792635512,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2014-01-29,-17.751369863013696,-8.90513698630137,-0.0589041095890411,0.11328125,61.24901243674092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-01-30,-15.172602739726026,-6.461301369863014,2.25,1.3855018587360597,76.04369848787474,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
SD,2014-01-31,-18.975342465753425,-12.034931506849317,-5.094520547945205,0.1455598455598455,78.78919173727441,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-02-01,-17.906164383561645,-11.767123287671232,-5.601360544217687,0.0245136186770428,74.79379582445078,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
SD,2014-02-02,-20.134693877551022,-13.169047619047618,-6.203401360544217,0.0201550387596899,72.43249027248,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2014-02-03,-18.058503401360543,-11.558503401360545,-5.058503401360545,0.1484496124031007,78.49800778320521,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
SD,2014-02-04,-19.566666666666663,-15.035034013605443,-10.503401360544215,0.7560150375939849,78.54414637603298,7.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
SD,2014-02-05,-23.90758620689655,-19.77896551724137,-15.650344827586208,0.4354477611940298,75.60463163384259,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0
SD,2014-02-06,-26.002721088435376,-21.0343537414966,-16.06598639455782,0.0347169811320754,74.18875218522545,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
SD,2014-02-07,-25.989115646258504,-19.00680272108844,-12.024489795918369,0.0285171102661596,73.06211317118179,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-02-08,-21.933333333333334,-15.512244897959183,-9.091156462585037,0.2842307692307692,81.34641737081448,5.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2014-02-09,-22.08843537414966,-16.59659863945578,-11.104761904761906,0.3551330798479087,79.44661360917057,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2014-02-10,-24.73537414965986,-18.23095238095238,-11.726530612244895,0.1095419847328244,79.73705777564241,5.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
SD,2014-02-11,-20.12857142857143,-12.1656462585034,-4.202721088435374,0.1241379310344827,79.22898308348475,7.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
SD,2014-02-12,-15.51232876712329,-7.261986301369863,0.9360544217687076,0.7407407407407407,81.22254642331885,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-02-13,-11.18013698630137,-3.2510273972602737,4.684353741496599,0.1661596958174905,72.68828254583441,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-02-14,-11.536301369863011,-6.14554794520548,-0.7547945205479453,1.0992565055762082,76.23626022296028,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2014-02-15,-10.34081632653061,-4.065646258503401,2.2095238095238097,0.138403041825095,75.28348671268637,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2014-02-16,-10.931506849315069,-3.276027397260274,4.379452054794521,0.1305343511450381,82.02070756694033,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-02-17,-6.820408163265307,-0.1418367346938775,6.536734693877551,1.407246376811594,71.1160515468603,7.0,0.0,0.0,4.0,0.0,3.0,1.0,0.0,0.0
SD,2014-02-18,-3.991780821917808,1.673972602739726,7.339726027397259,0.0458333333333333,66.0715549767607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-02-19,-5.314383561643836,1.9071917808219176,9.128767123287671,0.0130268199233716,71.33321461669318,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2014-02-20,-6.417687074829932,0.0574829931972789,6.532653061224489,0.1239543726235741,70.71069483216722,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
SD,2014-02-21,-9.90952380952381,-4.306802721088435,1.2959183673469388,0.0988593155893536,70.96339861749256,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
SD,2014-02-22,-11.689795918367349,-6.572789115646259,-1.45578231292517,0.2236641221374045,71.79708303781068,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2014-02-23,-13.970748299319729,-9.4843537414966,-4.99795918367347,0.2034351145038168,72.20646155154046,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2014-02-24,-16.69455782312925,-11.928571428571429,-7.162585034013606,0.8782771535580525,78.85990450178332,7.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
SD,2014-02-25,-22.68979591836735,-16.628231292517007,-10.566666666666666,1.5072992700729928,77.40634974333376,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2014-02-26,-22.75608108108108,-14.273986486486487,-5.7918918918918925,0.0406130268199233,69.52921949403132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-02-27,-21.54189189189189,-12.686486486486483,-3.831081081081081,0.0287878787878787,69.52703169428241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-02-28,-18.84557823129252,-12.407876712328768,-5.96986301369863,0.3769811320754717,75.74408787233948,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
SD,2014-03-01,-23.13108108108108,-17.42195945945946,-11.71283783783784,1.8841509433962265,75.40450805209927,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
SD,2014-03-02,-27.785616438356165,-22.11164383561644,-16.437671232876713,1.19811320754717,71.09017044986113,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2014-03-03,-23.03918918918919,-16.4847972972973,-9.930405405405406,0.0216417910447761,71.93553956058214,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
SD,2014-03-04,-16.791156462585036,-11.478231292517007,-6.165306122448979,0.5026515151515151,79.9149253087212,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
SD,2014-03-05,-12.829251700680272,-7.468707482993198,-2.108163265306122,1.6277777777777778,84.35817507405737,12.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
SD,2014-03-06,-7.595205479452056,-1.2359589041095889,5.171428571428572,0.0224334600760456,79.37198320737845,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-03-07,-7.063513513513514,-0.6466216216216216,5.77027027027027,0.2399253731343283,83.15138177821547,13.0,0.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0
SD,2014-03-08,-9.02972972972973,-2.98277027027027,3.064189189189189,0.0182879377431906,77.99040872127806,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-03-09,-3.1340136054421768,4.431632653061225,11.997278911564626,0.0,62.80583791766358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-03-10,1.0804054054054055,8.34222972972973,15.604054054054057,0.0961389961389961,64.48439414432501,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
SD,2014-03-11,-1.1344594594594597,4.74222972972973,10.61891891891892,2.854092526690392,83.97580268644974,9.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
SD,2014-03-12,-3.6283783783783785,2.110810810810811,7.85,0.3084558823529412,74.54652408189261,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-03-13,-1.9931972789115648,5.532653061224489,13.058503401360545,0.016412213740458,61.72342341538132,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-03-14,-1.6844594594594595,6.244256756756757,14.172972972972971,0.0031007751937984,62.16576305523401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-03-15,-4.677551020408163,1.4616438356164383,7.602739726027397,0.5614503816793893,77.56047074114359,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-03-16,-9.491156462585034,-2.085616438356164,5.304794520547945,0.3833962264150943,76.13627739442202,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-03-17,-4.262585034013606,3.3540816326530614,10.997972972972974,0.1441860465116279,59.40464811585071,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
SD,2014-03-18,-2.392517006802721,3.627551020408163,9.647619047619049,2.614391143911439,82.97789404483848,12.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
SD,2014-03-19,-4.68843537414966,0.3113013698630137,5.286301369863013,1.5062271062271062,77.2838131973521,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-03-20,-4.399324324324325,3.4739864864864862,11.347297297297295,0.1118320610687022,64.7447455006229,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
SD,2014-03-21,-5.387755102040816,2.15,9.69391891891892,0.3541353383458647,73.21647400766312,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2014-03-22,-11.389864864864863,-5.982876712328767,-0.5486301369863014,0.4106463878326996,71.9091018975352,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
SD,2014-03-23,-12.747297297297298,-6.850337837837838,-0.9533783783783784,0.1773584905660377,69.83322472952979,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-03-24,-9.82972972972973,-4.48445945945946,0.8608108108108109,0.2317343173431734,74.58182663789782,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SD,2014-03-25,-12.144594594594595,-5.088513513513513,1.967567567567568,0.0552631578947368,64.5128486982697,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
SD,2014-03-26,-7.75945945945946,0.9101351351351352,9.57972972972973,0.0030188679245283,56.25914181116531,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
