STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
PA,2014-01-01,-7.938686131386861,-4.810948905109489,-1.6832116788321168,0.4614457831325301,69.32011591573293,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0
PA,2014-01-02,-7.765467625899281,-4.430575539568346,-1.09568345323741,1.4302114803625376,81.35865184850319,13.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
PA,2014-01-03,-15.425352112676055,-10.157042253521126,-4.8887323943661976,8.376750700280112,66.87774353807279,7.0,0.0,0.0,0.0,0.0,0.0,9.0,4.0,4.0
PA,2014-01-04,-17.96159420289855,-12.564855072463768,-7.168115942028986,0.2042296072507553,58.24775275328093,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
PA,2014-01-05,-14.246715328467152,-6.45,1.3210144927536234,0.8602373887240355,71.70060033198342,17.0,5.0,0.0,2.0,0.0,15.0,5.0,0.0,0.0
PA,2014-01-06,-12.183098591549296,-2.0559859154929576,8.071126760563379,11.060982658959537,78.37823826980896,27.0,8.0,0.0,5.0,0.0,26.0,4.0,1.0,3.0
PA,2014-01-07,-21.685106382978724,-12.307801418439716,-2.930496453900709,0.6391176470588235,54.479325942252274,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0
PA,2014-01-08,-20.16197183098592,-16.172535211267604,-12.183098591549296,0.0698830409356725,58.591500784380194,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
PA,2014-01-09,-13.893006993006994,-9.091958041958042,-4.290909090909091,0.2043227665706052,65.68523819197577,5.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
PA,2014-01-10,-7.097857142857143,-3.129642857142857,0.8385714285714286,2.0915942028985506,81.23719949763318,16.0,3.0,0.0,13.0,0.0,15.0,6.0,0.0,0.0
PA,2014-01-11,-1.335036496350365,3.278102189781022,7.891240875912408,8.21951219512195,90.9755041780362,59.0,8.0,4.0,4.0,0.0,10.0,2.0,0.0,0.0
PA,2014-01-12,-0.2397058823529411,4.584558823529412,9.408823529411764,10.977409638554215,75.07555359949062,29.0,0.0,3.0,1.0,0.0,2.0,1.0,0.0,2.0
PA,2014-01-13,-3.197163120567376,1.425886524822695,6.048936170212766,0.3907462686567164,71.10705611373555,17.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0
PA,2014-01-14,-1.5314285714285714,4.095000000000001,9.739007092198582,3.8363896848137538,84.38996228810375,36.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
PA,2014-01-15,-2.6382978723404253,1.7287234042553192,6.095744680851064,3.3165714285714283,83.08162317999428,49.0,3.0,0.0,2.0,0.0,5.0,2.0,0.0,0.0
PA,2014-01-16,-5.28943661971831,-1.318661971830986,2.6521126760563383,0.3614525139664805,65.61354525532232,8.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0
PA,2014-01-17,-6.131468531468531,-2.076223776223776,1.979020979020979,0.2404011461318051,72.56101641272885,10.0,3.0,2.0,0.0,0.0,0.0,7.0,0.0,0.0
PA,2014-01-18,-8.783333333333333,-3.239855072463768,2.3036231884057967,1.9898809523809524,74.10370785340072,11.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0
PA,2014-01-19,-10.406474820143885,-6.546762589928058,-2.6870503597122304,0.6365558912386707,71.13522381435698,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
PA,2014-01-20,-7.254014598540146,-2.616788321167883,2.0014492753623188,0.1176646706586826,65.86774169799372,7.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0
PA,2014-01-21,-10.60774647887324,-4.766549295774648,1.0746478873239436,1.4326409495548962,71.42905784487415,7.0,5.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
PA,2014-01-22,-19.81118881118881,-14.209154929577466,-8.592957746478874,4.272191011235955,61.84361972337058,2.0,0.0,0.0,1.0,0.0,0.0,10.0,1.0,1.0
PA,2014-01-23,-19.3581560283688,-14.717142857142855,-10.072857142857144,0.1719298245614035,67.08738084162779,7.0,3.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
PA,2014-01-24,-17.82027972027972,-13.323776223776225,-8.827272727272726,0.2868571428571428,63.39653511675962,5.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0
PA,2014-01-25,-15.27769784172662,-10.757553956834531,-6.237410071942446,0.6009259259259259,60.87103644417022,9.0,5.0,0.0,0.0,0.0,0.0,9.0,2.0,0.0
PA,2014-01-26,-14.397857142857143,-9.155,-3.912142857142858,1.803030303030303,65.75603996323562,3.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0
PA,2014-01-27,-13.902816901408451,-6.103521126760564,1.695774647887324,0.6957703927492447,60.810834205642166,5.0,3.0,0.0,2.0,0.0,3.0,5.0,1.0,1.0
PA,2014-01-28,-19.459722222222226,-11.849305555555556,-4.238888888888889,0.2014619883040936,52.81412697309314,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0
PA,2014-01-29,-20.11888111888112,-15.411888111888112,-10.704895104895105,0.1686217008797653,51.254294571243086,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
PA,2014-01-30,-19.724475524475523,-13.08111888111888,-6.437762237762238,0.0,48.917136043477136,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
PA,2014-01-31,-15.019718309859156,-7.396478873239436,0.2267605633802817,0.0023460410557184,50.48167931916057,1.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0
PA,2014-02-01,-4.547826086956522,-0.1981884057971014,4.151449275362319,0.0834862385321101,60.86568946239226,2.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0
PA,2014-02-02,-2.5835714285714286,2.4082142857142856,7.4,0.7896969696969696,73.49494342451155,17.0,3.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0
PA,2014-02-03,-4.826573426573427,-0.470979020979021,3.8846153846153846,10.4075,82.10806368061643,18.0,5.0,0.0,6.0,0.0,1.0,4.0,0.0,0.0
PA,2014-02-04,-12.338194444444444,-6.757291666666666,-1.176388888888889,6.705538461538462,77.38605883526232,18.0,2.0,0.0,5.0,0.0,7.0,4.0,0.0,0.0
PA,2014-02-05,-10.017021276595743,-5.093971631205674,-0.1709219858156028,22.612462006079028,86.9956763284628,11.0,5.0,0.0,50.0,0.0,54.0,4.0,0.0,0.0
