STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
CO,2014-01-01,-9.30365535248042,-3.128740157480314,3.069633507853403,1.0873881932021467,69.15212767067312,11.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0
CO,2014-01-02,-12.228165374677005,-4.52896103896104,3.151937984496124,0.5834681042228211,67.5531185058574,7.0,2.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0
CO,2014-01-03,-9.610416666666667,-2.0442105263157893,5.45822454308094,0.1271906052393857,54.56118994317773,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
CO,2014-01-04,-14.307792207792208,-5.71462140992167,2.8640625,2.751968503937008,63.41971160319028,17.0,5.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0
CO,2014-01-05,-19.51532467532468,-13.743603133159269,-7.993211488250653,2.704588744588744,74.31359568075267,13.0,3.0,0.0,0.0,0.0,0.0,5.0,4.0,0.0
CO,2014-01-06,-20.457291666666663,-12.720026178010473,-4.979842931937172,0.7947508896797153,66.88371069648903,7.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0
CO,2014-01-07,-14.596382428940569,-7.09974025974026,0.4007792207792207,0.2545293072824156,61.54552472954766,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,2014-01-08,-10.016321243523317,-4.585639686684073,0.8412987012987012,0.343649373881932,70.34595961943639,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CO,2014-01-09,-11.062694300518134,-5.257922077922077,0.536883116883117,0.6656663724624889,73.75570200766019,17.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
CO,2014-01-10,-10.978851174934723,-5.698167539267015,-0.3981770833333333,1.13858407079646,62.85279231098183,11.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,5.0
CO,2014-01-11,-8.204675324675325,-1.858616187989556,4.44921875,0.8181073703366697,60.52676254456626,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0
CO,2014-01-12,-8.943116883116883,-2.33159268929504,4.249347258485639,0.7290825688073393,57.01641394103388,5.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,4.0
CO,2014-01-13,-10.89766233766234,-4.4281984334203655,1.9966145833333333,0.9964285714285714,53.94254434258392,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,6.0
CO,2014-01-14,-9.392931937172774,-3.857763157894737,1.6826771653543309,0.6664329535495179,60.7683315400032,6.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,3.0
CO,2014-01-15,-9.702590673575129,-3.095953002610966,3.486197916666667,0.3335664335664335,61.64170800939378,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
CO,2014-01-16,-9.903886010362694,-2.7287012987012984,4.435584415584415,0.0268576544315129,52.12171501545749,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0
CO,2014-01-17,-10.763116883116885,-3.2587696335078533,4.230548302872062,0.0156529516994633,55.49935272312348,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0
CO,2014-01-18,-9.936553524804175,-1.834251968503937,6.246719160104987,0.0118289353958143,50.00627491123836,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
CO,2014-01-19,-9.252864583333333,-1.0075916230366493,7.2420365535248035,0.0045829514207149,46.58532603297358,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CO,2014-01-20,-9.544155844155844,-1.3188976377952757,6.862467191601049,0.0067996373526745,48.47225866228799,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
CO,2014-01-21,-11.351168831168833,-2.279973821989529,6.785863874345549,0.0201419698314108,42.90313019798556,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CO,2014-01-22,-12.192447916666666,-3.1650918635170604,5.846194225721785,0.0389483065953654,45.25524713530508,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CO,2014-01-23,-15.38497409326425,-7.710574412532638,-0.0475195822454308,1.8463494667760456,69.5382840488907,17.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
CO,2014-01-24,-15.653626943005182,-6.895811518324607,1.8281984334203656,0.0775,55.7009321225273,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
CO,2014-01-25,-9.861096605744123,-1.5181578947368422,6.799210526315789,0.0161439114391143,48.9824211564146,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
