STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT15,WT17
NE,2014-01-01,-11.771515151515151,-4.3969696969696965,2.9596385542168675,0.5946688206785138,76.89531831353466,8.0,1.0,0.0,1.0,0.0,2.0,8.0,1.0,0.0,0.0,0.0
NE,2014-01-02,-14.488023952095809,-10.120658682634732,-5.753293413173653,1.0316639741518578,77.89495381036927,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
NE,2014-01-03,-12.658083832335327,-5.935928143712575,0.7862275449101797,0.0113782051282051,74.27261192066996,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NE,2014-01-04,-10.954819277108436,-2.199096385542169,6.556626506024097,0.0108626198083067,71.03228281581855,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
NE,2014-01-05,-18.26158536585366,-12.075914634146342,-5.844242424242424,0.0998381877022653,64.2644778682413,4.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0
NE,2014-01-06,-24.227108433734937,-17.44548192771084,-10.679640718562874,0.0353035143769968,57.54152472515671,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
NE,2014-01-07,-19.81566265060241,-12.08765060240964,-4.3532934131736525,0.0121019108280254,61.58757635918825,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
NE,2014-01-08,-11.223952095808384,-4.56377245508982,2.0964071856287427,0.1906349206349206,74.13829745879723,10.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0
NE,2014-01-09,-11.124698795180723,-5.986746987951807,-0.8269461077844311,0.3105263157894736,79.52281062535421,19.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
NE,2014-01-10,-8.317575757575758,-2.5769696969696967,3.1915662650602408,0.0370429252782193,85.40134691406746,35.0,3.0,0.0,0.0,0.0,11.0,4.0,0.0,0.0,0.0,0.0
NE,2014-01-11,-4.373780487804877,1.0289634146341464,6.412727272727272,0.1818759936406995,70.67736188920924,16.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NE,2014-01-12,-1.7785276073619631,4.265337423312883,10.320731707317073,0.0009554140127388,59.29620197922063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NE,2014-01-13,-4.473333333333334,2.563333333333333,9.617964071856289,0.0244865718799368,62.57546240612152,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
NE,2014-01-14,-4.5927710843373495,1.8403614457831323,8.280239520958084,0.0387045813586097,55.68996258018776,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0
NE,2014-01-15,-8.713333333333333,-1.5936363636363635,5.5260606060606055,0.0479365079365079,62.22502655768447,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
NE,2014-01-16,-6.648170731707316,0.999390243902439,8.646951219512195,0.0,51.81091318080054,1.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,6.0,0.0,0.0
NE,2014-01-17,-9.75878787878788,-2.1009146341463416,5.529090909090908,0.0018987341772151,54.06104307049808,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0
NE,2014-01-18,-7.797590361445784,-0.4653614457831325,6.875449101796408,0.0017488076311605,54.07478331379704,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0
NE,2014-01-19,-5.998181818181818,2.3018181818181818,10.587951807228915,0.0035031847133757,52.13741323466176,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
NE,2014-01-20,-6.252095808383233,3.899401197604791,14.050898203592814,0.0,51.4226509942894,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0
NE,2014-01-21,-16.036363636363635,-4.535454545454545,6.940361445783132,0.0035199999999999,56.654322548472464,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0
NE,2014-01-22,-14.949700598802394,-5.288922155688622,4.37185628742515,0.0,60.74021944683184,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0
NE,2014-01-23,-19.6539393939394,-10.53181818181818,-1.4096969696969697,0.0089314194577352,56.084947500031504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
