STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11
MO,2014-01-01,-8.226666666666667,-0.4903333333333333,7.278807947019866,0.1774793388429751,66.88135112145935,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MO,2014-01-02,-13.7725,-6.929430379746835,-0.0841772151898734,2.9404426559356134,74.16919413782875,6.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
MO,2014-01-03,-17.48385093167702,-11.124213836477988,-4.623749999999999,0.1077709611451942,68.60610718156626,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2014-01-04,-12.601973684210526,-5.44205298013245,1.6690789473684209,0.4149572649572649,64.11275497988981,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
MO,2014-01-05,-12.316438356164385,-5.144827586206897,2.06551724137931,6.343318965517242,79.81801369758598,8.0,3.0,0.0,2.0,0.0,3.0,3.0,1.0,0.0
MO,2014-01-06,-22.07888198757764,-15.74383116883117,-9.442857142857145,4.713888888888889,56.040869656053786,3.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0
MO,2014-01-07,-22.77987421383648,-16.833227848101266,-10.879746835443038,0.0597077244258872,61.6781434552142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2014-01-08,-14.952201257861637,-7.809493670886076,-0.7075,0.1080578512396694,67.44773468754376,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
MO,2014-01-09,-7.036196319018406,-4.039570552147239,-1.023170731707317,0.915605749486653,85.10090530874405,13.0,1.0,0.0,1.0,0.0,5.0,7.0,0.0,0.0
MO,2014-01-10,-4.109433962264151,-0.3908805031446541,3.3173913043478263,1.6723492723492723,94.68158506820552,19.0,5.0,4.0,2.0,0.0,2.0,1.0,0.0,0.0
MO,2014-01-11,-0.4059210526315789,3.5828947368421056,7.570779220779221,10.225,82.6896117604768,21.0,2.0,9.0,1.0,1.0,1.0,5.0,0.0,0.0
MO,2014-01-12,-2.15448717948718,4.333653846153846,10.821794871794872,0.0544303797468354,62.37024165068976,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MO,2014-01-13,0.2809815950920246,7.504907975460123,14.72883435582822,0.1186858316221766,59.588548099578354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MO,2014-01-14,-2.1024691358024694,3.993518518518519,10.109202453987727,0.0680894308943089,61.10113926298838,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
MO,2014-01-15,-7.020245398773006,-0.6604938271604939,5.701234567901235,0.0120654396728016,54.66180953116155,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MO,2014-01-16,-6.985625000000001,-1.3094339622641509,4.3793750000000005,0.0693251533742331,55.57233434600982,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0
MO,2014-01-17,-8.973939393939395,-1.6242424242424245,5.725454545454546,0.1115853658536585,56.47705499282928,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0
MO,2014-01-18,-9.406451612903226,-3.150324675324675,3.0876623376623376,0.0262711864406779,57.0862247189126,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0
MO,2014-01-19,-7.177631578947368,1.2877483443708608,9.752287581699346,0.0830835117773019,60.31926470465854,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MO,2014-01-20,-4.9423076923076925,3.6878205128205126,12.321019108280256,0.0012765957446808,53.6700558653528,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
