STATE,DATE,TMIN,TAVG,TMAX,PRCP,RH,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11
TN,2014-05-22,15.622727272727271,22.19707792207792,28.77142857142857,0.5628509719222463,67.91034947901655,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2014-05-23,16.775838926174497,23.09127516778524,29.40671140939597,1.144226579520697,67.88362181421685,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TN,2014-05-24,14.958333333333334,21.69826388888889,28.438194444444445,0.4524553571428571,61.93570757807585,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2014-05-25,14.96901408450704,21.411619718309858,27.85422535211268,1.4061926605504589,68.50759745301046,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2014-05-26,15.766206896551724,22.068275862068965,28.370344827586205,2.382494529540481,71.50175265228681,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TN,2014-05-27,17.257792207792207,23.21045751633987,29.159477124183,2.2230434782608697,72.31525562135083,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2014-05-28,17.284868421052632,23.074172185430463,28.870198675496685,2.611062906724512,75.48764285069174,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2014-05-29,16.916447368421053,22.626644736842103,28.336842105263155,5.21340206185567,77.61822966495254,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
TN,2014-05-30,17.6,22.83817567567568,28.076351351351352,3.0694623655913977,76.46521973231873,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
TN,2014-05-31,17.60935251798561,23.49136690647482,29.37338129496403,2.8385135135135133,74.37564655010141,3.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TN,2014-06-01,18.53469387755102,23.8265306122449,29.068243243243245,2.0965591397849463,73.14257697478736,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
TN,2014-06-02,18.25032258064516,23.20741935483871,28.164516129032258,1.5972457627118644,68.98708118048667,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TN,2014-06-03,18.2,22.973101265822784,27.74620253164557,1.4422832980972518,73.67741349763864,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2014-06-04,18.478571428571428,23.86396103896104,29.24709677419355,1.0407725321888412,75.04389012515404,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2014-06-05,18.807741935483868,23.612337662337666,28.42774193548388,19.24678714859437,81.22736585257722,2.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0
TN,2014-06-06,17.62077922077922,21.89383116883117,26.1483870967742,12.170370370370373,81.65500643948116,6.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0
TN,2014-06-07,17.227891156462587,22.801360544217687,28.366891891891893,5.230263157894737,75.94373023048611,5.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0
TN,2014-06-08,17.464189189189188,23.00574324324324,28.556,9.085021097046416,74.68173464071437,4.0,0.0,9.0,0.0,1.0,0.0,0.0,2.0
TN,2014-06-09,16.116,21.32333333333333,26.50198675496689,7.922964509394572,77.66452174501379,3.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0
TN,2014-06-10,17.094736842105263,21.63552631578948,26.168627450980395,13.18160469667319,83.57748003963894,2.0,0.0,16.0,0.0,0.0,0.0,0.0,3.0
TN,2014-06-11,17.85855263157895,22.022697368421053,26.178571428571427,13.980040322580646,81.14522124598743,5.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0
TN,2014-06-12,17.05503355704698,21.80704697986577,26.556,4.992708333333334,78.24868888166678,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2014-06-13,17.062091503267975,21.98464052287581,26.90718954248366,7.128784648187634,81.25457950351684,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TN,2014-06-14,13.671917808219176,19.86883561643836,26.065753424657533,4.64190687361419,66.06814037881436,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2014-06-15,14.964900662251654,21.75993377483444,28.55496688741722,0.165296803652968,67.0990713264027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-06-16,17.664285714285715,24.397077922077923,31.126451612903228,0.1495535714285714,66.97943297884115,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-06-17,18.78311688311688,25.287987012987013,31.792857142857144,0.0336244541484716,68.22692247159506,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-06-18,19.515032679738564,25.77302631578948,32.03815789473684,0.4746724890829694,69.17261957716339,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2014-06-19,19.85677419354839,25.970967741935485,32.08516129032258,0.8662337662337662,72.36594436974099,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TN,2014-06-20,19.70769230769231,25.683653846153845,31.659615384615385,2.992094017094017,72.43814870204206,6.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
TN,2014-06-21,19.400680272108843,25.458843537414964,31.517006802721088,3.283480176211454,75.59119901146079,7.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
TN,2014-06-22,18.876510067114094,24.98993288590604,31.103355704697982,3.348545861297539,71.36437748002382,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TN,2014-06-23,19.288157894736845,25.3875,31.48684210526316,0.8924107142857143,73.89033488324104,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
TN,2014-06-24,20.007894736842104,25.27401315789474,30.54013157894737,3.823717948717949,78.92863787582027,5.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
TN,2014-06-25,20.04866666666667,24.532333333333334,29.016,7.8248434237995825,74.44107592638747,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
TN,2014-06-26,18.87236842105263,24.33717105263158,29.801973684210523,1.4774122807017542,73.74656208197909,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TN,2014-06-27,19.638513513513512,24.31621621621622,28.993288590604028,1.4091517857142857,78.63709122275911,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TN,2014-06-28,20.025694444444444,24.307291666666668,28.58888888888889,5.638063063063063,82.42154687649398,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
TN,2014-06-29,19.59586206896552,23.763103448275864,27.930344827586207,12.022666666666666,84.80381101229831,4.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
TN,2014-06-30,19.790666666666667,23.90333333333333,28.016,16.764668094218415,80.76462194726966,2.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0
TN,2014-07-01,20.72745098039216,25.82875816993464,30.93006535947713,2.757264957264957,75.04269123343178,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2014-07-02,19.20974025974026,25.439935064935064,31.67012987012987,1.9627659574468088,71.77277581023772,4.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0
TN,2014-07-03,17.330263157894734,23.37697368421053,29.423684210526314,0.2396929824561403,65.94318310618934,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-07-04,14.106,20.27833333333333,26.450666666666667,0.0,62.40053888683245,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TN,2014-07-05,12.33489932885906,19.866107382550336,27.39731543624161,0.0,59.15882843115401,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TN,2014-07-06,14.383221476510066,21.891275167785235,29.399328859060404,0.0,63.12031471719439,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TN,2014-07-07,16.292810457516342,23.335947712418303,30.37908496732026,0.0115720524017467,65.46585258927541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-07-08,19.050993377483444,24.894701986754967,30.73841059602649,1.2021459227467812,70.91070113909359,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
TN,2014-07-09,20.039473684210527,24.816776315789475,29.594078947368423,13.247808764940238,78.75479578891867,2.0,0.0,15.0,0.0,0.0,0.0,0.0,1.0
TN,2014-07-10,18.280392156862742,23.580392156862747,28.880392156862744,3.8043659043659046,72.23726286223611,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-07-11,17.375657894736843,23.822697368421053,30.269736842105264,0.0874458874458874,65.1887704105755,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TN,2014-07-12,17.848666666666666,24.776,31.703333333333333,0.076940133037694,69.90878027309203,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2014-07-13,19.604026845637584,25.869463087248324,32.13489932885906,0.4943052391799544,70.47664753309677,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-07-14,20.51644736842105,26.463815789473685,32.411184210526315,1.4093275488069414,72.42569782144773,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
TN,2014-07-15,18.752287581699346,24.489473684210527,30.23486842105263,13.672929292929291,75.2396785957647,3.0,0.0,16.0,0.0,0.0,0.0,0.0,3.0
TN,2014-07-16,12.440909090909091,19.32922077922078,26.217532467532468,1.2061571125265391,62.67762357586179,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-07-17,12.392857142857142,18.90714285714285,25.42142857142857,0.2458874458874458,63.50727429222937,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-07-18,14.894155844155843,19.66266233766234,24.43116883116884,2.828601694915254,80.79822826021312,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-07-19,16.698666666666668,19.327666666666666,21.956666666666667,28.316348195329088,87.91791937216136,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2014-07-20,18.29391891891892,21.683108108108108,25.072297297297297,7.273318872017353,78.12490572889314,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-07-21,17.8,23.225496688741725,28.650993377483445,1.3832229580573951,76.75867503847596,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-07-22,18.69802631578948,24.49243421052632,30.28684210526316,2.30021186440678,73.88171621012616,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
TN,2014-07-23,19.992105263157896,25.439802631578942,30.8875,1.2708695652173914,78.25650796828916,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2014-07-24,19.0025974025974,24.44935064935065,29.89610389610389,7.415478615071283,76.20594267446545,9.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0
TN,2014-07-25,14.91483870967742,21.56387096774193,28.212903225806453,0.6222958057395143,68.47593354951049,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-07-26,15.925333333333334,22.647,29.36866666666667,0.1727069351230425,71.26632208794092,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-07-27,19.15430463576159,25.37086092715232,31.587417218543045,1.5592342342342345,73.1304682511531,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
TN,2014-07-28,18.053947368421053,24.4625,30.871052631578944,11.138556701030929,68.02314743914472,3.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0
TN,2014-07-29,14.287581699346406,20.53235294117647,26.77712418300653,0.1212719298245613,63.79452147503222,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-07-30,11.865131578947368,18.635855263157897,25.406578947368423,0.0010893246187363,66.80716132906312,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-07-31,13.95430463576159,20.36125827814569,26.7682119205298,0.1441758241758242,70.95388278484218,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
TN,2014-08-01,15.931333333333331,21.88866666666667,27.846,0.099124726477024,70.78340905661967,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-08-02,16.986577181208055,22.95939597315436,28.932214765100667,0.8331140350877192,69.31948205874065,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2014-08-03,16.683892617449665,23.324161073825504,29.96442953020134,1.4620087336244545,66.34614253997964,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-08-04,15.864935064935064,23.12012987012987,30.37532467532468,0.0051282051282051,61.131485061510645,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-08-05,15.643506493506491,23.23928571428572,30.83506493506494,0.0260964912280701,63.33566320775461,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-08-06,17.16184210526316,24.2875,31.413157894736845,0.1188959660297239,67.23598246766976,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2014-08-07,18.794117647058822,25.500980392156865,32.207843137254905,1.1839662447257384,70.96942667243334,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
TN,2014-08-08,19.82450331125828,25.24668874172185,30.64276315789473,9.412845849802371,83.28945829887236,3.0,0.0,14.0,0.0,1.0,0.0,0.0,1.0
TN,2014-08-09,20.15684931506849,24.39,28.61448275862069,11.64,82.08688245863092,4.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
TN,2014-08-10,20.75472972972973,25.339795918367347,29.912244897959187,8.939915966386554,81.06593794363053,8.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
TN,2014-08-11,20.979220779220785,25.624836601307187,30.25686274509804,3.870149253731343,80.86428368028994,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
TN,2014-08-12,19.36709677419355,24.490645161290324,29.614193548387096,13.263967611336032,76.43419462124926,14.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0
TN,2014-08-13,13.690728476821194,20.705629139072848,27.720529801324503,0.8506382978723405,67.96153277857692,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TN,2014-08-14,13.124675324675325,19.92792207792208,26.73116883116884,0.0136069114470842,68.0310295443652,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
