STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
NC,2011-04-26,2.2476277372262774,80.6933560735324,16.845283018867924,27.41556603773585,22.130424528301884,22.0,2.0,23.0,0.0,0.0,0.0,8.0,1.0,5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
NC,2011-04-27,5.867850799289521,82.40081608571559,18.28190476190476,26.981042654028435,22.625714285714285,20.0,2.0,23.0,0.0,0.0,0.0,3.0,5.0,3.0,2.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
NC,2011-04-28,9.175438596491228,77.93812580080909,17.076442307692307,26.11442307692308,21.59371980676328,21.0,1.0,52.0,0.0,3.0,0.0,4.0,14.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
NC,2011-04-29,4.87377938517179,55.64260942764052,9.88701923076923,24.067307692307693,16.97716346153846,1.0,0.0,7.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2011-04-30,0.0763779527559055,59.94793094284103,8.185922330097087,23.70980392156863,15.948529411764708,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-01,0.0,69.49374230871463,9.221287128712872,24.17064676616916,16.692537313432833,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-02,0.3130111524163569,70.5962871765034,11.34952380952381,24.847619047619048,18.09857142857143,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-03,0.8311808118081181,72.36580225663143,13.32463768115942,26.570531400966185,19.9475845410628,17.0,0.0,16.0,0.0,1.0,0.0,0.0,2.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-04,14.325641025641026,72.91380765156856,8.906220095693781,23.76842105263158,16.33732057416268,18.0,0.0,26.0,0.0,0.0,0.0,1.0,2.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-05,1.49568345323741,57.64472680697354,4.154545454545454,19.03719806763285,11.583816425120771,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-06,0.3863468634686346,69.41157869254144,5.011483253588517,20.544976076555024,12.778229665071771,15.0,6.0,6.0,0.0,0.0,0.0,2.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-07,2.451272727272728,69.19352819545524,7.0926470588235295,22.196568627450983,14.644607843137257,30.0,10.0,1.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-08,1.0540642722117202,73.07979404599779,10.21871921182266,23.74975369458128,16.984236453201973,16.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-09,0.4252319109461966,69.49201950462125,10.544497607655504,25.440669856459333,17.99110576923077,33.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2011-05-10,0.2172413793103448,69.04631303516372,11.454761904761904,26.80238095238096,19.12857142857143,19.0,3.0,16.0,0.0,1.0,0.0,6.0,2.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-11,6.273356401384083,72.42602293657531,13.276076555023922,26.551428571428573,19.90956937799044,18.0,0.0,30.0,0.0,5.0,0.0,7.0,7.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-12,0.9987012987012986,79.37089714948698,14.242995169082128,24.92367149758454,19.58333333333333,24.0,0.0,12.0,0.0,0.0,0.0,13.0,0.0,4.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-13,1.922,83.87951388476536,15.366346153846154,24.75625,20.06129807692308,40.0,2.0,31.0,0.0,3.0,0.0,12.0,1.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-14,6.679710144927536,84.61059160948287,15.743478260869566,26.160386473429952,20.95193236714976,35.0,6.0,31.0,0.0,2.0,0.0,11.0,1.0,9.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-15,5.157989228007182,79.85842480451666,15.080097087378642,25.05560975609756,20.07487804878049,31.0,4.0,28.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-16,1.3735674676524954,73.24294335855576,12.85873786407767,23.60582524271845,18.232281553398057,17.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-17,4.601533219761499,80.37280252808256,11.41904761904762,20.705687203791467,16.053571428571427,25.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0,9.0,1.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-18,6.409983079526226,77.49795633900713,9.94,19.64761904761905,14.793809523809523,24.0,8.0,2.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-19,0.2277064220183486,70.85288105786651,9.92548076923077,22.069230769230767,15.997355769230769,14.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-20,0.1727102803738318,70.3453259457989,12.36777251184834,24.7372641509434,18.55189573459716,15.0,1.0,5.0,0.0,0.0,0.0,7.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-21,0.2690114068441064,67.43069427888607,12.920574162679426,27.164114832535887,20.04234449760765,18.0,5.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-22,0.3348571428571428,69.09647452513246,13.891787439613529,29.421256038647343,21.65652173913044,29.0,7.0,13.0,0.0,0.0,0.0,10.0,3.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-23,4.171180555555555,76.12029406621191,16.584541062801932,30.28173076923077,23.43381642512077,34.0,4.0,19.0,0.0,1.0,0.0,10.0,1.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-24,1.1754545454545455,68.76033997123726,18.0654028436019,30.61658767772512,24.340995260663504,15.0,0.0,12.0,0.0,2.0,0.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-25,1.758983666061706,66.48729691239762,16.882938388625593,31.740758293838866,24.311848341232228,16.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-26,0.3269870609981515,62.61010851247815,18.394736842105264,31.4,24.88942307692308,7.0,0.0,10.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-27,8.274955595026643,77.36220210845835,17.38743961352657,28.87584541062802,23.13164251207729,21.0,2.0,31.0,0.0,7.0,0.0,6.0,1.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-28,10.730381944444444,80.876500632828,16.90048309178744,27.35314009661836,22.1268115942029,33.0,1.0,20.0,0.0,1.0,0.0,2.0,1.0,8.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-29,2.0680221811460258,77.57136307632976,17.533173076923077,29.22718446601942,23.387135922330096,29.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-30,0.1397748592870544,72.70228862583845,18.39029126213592,31.420388349514564,24.905339805825243,18.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-05-31,0.0433579335793357,67.99062981211546,19.083653846153847,33.49375,26.288701923076925,21.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-01,0.0,70.13158658910797,19.01549295774648,33.63207547169812,26.31745283018868,28.0,2.0,0.0,0.0,0.0,0.0,18.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-02,0.0540250447227191,61.45656241121203,19.53684210526316,33.50765550239234,26.52224880382775,25.0,1.0,7.0,0.0,0.0,0.0,13.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-03,0.9411347517730496,56.27310939109174,17.77311320754717,31.82355769230769,24.75841346153846,11.0,0.0,2.0,0.0,2.0,0.0,5.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-04,0.0009174311926605,60.34636498100864,14.26267942583732,30.18564593301436,22.22416267942584,9.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-05,0.2599630996309963,67.1141561187419,16.82367149758454,31.05631067961165,23.93907766990291,14.0,0.0,20.0,0.0,0.0,0.0,5.0,1.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-06,2.000509337860781,66.71824856855204,17.561137440758294,31.10379146919431,24.3324644549763,17.0,2.0,12.0,1.0,1.0,0.0,12.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-07,0.47521815008726,67.2972187830143,16.874761904761904,31.19526066350711,24.03119047619048,20.0,3.0,7.0,0.0,1.0,0.0,12.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-08,0.9694827586206896,64.80885604643609,18.845023696682464,32.46901408450704,25.65308056872038,12.0,0.0,8.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-09,1.6476683937823835,68.5813548560403,19.56018957345972,33.13127962085308,26.3457345971564,15.0,0.0,18.0,0.0,2.0,0.0,9.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-10,3.009153713298791,68.35758296479804,18.6311004784689,32.69809523809524,25.65909090909091,15.0,0.0,26.0,0.0,4.0,0.0,7.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-11,4.266608391608392,70.58195673030909,18.39282296650717,32.35885167464115,25.38701923076923,14.0,3.0,31.0,1.0,1.0,0.0,4.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-12,6.686561954624782,72.63428668641268,18.51009615384616,31.928708133971288,25.213043478260868,23.0,0.0,39.0,0.0,2.0,0.0,2.0,2.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-13,7.451694915254237,73.53062062182931,18.363333333333333,30.928095238095235,24.638755980861244,25.0,2.0,28.0,0.0,1.0,0.0,7.0,1.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-14,0.4843585237258348,60.969156227278695,15.839234449760768,28.76490384615385,22.293961352657007,8.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-15,0.5115107913669065,63.16407122929849,13.713397129186603,27.615865384615383,20.660096153846155,15.0,1.0,11.0,0.0,2.0,0.0,5.0,2.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-16,6.759412780656303,68.32206570838242,15.326086956521738,27.88883495145632,21.60970873786408,14.0,1.0,15.0,0.0,4.0,0.0,3.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-17,0.8226039783001808,66.49526679873107,17.02822966507177,29.755502392344496,23.391866028708133,18.0,1.0,8.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-18,0.7898686679174484,67.85218743266859,18.46504854368932,31.17621359223301,24.82063106796117,21.0,1.0,16.0,0.0,0.0,0.0,12.0,5.0,7.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-19,4.385816876122083,71.90795773666791,18.62270531400966,31.5747572815534,25.103398058252427,15.0,2.0,30.0,0.0,0.0,0.0,5.0,8.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-20,7.567140319715809,67.24361735579109,19.053809523809523,31.23413461538461,25.12596153846154,11.0,0.0,27.0,0.0,1.0,0.0,9.0,2.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-21,0.802355072463768,69.49425279050237,19.03333333333333,32.14198113207547,25.589386792452828,20.0,1.0,15.0,0.0,0.0,0.0,9.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-22,7.865351629502573,72.67140166104915,19.69198113207548,32.37358490566038,26.032783018867924,21.0,2.0,30.0,0.0,2.0,0.0,10.0,2.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-23,4.418620689655173,75.0727631731034,20.524170616113743,31.105238095238096,25.815952380952385,16.0,2.0,27.0,0.0,1.0,0.0,11.0,2.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-24,4.399659863945578,73.54188133586688,20.151442307692307,30.410047846889952,25.273798076923075,7.0,1.0,15.0,0.0,1.0,0.0,8.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-25,1.5083636363636364,65.94479523759118,19.191826923076924,31.118357487922705,25.149033816425124,4.0,0.0,6.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-26,0.1065573770491803,67.76257483960185,17.872169811320756,30.919905213270145,24.400236966824643,13.0,2.0,5.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-27,3.1554195804195806,74.38525999221442,19.46842105263158,31.745023696682463,25.59377990430622,19.0,1.0,26.0,0.0,1.0,0.0,7.0,0.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-28,8.101036269430052,74.80301251646708,20.31428571428572,32.720283018867924,26.505000000000003,25.0,0.0,33.0,0.0,1.0,0.0,9.0,2.0,6.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-29,13.253910149750416,76.6447150231267,19.706603773584902,31.96839622641509,25.8375,30.0,1.0,33.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2011-06-30,2.1,66.90637811403673,17.586320754716983,30.766509433962263,24.17641509433962,15.0,2.0,3.0,0.0,0.0,0.0,9.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-01,0.0942271880819366,64.03495253392255,17.178571428571427,31.255714285714284,24.21714285714286,18.0,3.0,2.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-02,0.0841417910447761,63.0027713959818,17.55217391304348,32.121256038647346,24.83671497584541,17.0,0.0,1.0,0.0,1.0,0.0,12.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-03,0.1660377358490566,68.33135653255353,19.13961352657005,32.72898550724638,25.93429951690821,14.0,0.0,6.0,0.0,0.0,0.0,13.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-04,1.248975791433892,67.04679857401418,20.25320197044335,32.94019607843137,26.594334975369456,20.0,1.0,31.0,0.0,0.0,0.0,11.0,1.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-05,7.53344768439108,77.3917644430897,19.79615384615385,32.355023923444975,26.067788461538463,37.0,6.0,40.0,0.0,2.0,0.0,12.0,3.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-06,5.904631217838765,80.9645389859614,20.167464114832537,31.266507177033493,25.71698564593301,29.0,5.0,29.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-07,9.128205128205128,81.71329285420786,20.042926829268293,31.141463414634146,25.585539215686275,37.0,3.0,44.0,0.0,0.0,0.0,13.0,1.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-08,8.031144781144782,84.61338331014798,20.860487804878048,30.845853658536583,25.845098039215685,32.0,4.0,44.0,0.0,0.0,0.0,14.0,2.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-09,14.78486394557823,80.238904682715,21.34705882352941,30.67783251231528,26.017241379310345,31.0,1.0,29.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-10,2.8060773480662986,75.86413760162844,20.76305418719212,31.34975369458128,26.0564039408867,27.0,3.0,1.0,0.0,0.0,0.0,11.0,0.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-11,0.4655555555555555,74.52608167631604,20.734975369458127,32.24950980392157,26.48965517241379,31.0,5.0,2.0,0.0,0.0,0.0,14.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-12,0.5029250457038391,71.54913290464988,22.44029850746269,33.7049504950495,28.07089552238806,19.0,0.0,5.0,0.0,0.0,0.0,19.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-13,0.8293260473588343,70.65138241732346,22.16305418719212,34.628780487804875,28.388669950738915,21.0,0.0,29.0,0.0,0.0,1.0,12.0,1.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-14,6.268213058419244,73.08411753556074,20.469950738916253,32.306403940886696,26.377227722772275,15.0,0.0,18.0,0.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-15,0.7767824497257769,67.5054931945978,17.451243781094526,28.11691542288557,22.78407960199005,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-16,2.221206581352833,69.91160233539745,16.976237623762376,26.5460396039604,21.761138613861387,13.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-17,0.4865420560747663,67.77781032225977,17.023645320197044,28.08910891089109,22.557178217821782,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-18,0.4110507246376811,67.29134952235474,17.765071770334927,30.325000000000003,24.04110576923077,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-19,0.1834845735027223,68.22712608648393,19.10821256038648,32.34734299516908,25.72777777777777,20.0,0.0,8.0,0.0,0.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-20,1.2170863309352518,71.46270161247313,21.334134615384617,33.63333333333333,27.47898550724637,18.0,0.0,10.0,0.0,0.0,1.0,15.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-21,1.343772893772894,72.67536352578783,22.27549019607843,34.67881773399015,28.47044334975369,26.0,0.0,17.0,0.0,0.0,1.0,17.0,0.0,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-22,1.6105646630236794,70.1241473069316,23.12682926829268,35.193627450980394,29.1625,24.0,0.0,14.0,0.0,0.0,1.0,20.0,0.0,6.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-23,1.8895220588235293,70.78616362821836,22.951980198019804,35.022167487684726,29.0042288557214,16.0,1.0,19.0,0.0,0.0,1.0,7.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-24,2.884601113172541,73.67493253010753,22.550500000000003,34.721608040201005,28.62989949748744,16.0,0.0,37.0,0.0,0.0,1.0,3.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-25,6.793485915492957,80.34536072985466,21.74679802955665,33.31336633663366,27.526237623762377,23.0,2.0,36.0,0.0,0.0,1.0,5.0,0.0,6.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-26,13.537,83.32154637493875,21.35853658536585,31.63707317073171,26.497804878048782,24.0,2.0,20.0,0.0,0.0,1.0,9.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-27,1.813957597173145,73.60839240630996,20.960975609756098,32.13463414634146,26.54780487804878,31.0,2.0,1.0,0.0,0.0,0.0,8.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-28,0.459963436928702,68.94949761069536,21.157487922705315,33.8487922705314,27.50314009661836,18.0,2.0,2.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-29,0.2412878787878788,63.24521308171556,21.45637254901961,34.99951219512195,28.227941176470587,12.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-30,0.4760617760617761,65.5404829866015,22.11231527093596,35.508866995073895,28.796534653465343,18.0,0.0,16.0,0.0,0.0,0.0,7.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2011-07-31,7.240590405904059,80.87484587859419,21.66435643564356,33.43103448275862,27.56343283582089,29.0,3.0,40.0,0.0,0.0,0.0,11.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-01,12.967966101694916,76.8447417977877,20.675119617224883,31.804326923076925,26.234615384615385,38.0,6.0,20.0,0.0,0.0,0.0,4.0,1.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-02,0.3529837251356238,66.72987252992317,19.7875,33.3024154589372,26.53091787439613,19.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-03,0.0427807486631016,64.88248531135268,19.69759615384616,34.51111111111111,27.090096618357485,16.0,5.0,6.0,0.0,0.0,0.0,13.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-04,0.6711571675302245,67.45087399374322,21.73756097560976,34.67794117647059,28.19828431372549,12.0,1.0,16.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-05,2.686630036630037,79.54107584255965,22.38640776699029,32.808292682926826,27.59243902439024,26.0,0.0,13.0,0.0,0.0,0.0,17.0,0.0,7.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-06,11.45625,83.00681781164958,22.513658536585368,30.868446601941745,26.69317073170732,29.0,3.0,37.0,0.0,0.0,0.0,10.0,1.0,6.0,1.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-07,8.162032085561497,76.80147594979614,22.059701492537314,32.30742574257426,27.18507462686567,23.0,1.0,23.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-08,2.2243636363636363,67.92961950627887,21.97425742574257,34.23054187192118,28.10321782178218,16.0,0.0,15.0,0.0,0.0,0.0,8.0,1.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-09,1.5051236749116608,67.64522283078314,21.211822660098523,34.27598039215686,27.746305418719214,12.0,0.0,10.0,0.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-10,0.2322404371584699,59.91803581288981,20.33798076923077,33.6377990430622,26.98197115384616,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-11,0.3779385171790235,64.98459854757611,19.993719806763284,32.77692307692308,26.37729468599034,20.0,1.0,7.0,1.0,1.0,0.0,9.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-12,2.4341071428571426,75.04035088466854,19.55072463768116,31.322705314009664,25.43671497584541,25.0,3.0,22.0,0.0,0.0,0.0,11.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-13,7.441454545454546,82.5024183025486,19.68357487922705,30.218840579710147,24.9512077294686,26.0,4.0,20.0,0.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-14,13.16401384083045,81.85834226051493,19.62745098039216,29.85,24.73872549019608,28.0,1.0,33.0,0.0,0.0,0.0,4.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-15,9.024310344827589,73.66424556119019,17.263461538461538,29.510679611650485,23.38859223300971,17.0,0.0,24.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-16,0.1570409982174688,66.4905264232466,16.393236714975846,29.09234449760765,22.73840579710145,13.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-17,0.0335135135135135,68.58771743733752,16.313592233009707,30.22961165048544,23.271601941747573,21.0,2.0,1.0,0.0,0.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
NC,2011-08-18,0.4183274021352313,72.20351410375248,17.340865384615384,30.58221153846154,23.96153846153846,20.0,2.0,10.0,0.0,0.0,0.0,7.0,0.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-19,4.162564991334489,74.14795246801152,17.776699029126213,31.010679611650485,24.39368932038835,27.0,3.0,17.0,1.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
NC,2011-08-20,5.161111111111111,76.69010768667829,18.83596059113301,31.25637254901961,25.042364532019707,27.0,2.0,22.0,0.0,0.0,0.0,8.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
