STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
SD,2011-01-01,4.677606177606178,77.91572306150634,-20.094155844155843,-13.798709677419357,-16.98409090909091,8.0,1.0,0.0,0.0,0.0,0.0,9.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0
SD,2011-01-02,0.5817073170731707,74.19591531774086,-19.701290322580643,-6.653548387096774,-13.17741935483871,5.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
SD,2011-01-03,0.1674603174603174,81.49246753490436,-16.127215189873418,-4.2740506329113925,-10.200632911392406,6.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0
SD,2011-01-04,0.0637096774193548,79.41997123631471,-18.44155844155844,-4.993506493506493,-11.717532467532468,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2011-01-05,0.0873469387755102,79.01282934968191,-13.030128205128204,-1.35,-7.190064102564103,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
SD,2011-01-06,0.1316205533596837,80.63996580340722,-5.171153846153847,2.3141025641025643,-1.428525641025641,9.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0
SD,2011-01-07,0.3721115537848606,79.92708241012103,-7.202564102564102,1.8756410256410256,-2.6634615384615383,11.0,0.0,0.0,0.0,0.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,5.0,3.0,0.0,1.0
SD,2011-01-08,0.5612244897959183,84.52768881311603,-13.709677419354838,-4.587096774193548,-9.148387096774194,11.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0
SD,2011-01-09,3.014624505928853,85.92367909275035,-16.257692307692306,-9.51474358974359,-12.886217948717947,11.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0
SD,2011-01-10,3.5325842696629213,83.96519177687318,-19.294838709677418,-11.403870967741936,-15.349354838709678,13.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0
SD,2011-01-11,1.2895752895752897,80.42483188588221,-23.362179487179485,-13.663461538461538,-18.512820512820515,7.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0
SD,2011-01-12,0.0771084337349397,81.46474967265104,-24.829032258064515,-12.987096774193548,-18.90806451612903,12.0,1.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0
SD,2011-01-13,0.0263374485596707,78.70183988482736,-18.460645161290323,-4.226623376623376,-11.36038961038961,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
SD,2011-01-14,0.0898373983739837,83.34199767169603,-11.763398692810457,-1.1509803921568629,-6.45718954248366,7.0,0.0,0.0,1.0,0.0,1.0,7.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0,0.0
SD,2011-01-15,0.6858267716535432,83.71858227130018,-14.227272727272728,-4.72483660130719,-9.47549019607843,13.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0
SD,2011-01-16,0.4422131147540983,85.52021511112811,-14.961688311688311,-5.455844155844156,-10.208766233766234,15.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,6.0,1.0,1.0,1.0,0.0,5.0,0.0,0.0,1.0
SD,2011-01-17,0.6936254980079681,87.17326957240941,-12.405128205128204,0.2294871794871794,-6.087820512820513,23.0,1.0,0.0,2.0,0.0,5.0,8.0,1.0,0.0,5.0,1.0,0.0,2.0,0.0,6.0,3.0,0.0,1.0
SD,2011-01-18,1.2290697674418605,83.18997836147092,-17.537579617834396,-6.094267515923566,-11.81592356687898,13.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,2.0
SD,2011-01-19,1.186046511627907,82.5541767908786,-22.864102564102566,-12.187096774193549,-17.52064516129032,11.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0
SD,2011-01-20,0.1440329218106996,79.4103443347632,-20.611464968152863,-9.75031847133758,-15.180891719745224,8.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
SD,2011-01-21,0.527710843373494,81.18545683583686,-17.477070063694267,-5.01025641025641,-11.235576923076923,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0
SD,2011-01-22,1.1887550200803212,84.3774157703337,-17.10322580645161,-3.19741935483871,-10.15032258064516,9.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0
SD,2011-01-23,1.2564516129032255,78.73308343313553,-21.675483870967746,-4.972258064516129,-13.323870967741934,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
SD,2011-01-24,0.2784552845528455,81.84298528134335,-13.043589743589743,0.3243589743589744,-6.359615384615385,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0
SD,2011-01-25,0.0326446280991735,82.50867968548934,-12.209615384615384,0.1282051282051282,-6.040705128205128,13.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0
SD,2011-01-26,0.0298319327731092,84.84234125995525,-11.480254777070064,1.233757961783439,-5.123248407643312,14.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
SD,2011-01-27,0.0066390041493775,80.54629960451663,-6.060509554140127,3.449044585987261,-1.305732484076433,8.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
