STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
WI,2011-01-01,0.4680851063829787,75.38676038111753,-12.014285714285716,3.804123711340206,-4.09819587628866,17.0,0.0,0.0,2.0,0.0,13.0,12.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0
WI,2011-01-02,0.0457142857142857,70.98690926337078,-15.761734693877552,-8.423076923076923,-12.081538461538464,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
WI,2011-01-03,0.2278350515463917,77.63466158483482,-14.684263959390863,-6.22295918367347,-10.42295918367347,17.0,0.0,0.0,1.0,0.0,2.0,11.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
WI,2011-01-04,0.7595238095238096,80.14255503970617,-13.550510204081633,-4.258673469387755,-8.904591836734694,13.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
WI,2011-01-05,0.1017361111111111,81.98161235798659,-18.95969387755101,-7.521938775510204,-13.240816326530611,20.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
WI,2011-01-06,0.546917808219178,79.67969682826337,-15.68622448979592,-6.111167512690356,-10.9,12.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
WI,2011-01-07,0.1525423728813559,75.94364903893711,-14.23265306122449,-7.711224489795919,-10.972564102564103,13.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0
WI,2011-01-08,0.3646853146853147,73.47229951489446,-15.636410256410256,-9.207179487179488,-12.421794871794871,4.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
WI,2011-01-09,0.0466192170818505,76.29464139256564,-20.138144329896907,-6.535233160621761,-13.321243523316062,10.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WI,2011-01-10,0.056701030927835,79.96672333702814,-18.714795918367347,-4.637435897435897,-11.67846153846154,15.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
WI,2011-01-11,2.3800675675675675,85.3909432655836,-11.99543147208122,-3.446192893401016,-7.720812182741117,21.0,4.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0
WI,2011-01-12,1.8812080536912752,81.97898036463788,-8.51025641025641,-3.6831632653061215,-6.097692307692308,7.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
WI,2011-01-13,0.1503424657534246,80.21952548433171,-11.782142857142858,-4.023979591836735,-7.903061224489796,18.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0
WI,2011-01-14,1.058843537414966,84.1152033571426,-11.89076923076923,-5.818974358974359,-8.854871794871794,21.0,1.0,0.0,0.0,0.0,1.0,17.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0
WI,2011-01-15,4.1218309859154925,81.5524231430958,-12.455670103092784,-6.333333333333333,-9.397938144329895,17.0,0.0,0.0,0.0,0.0,1.0,16.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0
WI,2011-01-16,0.0804428044280442,76.15844764081184,-18.42835051546392,-7.460824742268041,-12.946891191709843,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
WI,2011-01-17,1.282394366197183,83.23350236732668,-15.537823834196892,-6.573979591836735,-11.072538860103627,20.0,6.0,0.0,0.0,0.0,1.0,14.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,4.0
WI,2011-01-18,5.029096989966555,81.41205040029502,-9.973711340206188,-3.4010204081632653,-6.69201030927835,15.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0
WI,2011-01-19,0.0631756756756756,75.54705242750245,-13.883673469387752,-6.6593908629441625,-10.284183673469387,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0
WI,2011-01-20,0.0222602739726027,76.95271761687441,-19.37222222222222,-8.745959595959595,-14.059090909090909,5.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,0.0
WI,2011-01-21,0.0479020979020979,69.55463712700738,-27.083838383838387,-11.902040816326531,-19.49515306122449,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
WI,2011-01-22,0.3639285714285714,72.0301580089628,-25.472959183673467,-14.194329896907217,-19.836082474226803,11.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0
WI,2011-01-23,0.1175182481751824,72.10481524313069,-25.906666666666663,-11.176923076923076,-18.54179487179488,12.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
WI,2011-01-24,0.1517123287671233,79.77761706059329,-21.695918367346938,-8.021938775510204,-14.85892857142857,23.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,6.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0
WI,2011-01-25,0.0734482758620689,85.42873180128971,-9.51530612244898,-5.052284263959391,-7.28545918367347,19.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
WI,2011-01-26,0.0296551724137931,83.63686330858869,-8.931632653061223,-3.614795918367347,-6.273214285714285,20.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
WI,2011-01-27,1.3291525423728812,85.19080727458407,-8.674111675126904,-4.386802030456853,-6.530456852791878,23.0,4.0,0.0,0.0,0.0,1.0,14.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0
WI,2011-01-28,0.8898245614035087,83.1626780044788,-8.08030303030303,-3.4393939393939394,-5.759848484848485,24.0,2.0,0.0,1.0,0.0,2.0,13.0,0.0,0.0,4.0,2.0,2.0,2.0,2.0,7.0,0.0,0.0,1.0
WI,2011-01-29,1.742253521126761,88.03948536916636,-7.185714285714286,-2.143877551020408,-4.664795918367346,23.0,0.0,0.0,2.0,0.0,7.0,10.0,0.0,0.0,5.0,2.0,2.0,1.0,0.0,6.0,1.0,0.0,0.0
WI,2011-01-30,0.2381625441696113,81.77613643542479,-11.124615384615383,-2.9298969072164947,-7.008762886597938,12.0,1.0,0.0,1.0,0.0,5.0,7.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0
WI,2011-01-31,0.9864583333333334,79.1417810321734,-11.935714285714289,-5.045918367346939,-8.490816326530613,19.0,2.0,0.0,0.0,0.0,1.0,12.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.0
