STATE,DATE,PRCP,RH,TMIN,TMAX,TAVG,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT22
KS,2011-01-01,0.0737967914438502,56.76327629143269,-14.3239263803681,-3.546341463414634,-8.920552147239263,0.0,0.0,0.0,2.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-01-02,0.0075134168157423,57.55638553588012,-14.661728395061727,-0.4165644171779141,-7.535185185185186,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-01-03,0.0296232876712328,58.35250817838063,-12.150909090909092,4.900598802395209,-3.617272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-01-04,0.0,64.74214645311767,-10.813095238095238,5.594674556213017,-2.605654761904762,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-01-05,0.0,57.3823031393004,-10.12289156626506,6.293452380952381,-1.9036144578313248,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-01-06,0.0,56.03221474112903,-7.194578313253012,9.746706586826347,1.271987951807229,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-01-07,0.0057491289198606,51.83880376699693,-3.748214285714286,12.079289940828405,4.156845238095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-01-08,0.0081272084805653,62.599278630340606,-8.675151515151516,7.417575757575758,-0.6287878787878788,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
KS,2011-01-09,0.2188277087033747,62.65388527810344,-8.365432098765432,0.5883435582822086,-3.90216049382716,16.0,1.0,0.0,2.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
KS,2011-01-10,5.518638573743922,81.95643557661977,-9.415757575757576,-1.4987951807228914,-5.461818181818182,23.0,5.0,0.0,1.0,0.0,4.0,0.0,16.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0
KS,2011-01-11,2.332179930795848,69.41381499131398,-18.1,-6.088023952095809,-12.094011976047904,3.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-01-12,0.0,69.72865461413888,-20.067857142857143,-8.218934911242604,-14.139880952380953,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
KS,2011-01-13,0.0239285714285714,74.0099726217221,-19.95595238095238,-5.42189349112426,-12.678571428571429,12.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KS,2011-01-14,0.0164579606440071,73.51282043498175,-12.835714285714284,3.544642857142857,-4.645535714285715,10.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-01-15,0.0036363636363636,77.54322799230623,-7.407878787878787,4.905454545454545,-1.2512121212121212,22.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KS,2011-01-16,0.0205405405405405,74.77451539664443,-8.536969696969697,2.2361445783132528,-3.153636363636364,23.0,2.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
KS,2011-01-17,0.0646319569120287,77.96677578271132,-6.973780487804878,5.015151515151516,-0.977439024390244,29.0,4.0,3.0,1.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
KS,2011-01-18,0.6509151414309484,80.87693081738246,-4.612574850299401,8.420833333333334,1.897604790419162,33.0,2.0,3.0,0.0,0.0,2.0,0.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0
KS,2011-01-19,0.2903508771929824,81.76644499334822,-7.007185628742516,0.2577380952380952,-3.390718562874252,45.0,9.0,0.0,2.0,0.0,11.0,0.0,10.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,1.0,5.0,0.0,3.0
KS,2011-01-20,3.2222405271828665,79.04571365831814,-12.826347305389222,-3.873652694610778,-8.362048192771084,31.0,0.0,0.0,13.0,0.0,40.0,0.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0
KS,2011-01-21,0.0223613595706618,73.52996355814962,-12.486904761904762,0.1988095238095238,-6.144047619047619,6.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
KS,2011-01-22,0.0072625698324022,75.65756623587825,-8.024390243902438,5.15090909090909,-1.4448170731707315,20.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0
KS,2011-01-23,0.1310344827586207,76.23093925186191,-9.557317073170733,6.384848484848485,-1.600609756097561,24.0,0.0,0.0,1.0,0.0,3.0,0.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0
KS,2011-01-24,0.0246402877697841,73.65333538988499,-10.068072289156628,0.1287425149700598,-4.979216867469879,13.0,1.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
KS,2011-01-25,0.0113309352517985,69.01119528045541,-9.398192771084338,5.850299401197605,-1.7713855421686748,17.0,5.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KS,2011-01-26,0.0005424954792043,68.1911571181581,-8.504294478527608,7.66890243902439,-0.4248466257668712,10.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KS,2011-01-27,0.0,62.95929418392637,-6.8102409638554215,6.975449101796408,0.0786144578313253,11.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-01-28,0.0,58.61771470827748,-3.792215568862275,14.682738095238092,5.42934131736527,7.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KS,2011-01-29,0.0,54.84783335954202,-3.5006172839506173,17.96073619631902,7.21358024691358,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-01-30,0.0037664783427495,74.10613889410405,-5.625308641975308,12.152147239263805,3.232407407407407,24.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KS,2011-01-31,0.0746812386156648,86.05764490441327,-8.154938271604937,0.4858895705521472,-3.8382716049382712,37.0,3.0,0.0,0.0,0.0,23.0,0.0,13.0,0.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,5.0,2.0,1.0
KS,2011-02-01,1.7766071428571428,80.46489944793285,-16.920121951219514,-5.477439024390244,-11.198780487804877,24.0,11.0,0.0,7.0,0.0,41.0,0.0,16.0,4.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,5.0,2.0,0.0
KS,2011-02-02,4.548168498168499,66.2868373092605,-19.32242424242424,-11.768484848484848,-15.545454545454543,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-02-03,0.0855018587360594,62.81241558345253,-21.98095238095238,-8.45748502994012,-15.201796407185627,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-02-04,0.0063314711359404,61.965847801287794,-19.70240963855421,-1.4572289156626506,-10.579819277108436,6.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-02-05,0.1011214953271028,73.05898722232232,-12.12049689440994,4.9590062111801245,-3.5909375,11.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0
KS,2011-02-06,0.1206703910614525,77.11810387616684,-5.348447204968944,7.748447204968944,1.2,9.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0
KS,2011-02-07,0.0369287020109689,70.4286638585233,-7.168518518518519,4.130246913580247,-1.5301242236024843,3.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
KS,2011-02-08,1.5018518518518518,73.181839912036,-15.073939393939392,0.1206060606060605,-7.4766666666666675,15.0,8.0,0.0,1.0,0.0,1.0,0.0,12.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0
KS,2011-02-09,7.581989708404803,71.81760640819613,-17.976969696969697,-11.4640243902439,-14.722865853658538,13.0,1.0,0.0,0.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
KS,2011-02-10,0.1103578154425612,67.59133371232222,-23.21890243902439,-6.843558282208589,-15.0239263803681,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KS,2011-02-11,0.0231638418079096,63.64001515110744,-18.62515337423313,-0.3392638036809816,-9.47716049382716,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-02-12,0.0,65.69720377559194,-10.062820512820512,6.521518987341773,-1.8125,8.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KS,2011-02-13,0.0,60.25423839754436,-4.484177215189874,12.036875,3.734810126582279,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-02-14,0.0142589118198874,57.017534453500055,-2.046583850931677,16.387730061349693,7.131055900621117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-02-15,0.0,64.70843749659855,-1.5512345679012347,12.645731707317074,5.52746913580247,15.0,11.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
KS,2011-02-16,0.0092105263157894,70.20523379102222,-1.005521472392638,17.62787878787879,8.274539877300613,52.0,14.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KS,2011-02-17,0.0005671077504725,53.5005794437808,1.9043478260869569,21.967682926829266,11.914596273291924,12.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-02-18,0.0131931166347992,40.85594601574616,-0.8689024390243902,21.15878787878788,10.13658536585366,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-02-19,0.038212927756654,57.85022261682612,0.3348101265822784,15.932704402515723,8.13132911392405,18.0,3.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
KS,2011-02-20,0.1356190476190476,69.74329754829849,3.215094339622641,18.156875,10.676729559748429,20.0,2.0,3.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KS,2011-02-21,0.7831460674157303,60.07801845303669,-7.475155279503106,15.634567901234568,4.062732919254659,5.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
KS,2011-02-22,0.0317399617590822,55.6216901521062,-9.231288343558283,5.65398773006135,-1.7910493827160492,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-02-23,0.103201506591337,54.17778406073407,-5.953939393939394,11.178313253012048,2.617575757575757,2.0,0.0,4.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-02-24,2.483032490974729,77.48906884903006,-2.099393939393939,13.737575757575756,5.81890243902439,21.0,8.0,29.0,19.0,3.0,2.0,0.0,12.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,3.0,5.0,1.0,0.0
KS,2011-02-25,8.412914485165794,84.99312502073707,-8.413939393939394,-0.2463855421686747,-4.336060606060606,30.0,0.0,6.0,19.0,1.0,14.0,0.0,14.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,4.0,1.0,1.0
KS,2011-02-26,0.2087548638132295,89.82293115150635,-8.353416149068323,-2.885185185185185,-5.609316770186336,57.0,10.0,0.0,1.0,0.0,9.0,0.0,7.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0
KS,2011-02-27,0.7462282398452611,87.71380072913018,-4.857142857142857,5.826543209876543,0.4925465838509316,95.0,17.0,20.0,0.0,5.0,4.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
KS,2011-02-28,5.960147601476015,67.42869021697291,-5.820731707317074,8.602424242424243,1.3798780487804878,40.0,0.0,33.0,1.0,25.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-03-01,0.0312839059674502,50.28105298152079,-4.879754601226994,11.955487804878048,3.535276073619632,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-03-02,0.0005415162454873,64.06916912611406,-4.390243902439025,16.904242424242423,6.240853658536586,28.0,3.0,0.0,0.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
KS,2011-03-03,0.0019819819819819,62.29582606914833,-3.831055900621118,10.33641975308642,3.2745341614906835,21.0,1.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KS,2011-03-04,0.1942446043165467,72.63736126143999,-1.0441717791411045,16.63719512195122,7.799693251533742,22.0,0.0,7.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0
KS,2011-03-05,0.7520947176684881,62.5098437561176,-7.444654088050314,7.696875,0.1188679245283019,6.0,0.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-03-06,0.0018382352941176,54.09868469116711,-6.812025316455696,8.830625000000001,0.9895569620253164,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-03-07,0.162369337979094,59.14403676540029,-3.191975308641976,11.272392638036813,4.038198757763975,9.0,0.0,1.0,4.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,1.0,3.0,1.0,0.0
KS,2011-03-08,6.114975845410628,85.3946956187633,-0.6524390243902439,5.543636363636364,2.432012195121952,39.0,4.0,14.0,6.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,4.0,1.0,0.0,4.0,0.0,4.0,1.0,1.0
KS,2011-03-09,4.767202572347267,79.14369108243001,-2.9768292682926827,4.084146341463415,0.5417177914110429,24.0,0.0,3.0,2.0,0.0,1.0,0.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0
KS,2011-03-10,0.0771681415929203,59.08014030627725,-5.318181818181818,9.204819277108436,1.9442424242424243,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-03-11,0.0005366726296958,45.44625981526241,-2.575609756097561,17.926060606060606,7.670731707317073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-03-12,0.0041818181818181,47.58528936184314,0.3012578616352201,21.4875,10.876415094339622,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-03-13,0.3908424908424908,63.97460993865045,-0.23125,14.071428571428571,6.91375,21.0,4.0,11.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,1.0,4.0,0.0,2.0
KS,2011-03-14,5.397913322632424,83.70233700850481,-1.3595092024539877,6.977439024390244,2.8251533742331287,31.0,3.0,11.0,16.0,3.0,1.0,0.0,11.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0
KS,2011-03-15,0.1846428571428571,70.77530991084689,-2.692073170731707,10.72121212121212,4.004878048780488,18.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
KS,2011-03-16,0.0023090586145648,61.55547657644316,-1.3067484662576687,17.734756097560975,8.219018404907976,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-03-17,0.03,59.04616309774631,3.958536585365854,23.698795180722893,13.829268292682928,3.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-03-18,0.054561717352415,49.32018191111612,6.308536585365853,21.692168674698795,13.98689024390244,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-03-19,1.0891304347826087,63.17469917918067,4.204938271604939,16.33680981595092,10.271604938271604,18.0,1.0,31.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0
KS,2011-03-20,5.848135593220339,65.05756065189695,6.340993788819875,18.612962962962964,12.491614906832298,19.0,0.0,25.0,1.0,9.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-03-21,0.0908273381294964,65.41868711866387,9.688888888888888,26.94363636363636,18.303395061728395,35.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-03-22,0.014031971580817,57.42197853926855,10.207317073170731,26.91454545454545,18.564939024390245,6.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
KS,2011-03-23,0.1409807355516637,46.05547152690246,4.204242424242424,23.324698795180723,13.750909090909092,1.0,0.0,4.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KS,2011-03-24,0.1050179211469534,55.84705140692504,-3.118181818181818,15.171686746987952,6.013939393939394,5.0,0.0,35.0,5.0,7.0,0.0,0.0,10.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0
KS,2011-03-25,1.02,71.34929845354807,-2.4206060606060604,10.175301204819275,3.874545454545454,33.0,2.0,31.0,4.0,24.0,0.0,0.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
KS,2011-03-26,1.060420315236427,83.93468534311125,-0.3063291139240506,9.038993710691823,4.357911392405063,50.0,4.0,17.0,1.0,4.0,1.0,0.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0
KS,2011-03-27,0.9841186736474694,81.6271320878094,-0.981012658227848,4.4,1.7056962025316456,43.0,7.0,2.0,1.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,5.0,0.0,1.0
KS,2011-03-28,1.4805555555555556,88.00543037731988,-1.2447852760736198,2.6670731707317072,0.7193251533742331,46.0,2.0,0.0,2.0,0.0,1.0,0.0,10.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0
KS,2011-03-29,0.5890365448504984,81.52211681661282,-0.5807228915662651,4.567664670658682,2.0006024096385544,45.0,3.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,0.0,0.0,4.0,1.0,0.0,3.0,0.0,2.0,0.0,1.0
KS,2011-03-30,1.431219512195122,80.03179846654548,-0.6472727272727272,6.985542168674698,3.1733333333333333,35.0,4.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
KS,2011-03-31,0.9638157894736842,72.86360296289114,-0.2265060240963855,10.38975903614458,5.078787878787879,24.0,2.0,2.0,1.0,1.0,0.0,0.0,13.0,0.0,0.0,1.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
