year,state_name,state_alpha,week_ending,week,planted,emerged,silking,doughing,dented,mature,harvested
2015,TEXAS,TX,2015-02-22,8,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,TEXAS,TX,2015-03-01,9,4.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,TEXAS,TX,2015-03-08,10,6.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,TEXAS,TX,2015-03-15,11,11.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,TEXAS,TX,2015-03-22,12,14.0,0.0,0.0,0.0,0.0,0.0,0.0
2015,TEXAS,TX,2015-03-29,13,20.0,3.0,0.0,0.0,0.0,0.0,0.0
2015,TEXAS,TX,2015-04-05,14,37.0,8.0,0.0,0.0,0.0,0.0,0.0
2015,TEXAS,TX,2015-04-12,15,46.0,22.0,0.0,0.0,0.0,0.0,0.0
2015,TEXAS,TX,2015-04-19,16,51.0,37.0,0.0,0.0,0.0,0.0,0.0
2015,TEXAS,TX,2015-04-26,17,56.0,49.0,0.0,0.0,0.0,0.0,0.0
2015,TEXAS,TX,2015-05-03,18,70.0,60.0,0.0,0.0,0.0,0.0,0.0
2015,TEXAS,TX,2015-05-10,19,71.0,64.0,3.0,0.0,0.0,0.0,0.0
2015,TEXAS,TX,2015-05-17,20,75.0,73.0,9.0,0.0,0.0,0.0,0.0
2015,TEXAS,TX,2015-05-24,21,77.0,74.0,15.0,0.0,0.0,0.0,0.0
2015,TEXAS,TX,2015-05-31,22,83.0,78.0,24.0,0.0,0.0,0.0,0.0
2015,TEXAS,TX,2015-06-07,23,93.0,88.0,36.0,0.0,0.0,0.0,0.0
2015,TEXAS,TX,2015-06-14,24,98.0,94.0,42.0,0.0,0.0,0.0,0.0
2015,TEXAS,TX,2015-06-21,25,99.0,95.0,48.0,16.0,4.0,0.0,0.0
2015,TEXAS,TX,2015-06-28,26,100.0,99.0,51.0,28.0,13.0,0.0,0.0
2015,TEXAS,TX,2015-07-05,27,0.0,100.0,60.0,43.0,23.0,4.0,0.0
2015,TEXAS,TX,2015-07-12,28,0.0,0.0,74.0,44.0,30.0,10.0,0.0
2015,TEXAS,TX,2015-07-19,29,0.0,0.0,75.0,54.0,40.0,23.0,0.0
2015,TEXAS,TX,2015-07-26,30,0.0,0.0,84.0,64.0,50.0,33.0,0.0
2015,TEXAS,TX,2015-08-02,31,0.0,0.0,91.0,74.0,53.0,44.0,0.0
2015,TEXAS,TX,2015-08-09,32,0.0,0.0,97.0,86.0,55.0,49.0,23.0
2015,TEXAS,TX,2015-08-16,33,0.0,0.0,98.0,87.0,58.0,53.0,40.0
2015,TEXAS,TX,2015-08-23,34,0.0,0.0,100.0,88.0,65.0,55.0,47.0
2015,TEXAS,TX,2015-08-30,35,0.0,0.0,0.0,90.0,69.0,56.0,50.0
2015,TEXAS,TX,2015-09-06,36,0.0,0.0,0.0,92.0,75.0,57.0,52.0
2015,TEXAS,TX,2015-09-13,37,0.0,0.0,0.0,95.0,86.0,70.0,53.0
2015,TEXAS,TX,2015-09-20,38,0.0,0.0,0.0,97.0,88.0,73.0,61.0
2015,TEXAS,TX,2015-09-27,39,0.0,0.0,0.0,100.0,90.0,76.0,63.0
2015,TEXAS,TX,2015-10-04,40,0.0,0.0,0.0,0.0,98.0,84.0,64.0
2015,TEXAS,TX,2015-10-11,41,0.0,0.0,0.0,0.0,100.0,87.0,67.0
2015,TEXAS,TX,2015-10-18,42,0.0,0.0,0.0,0.0,0.0,90.0,75.0
2015,TEXAS,TX,2015-10-25,43,0.0,0.0,0.0,0.0,0.0,98.0,77.0
2015,TEXAS,TX,2015-11-01,44,0.0,0.0,0.0,0.0,0.0,100.0,84.0
2015,TEXAS,TX,2015-11-08,45,0.0,0.0,0.0,0.0,0.0,0.0,87.0
2015,TEXAS,TX,2015-11-15,46,0.0,0.0,0.0,0.0,0.0,0.0,92.0
2015,TEXAS,TX,2015-11-22,47,0.0,0.0,0.0,0.0,0.0,0.0,93.0
2015,TEXAS,TX,2015-11-29,48,0.0,0.0,0.0,0.0,0.0,0.0,96.0
