STATE,DATE,TAVG,PRCP,RH,TMIN,TMAX,WT01,WT02,WT03,WT04,WT05,WT06,WT08,WT09,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22
KY,2007-01-01,8.270253164556962,4.794964028776978,76.89294147859339,3.0240506329113925,13.51645569620253,6.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0
KY,2007-01-02,4.416470588235294,0.6893617021276596,75.41850937746095,0.0576470588235294,8.775294117647059,9.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
KY,2007-01-03,3.7860465116279074,0.1661971830985915,74.46200480737033,-3.2418604651162792,10.813953488372093,8.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2007-01-04,7.549418604651163,2.0468531468531466,76.36104024582279,0.2441860465116279,14.854651162790695,10.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
KY,2007-01-05,12.94345238095238,12.772857142857143,88.02999927060283,7.635294117647059,18.12738095238096,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
KY,2007-01-06,11.848823529411764,2.129577464788732,83.17688302521756,7.467058823529412,16.230588235294118,11.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
KY,2007-01-07,7.4125,6.551428571428572,90.0874026880162,3.314285714285714,11.510714285714286,14.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
KY,2007-01-08,4.670454545454546,13.647482014388489,72.04479375780069,0.4897727272727273,8.851136363636364,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
KY,2007-01-09,2.382558139534884,0.6352112676056338,66.49032676722375,-1.2953488372093025,6.060465116279071,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,5.0,1.0,0.0,1.0
KY,2007-01-10,0.0630952380952381,1.016083916083916,63.52910199765461,-5.316279069767441,5.457142857142857,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2007-01-11,2.646551724137931,0.2447552447552447,51.89713991048532,-3.4436781609195406,8.736781609195402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
KY,2007-01-12,8.897058823529411,1.4685314685314683,67.42232701692585,4.097647058823529,13.71860465116279,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
KY,2007-01-13,12.597674418604653,10.547857142857143,83.39841815063727,9.63720930232558,15.55813953488372,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
KY,2007-01-14,13.724117647058822,14.193617021276596,85.80990351762227,10.874117647058824,16.574117647058824,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
KY,2007-01-15,11.898235294117647,11.334751773049646,83.99863323197103,6.123529411764705,17.672941176470587,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0
KY,2007-01-16,2.5392857142857146,8.249285714285715,81.71134040811633,-3.1333333333333333,8.211904761904762,3.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0,1.0,0.0,0.0
KY,2007-01-17,-2.5196428571428573,0.6649999999999999,68.60917201391767,-6.129761904761905,1.0904761904761904,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2007-01-18,0.5910714285714286,0.226950354609929,69.79677726113843,-3.4142857142857146,4.596428571428571,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
KY,2007-01-19,1.3858823529411763,0.0,66.67090103445521,-2.5588235294117645,5.330588235294118,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
KY,2007-01-20,-0.4047619047619047,0.4957142857142858,64.41809718700554,-5.257142857142857,4.447619047619048,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
KY,2007-01-21,1.2018518518518515,10.808695652173911,77.9287563763543,-2.830864197530864,5.234567901234568,9.0,2.0,0.0,5.0,0.0,12.0,0.0,0.0,0.0,4.0,1.0,0.0,7.0,2.0,3.0,1.0,0.0,0.0
KY,2007-01-22,2.2303571428571427,5.938405797101449,88.79843619119853,-0.6214285714285714,5.082142857142857,8.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0,1.0,3.0,2.0,0.0,5.0,0.0,3.0,2.0,0.0,0.0
KY,2007-01-23,0.8458333333333333,0.5835714285714286,76.2720539367962,-1.998809523809524,3.690476190476191,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0
KY,2007-01-24,0.1047619047619047,0.2035460992907801,82.1578065976006,-3.322619047619048,3.532142857142857,9.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
KY,2007-01-25,-0.5651162790697675,0.0676056338028169,71.24530080758774,-4.366279069767442,3.236046511627907,4.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0
KY,2007-01-26,-1.0166666666666668,0.0702127659574468,66.90620330985267,-7.422619047619047,5.389285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2007-01-27,3.3017647058823525,0.0354609929078014,60.21247572590031,-3.588235294117647,10.066279069767443,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
KY,2007-01-28,-0.789285714285714,0.2746376811594203,66.757748280584,-7.430588235294118,5.867857142857143,4.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,6.0,2.0,0.0,1.0
KY,2007-01-29,-5.892261904761905,0.3685714285714286,64.6330238648581,-11.059302325581395,-0.5547619047619048,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
KY,2007-01-30,-4.901744186046511,0.030281690140845,59.36430889168707,-10.07093023255814,0.289655172413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
KY,2007-01-31,-6.62183908045977,0.0134751773049645,63.473704450367606,-12.6183908045977,-0.6252873563218391,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
KY,2007-02-01,-4.220238095238095,0.5343283582089552,71.89148924415197,-8.222619047619048,-0.2178571428571428,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0
KY,2007-02-02,-3.083333333333333,1.153333333333333,81.81314234068113,-6.335802469135803,0.1691358024691358,8.0,1.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,2.0
KY,2007-02-03,-5.374698795180724,0.5366906474820143,58.71539585690643,-10.879518072289155,0.1301204819277108,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KY,2007-02-04,-6.096428571428572,1.1807407407407409,56.23540317584133,-11.002380952380951,-1.1904761904761905,6.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,1.0
KY,2007-02-05,-9.331176470588234,0.206993006993007,55.50691590833187,-13.641176470588237,-5.021176470588236,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0
KY,2007-02-06,-7.30406976744186,0.2112676056338028,56.69936032451673,-12.537209302325582,-2.07093023255814,5.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,1.0
KY,2007-02-07,-3.9779761904761903,0.8893617021276595,68.12166861224443,-9.6,1.644047619047619,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0
KY,2007-02-08,-5.190476190476191,0.2902097902097902,47.51642368299319,-9.101190476190476,-1.2797619047619049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2007-02-09,-5.52710843373494,0.0965277777777777,44.09147087439539,-10.279761904761903,-0.8578313253012049,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
KY,2007-02-10,-5.612048192771084,0.0493055555555555,45.07815209799372,-10.912048192771085,-0.3120481927710843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2007-02-11,-4.256707317073171,0.0923611111111111,49.9654777803588,-10.78658536585366,2.2731707317073173,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
KY,2007-02-12,-0.6833333333333333,2.8909722222222225,59.371301776478695,-6.471428571428572,5.104761904761905,10.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,5.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,0.0
KY,2007-02-13,1.906024096385542,14.682517482517484,91.54590840657984,-3.2927710843373497,7.104819277108434,16.0,1.0,0.0,1.0,0.0,5.0,1.0,0.0,0.0,5.0,2.0,1.0,7.0,1.0,4.0,1.0,0.0,0.0
